# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:21:16.953
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.818453,-0.0790,-0.0020,0.0170,0.08
0.833627,-0.0430,-0.0260,0.0380,0.06
0.838394,-0.0720,-0.0330,0.0130,0.08
0.848712,-0.0460,-0.0020,-0.0110,0.05
0.865433,-0.0550,0.0100,-0.0780,0.10
0.868740,-0.0420,-0.0100,-0.0710,0.08
0.884176,-0.0200,0.0140,0.0270,0.04
0.888356,-0.0670,0.0150,0.0120,0.07
0.901231,-0.0670,0.0150,0.0120,0.07
0.914587,-0.0060,0.0310,-0.0230,0.04
0.934184,0.0070,0.0370,0.0350,0.05
0.934678,0.0400,0.0450,0.0370,0.07
0.938000,0.0450,0.0200,-0.0070,0.05
0.952434,0.0450,0.0200,-0.0070,0.05
0.966243,0.0620,0.0260,-0.0370,0.08
0.967703,0.0410,0.0330,0.0480,0.07
0.985873,0.0260,0.0070,0.0980,0.10
0.988606,-0.0310,-0.0110,0.1160,0.12
1.002233,-0.0310,-0.0110,0.1160,0.12
1.015914,0.0230,0.0230,-0.0200,0.04
1.018351,0.0620,0.0150,-0.1120,0.13
1.035367,0.0440,0.0260,-0.0980,0.11
1.038804,-0.0200,-0.0100,0.0060,0.02
1.051708,-0.0200,-0.0100,0.0060,0.02
1.065663,-0.0880,-0.0670,0.0480,0.12
1.069433,0.0110,-0.0470,-0.0610,0.08
1.084561,0.0110,-0.0470,-0.0610,0.08
1.088855,0.0530,0.0410,-0.1170,0.13
1.102497,0.0530,0.0410,-0.1170,0.13
1.115279,0.0210,0.0600,-0.0470,0.08
1.118570,0.0120,0.0500,-0.0030,0.05
1.134293,0.0350,-0.0140,0.0320,0.05
1.138663,0.0260,-0.0290,0.0520,0.06
1.151913,0.0260,-0.0290,0.0520,0.06
1.165831,-0.0200,-0.0100,-0.0170,0.03
1.172039,-0.0330,-0.0110,0.0110,0.04
1.184974,-0.0330,-0.0110,0.0110,0.04
1.188006,-0.0230,-0.0200,0.0500,0.06
1.200617,-0.0150,-0.0210,0.0720,0.08
1.217033,-0.0470,-0.0210,0.0050,0.05
1.232981,-0.0100,0.0060,-0.0090,0.01
1.233432,-0.0100,0.0060,-0.0090,0.01
1.238215,0.0180,-0.0600,0.0020,0.06
1.251723,-0.0030,-0.0350,0.0280,0.04
1.267087,-0.0170,-0.0610,0.0230,0.07
1.268356,0.0080,-0.0460,-0.0390,0.06
1.283873,0.0660,-0.0180,-0.0950,0.12
1.300041,0.0440,-0.0360,-0.1140,0.13
1.300637,0.0440,-0.0360,-0.1140,0.13
1.316371,-0.0770,-0.0060,0.0830,0.11
1.318294,-0.0330,0.0140,0.0360,0.05
1.334165,0.0310,0.0640,0.1360,0.15
1.350963,0.0340,0.0500,0.2390,0.25
1.351479,0.0340,0.0500,0.2390,0.25
1.366401,-0.0310,0.0580,0.1400,0.15
1.368471,-0.0080,0.0660,0.1130,0.13
1.384038,-0.0080,0.0660,0.1130,0.13
1.398358,0.0210,0.0180,0.1870,0.19
1.398839,0.0210,0.0180,0.1870,0.19
1.417079,-0.0140,-0.0100,0.1410,0.14
1.418427,-0.0070,-0.0150,0.0780,0.08
1.434632,-0.0020,-0.0490,0.0700,0.09
1.449881,-0.0350,-0.0470,0.0980,0.11
1.450397,-0.0350,-0.0470,0.0980,0.11
1.466315,-0.0470,-0.0510,0.0070,0.07
1.468069,-0.0150,-0.0490,0.0040,0.05
1.482529,-0.0150,-0.0490,0.0040,0.05
1.497549,-0.0440,-0.0390,0.2260,0.23
1.498080,-0.0440,-0.0390,0.2260,0.23
1.515492,-0.0810,-0.0230,0.1330,0.16
1.518142,-0.0030,0.0130,0.0370,0.04
1.534413,-0.0030,0.0130,0.0370,0.04
1.545610,-0.0050,0.0590,0.0430,0.07
1.550077,-0.0370,0.0550,0.0980,0.12
1.561396,-0.0370,0.0550,0.0980,0.12
1.575395,-0.1170,0.0580,0.0790,0.15
1.579704,0.0080,0.0520,0.1070,0.12
1.593834,0.0080,0.0520,0.1070,0.12
1.599278,-0.0010,0.0400,0.2190,0.22
1.610819,-0.0520,0.0430,0.2360,0.25
1.627821,0.0000,0.0020,0.1090,0.11
1.628036,0.0000,0.0020,0.1090,0.11
1.645850,0.0210,-0.0020,0.0950,0.10
1.649795,0.0260,0.0140,0.1950,0.20
1.660379,0.0260,0.0140,0.1950,0.20
1.678755,-0.0470,0.0450,0.0230,0.07
1.679045,-0.0470,0.0450,0.0230,0.07
1.695733,-0.0950,-0.0020,0.0490,0.11
1.702711,-0.0030,-0.0270,0.1830,0.19
1.721422,-0.0030,-0.0270,0.1830,0.19
1.721599,0.0170,-0.0500,0.2450,0.25
1.729337,-0.0440,-0.0430,0.2520,0.26
1.743554,-0.0580,-0.0600,0.1760,0.19
1.748891,-0.1090,-0.0250,0.0920,0.14
1.758831,-0.0490,-0.0370,0.1140,0.13
1.774452,-0.0850,-0.0060,0.1640,0.18
1.778951,-0.1180,-0.0130,0.1290,0.18
1.791684,-0.1180,-0.0130,0.1290,0.18
1.799114,-0.0400,-0.0060,0.0310,0.05
1.809094,-0.0400,-0.0060,0.0310,0.05
1.825485,-0.0160,0.0050,0.1720,0.17
1.829360,-0.0710,-0.0150,0.1940,0.21
1.844150,-0.0710,-0.0150,0.1940,0.21
1.849215,-0.0950,0.0090,0.1700,0.19
1.863635,-0.0950,0.0090,0.1700,0.19
1.879722,-0.0780,-0.0120,0.1530,0.17
1.880156,-0.0780,-0.0120,0.1530,0.17
1.897982,-0.0210,0.0070,0.1630,0.16
1.898433,-0.0210,0.0070,0.1630,0.16
1.914947,-0.0900,0.0190,0.2110,0.23
1.930860,-0.0280,0.0150,0.1080,0.11
1.931294,-0.0280,0.0150,0.1080,0.11
1.948675,-0.0020,-0.0200,0.0720,0.07
1.949159,-0.0020,-0.0200,0.0720,0.07
1.964147,-0.0130,-0.0200,0.0890,0.09
1.980351,-0.0350,0.0240,0.0510,0.07
1.980853,-0.0350,0.0240,0.0510,0.07
1.998882,-0.0460,0.0440,0.0580,0.09
1.999316,-0.0460,0.0440,0.0580,0.09
2.013004,0.0030,0.0760,0.0800,0.11
2.018697,0.0000,0.0540,0.2020,0.21
2.028816,0.0000,0.0540,0.2020,0.21
2.044590,-0.0590,0.0370,0.1830,0.20
2.050170,-0.0620,0.0200,0.2450,0.25
2.063281,-0.0620,0.0200,0.2450,0.25
2.077855,-0.0280,-0.0030,0.1820,0.18
2.078305,-0.0280,-0.0030,0.1820,0.18
2.098563,-0.0930,-0.0500,0.0620,0.12
2.099048,-0.0930,-0.0500,0.0620,0.12
2.113226,-0.1230,-0.0190,0.0190,0.13
2.130612,-0.0990,-0.0010,0.0880,0.13
2.131066,-0.0990,-0.0010,0.0880,0.13
2.147187,-0.1010,0.0380,0.0470,0.12
2.148377,-0.0940,0.0240,0.0500,0.11
2.164004,-0.0940,0.0240,0.0500,0.11
2.178586,-0.0550,0.0810,0.0020,0.10
2.179052,-0.0550,0.0810,0.0020,0.10
2.197198,-0.0310,0.0710,0.0570,0.10
2.198251,-0.0550,0.0180,0.1380,0.15
2.212158,-0.0550,0.0180,0.1380,0.15
2.228450,-0.0860,0.0630,0.1740,0.20
2.228943,-0.0860,0.0630,0.1740,0.20
2.246955,0.0030,0.1050,0.1210,0.16
2.249597,0.0030,0.0670,0.0950,0.12
2.263652,0.0030,0.0670,0.0950,0.12
2.278917,-0.0390,0.0930,0.1380,0.17
2.279419,-0.0390,0.0930,0.1380,0.17
2.297287,-0.0060,0.0880,0.0850,0.12
2.297816,-0.0060,0.0880,0.0850,0.12
2.312842,0.0150,0.0480,0.0780,0.09
2.331601,-0.0050,0.0480,0.0680,0.08
2.332121,-0.0050,0.0480,0.0680,0.08
2.346198,-0.0670,0.0380,0.1020,0.13
2.348573,-0.0410,0.0290,0.1280,0.14
2.361639,-0.0410,0.0290,0.1280,0.14
2.377847,-0.0180,0.0060,0.0940,0.10
2.378333,-0.0180,0.0060,0.0940,0.10
2.395328,-0.0800,0.0470,0.0490,0.10
2.398491,-0.0920,0.0500,0.0420,0.11
2.413010,-0.0920,0.0500,0.0420,0.11
2.427903,-0.0980,0.0500,0.0560,0.12
2.428610,-0.0980,0.0500,0.0560,0.12
2.445172,-0.1100,0.0640,0.1380,0.19
2.449771,-0.1060,0.0640,0.1570,0.20
2.462742,-0.1060,0.0640,0.1570,0.20
2.478238,-0.0510,0.0860,0.0980,0.14
2.478800,-0.0510,0.0860,0.0980,0.14
2.494930,-0.0700,0.0670,0.1200,0.15
2.498700,-0.0770,0.0710,0.1340,0.17
2.513045,-0.0770,0.0710,0.1340,0.17
2.527484,-0.0410,0.0670,0.1370,0.16
2.528025,-0.0410,0.0670,0.1370,0.16
2.546325,-0.0480,0.0690,0.0390,0.09
2.548398,-0.0620,0.0570,0.0170,0.09
2.562498,-0.0620,0.0570,0.0170,0.09
2.577708,-0.0850,0.0420,0.0670,0.12
2.578211,-0.0850,0.0420,0.0670,0.12
2.595921,-0.0600,0.0270,0.2220,0.23
2.598586,-0.0670,0.0370,0.2150,0.23
2.611492,-0.0670,0.0370,0.2150,0.23
2.627067,-0.0500,0.0990,0.1070,0.15
2.628410,-0.0120,0.1150,0.0190,0.12
2.644562,0.0110,0.0750,0.0190,0.08
2.659647,0.0110,0.0750,0.0190,0.08
2.660316,-0.0480,0.0940,0.0620,0.12
2.678786,-0.0220,0.0940,0.1200,0.15
2.679280,-0.0220,0.0940,0.1200,0.15
2.691912,0.0050,0.0390,0.1600,0.16
2.699093,-0.0010,0.0250,0.1540,0.16
2.711784,-0.0010,0.0250,0.1540,0.16
2.726626,-0.0310,0.0110,0.1470,0.15
2.728797,-0.0570,0.0450,0.1130,0.13
2.744595,-0.0480,0.0090,0.0730,0.09
2.748846,-0.0430,0.0050,0.0530,0.07
2.761788,-0.0430,0.0050,0.0530,0.07
2.776057,-0.0600,0.0080,0.0650,0.09
2.778478,-0.1190,0.0510,0.0430,0.14
2.794270,-0.1190,0.0510,0.0430,0.14
2.809974,-0.0440,0.0700,0.0910,0.12
2.810528,-0.0580,0.0750,0.0890,0.13
2.827719,-0.0580,0.0750,0.0890,0.13
2.828447,-0.0750,0.0800,0.1550,0.19
2.844140,-0.0610,0.0630,0.1740,0.19
2.858036,-0.0590,0.1270,0.0770,0.16
2.858530,-0.0240,0.1250,0.0670,0.14
2.873132,0.0060,0.1060,0.0290,0.11
2.878423,0.0470,0.0900,0.0870,0.13
2.888697,0.0220,0.0900,0.0460,0.10
2.903429,-0.0150,0.1140,0.0580,0.13
2.908308,-0.0160,0.1020,0.0920,0.14
2.928450,-0.0210,0.0900,0.1540,0.18
2.928783,-0.0210,0.0900,0.1540,0.18
2.940034,-0.0470,0.0730,0.1470,0.17
2.953249,-0.0210,0.0920,0.1250,0.16
2.957709,0.0070,0.0490,0.1110,0.12
2.971347,-0.0420,0.0680,0.1370,0.16
2.977595,-0.0610,0.0270,0.1220,0.14
2.987933,-0.0700,0.0370,0.0840,0.12
3.004759,-0.0560,0.0220,0.0450,0.08
3.008075,-0.0360,0.0340,0.0380,0.06
3.022644,-0.0650,0.0520,0.0520,0.10
3.028631,-0.0650,0.0450,0.0640,0.10
3.041343,-0.0760,0.0690,0.0610,0.12
3.060276,-0.0760,0.0690,0.0610,0.12
3.060902,-0.0310,0.0540,0.1230,0.14
3.076451,-0.0970,0.0680,0.1540,0.19
3.078181,-0.0830,0.0700,0.0970,0.15
3.092996,-0.0620,0.0990,0.0950,0.15
3.110173,-0.0140,0.0720,0.1000,0.12
3.110669,-0.0140,0.0720,0.1000,0.12
3.126900,-0.1030,0.1090,0.0880,0.17
3.127845,-0.0940,0.1000,0.1070,0.17
3.142641,-0.0940,0.1000,0.1070,0.17
3.156985,-0.0410,0.0480,0.1070,0.12
3.161277,-0.0310,0.0790,0.0480,0.10
3.175858,-0.0310,0.0790,0.0480,0.10
3.180152,-0.0380,0.0770,0.0260,0.09
3.193459,-0.0380,0.0770,0.0260,0.09
3.207834,-0.0140,0.0600,0.0380,0.07
3.208486,-0.0310,0.0410,0.0910,0.10
3.225990,-0.0880,0.0480,0.1580,0.19
3.230438,-0.1020,0.0980,0.0760,0.16
3.243148,-0.1020,0.0980,0.0760,0.16
3.257793,-0.0130,0.0680,0.0520,0.09
3.258272,-0.0130,0.0680,0.0520,0.09
3.275345,-0.0210,0.1000,0.0770,0.13
3.280275,-0.0040,0.0830,0.0910,0.12
3.293107,-0.0040,0.0830,0.0910,0.12
3.306996,0.0320,0.0430,0.1850,0.19
3.309529,-0.0170,0.0410,0.2040,0.21
3.324534,-0.0170,0.0410,0.2040,0.21
3.329932,-0.0190,0.0440,0.1010,0.11
3.342859,-0.0190,0.0440,0.1010,0.11
3.357406,-0.0290,0.0320,0.0940,0.10
3.357935,0.0130,0.0110,0.1160,0.12
3.374923,-0.0670,0.0210,0.1470,0.16
3.379613,-0.1460,0.0520,0.1040,0.19
3.393375,-0.1460,0.0520,0.1040,0.19
3.406167,-0.1290,0.0160,0.1040,0.17
3.409377,-0.0490,-0.0160,0.1250,0.14
3.424938,-0.0490,-0.0160,0.1250,0.14
3.440251,-0.0440,0.0510,0.0210,0.07
3.440855,-0.0440,0.0510,0.0210,0.07
3.458962,-0.0360,0.0750,0.0190,0.09
3.459529,-0.0360,0.0750,0.0190,0.09
3.474674,-0.0560,0.0910,0.0330,0.11
3.479424,-0.0370,0.1020,0.0760,0.13
3.491929,-0.0370,0.1020,0.0760,0.13
3.506118,0.0200,0.0900,0.0680,0.11
3.509939,0.0460,0.0830,0.0780,0.12
3.525492,0.0460,0.0830,0.0780,0.12
3.528934,0.0330,0.0930,0.1030,0.14
3.541689,0.0330,0.0930,0.1030,0.14
3.556875,-0.0260,0.0500,0.1580,0.17
3.559393,-0.0070,0.0600,0.1340,0.15
3.575174,-0.0070,0.0600,0.1340,0.15
3.578948,-0.0720,0.0480,0.1360,0.16
3.593414,-0.0720,0.0480,0.1360,0.16
3.607542,-0.0300,0.0170,0.1720,0.18
3.608155,-0.0300,0.0170,0.1720,0.18
3.624111,-0.0280,0.0070,0.1220,0.13
3.628855,-0.0730,0.0100,0.1100,0.13
3.642406,-0.0730,0.0100,0.1100,0.13
3.655689,-0.0900,0.0380,0.0720,0.12
3.658581,-0.0710,0.0180,0.0340,0.08
3.674527,-0.0710,0.0180,0.0340,0.08
3.678734,-0.0640,0.0230,0.0490,0.08
3.692170,-0.0640,0.0230,0.0490,0.08
3.706026,-0.0760,0.0230,0.1440,0.16
3.708613,-0.0350,0.0560,0.1490,0.16
3.723650,-0.0350,0.0560,0.1490,0.16
3.728963,-0.0330,0.0300,0.1760,0.18
3.742695,-0.0330,0.0300,0.1760,0.18
3.755685,-0.0510,0.0110,0.1470,0.16
3.758442,-0.0820,0.0080,0.1480,0.17
3.773375,-0.0820,0.0080,0.1480,0.17
3.778953,-0.0890,0.0660,0.1500,0.19
3.791650,-0.0890,0.0660,0.1500,0.19
3.805607,-0.0450,0.0500,0.0810,0.11
3.808575,-0.0420,0.0260,0.0260,0.06
3.822606,-0.0420,0.0260,0.0260,0.06
3.838361,-0.0220,-0.0210,0.0550,0.06
3.838933,-0.0220,-0.0210,0.0550,0.06
3.856479,-0.0260,0.0350,0.1420,0.15
3.858448,-0.0650,0.0430,0.1470,0.17
3.873608,-0.0650,0.0430,0.1470,0.17
3.878298,-0.0020,0.0520,0.0680,0.09
3.890306,-0.0020,0.0520,0.0680,0.09
3.905008,-0.0030,0.0760,0.1450,0.16
3.908721,-0.0560,0.0660,0.1500,0.17
3.922895,-0.0560,0.0660,0.1500,0.17
3.938150,-0.0040,0.0450,0.1950,0.20
3.938769,-0.0040,0.0450,0.1950,0.20
3.952075,0.0190,0.0070,0.2050,0.21
3.958414,-0.0400,0.0170,0.1640,0.17
3.972897,-0.0110,-0.0230,0.1230,0.13
3.983550,-0.0450,-0.0420,0.1330,0.15
3.988287,-0.0420,-0.0390,0.1710,0.18
3.999271,-0.0660,-0.0370,0.1800,0.20
4.011112,-0.1050,-0.0510,0.1520,0.19
4.021102,-0.0950,-0.0350,0.1490,0.18
4.033659,-0.0690,0.0030,0.1150,0.13
4.038078,-0.0500,-0.0010,0.0940,0.11
4.049105,-0.0450,0.0190,0.0170,0.05
4.057933,-0.0210,0.0290,0.0030,0.04
4.067647,-0.0590,0.0380,0.0290,0.08
4.084216,-0.0640,0.0600,0.0120,0.09
4.088038,-0.0380,0.0640,0.0380,0.08
4.101693,-0.0360,0.0570,0.0620,0.09
4.108744,-0.0460,0.0730,0.1050,0.14
4.119014,-0.0460,0.0730,0.1050,0.14
4.136866,-0.0210,0.0800,0.1540,0.17
4.138297,-0.0070,0.0650,0.1570,0.17
4.154672,0.0040,0.0480,0.1800,0.19
4.158621,0.0000,0.0630,0.1780,0.19
4.173435,0.0000,0.0630,0.1780,0.19
4.187185,0.0000,0.0960,0.0870,0.13
4.188376,-0.0410,0.0820,0.0890,0.13
4.206055,-0.0330,0.0680,0.1320,0.15
4.208400,-0.0450,0.0270,0.1240,0.13
4.220993,-0.0450,0.0270,0.1240,0.13
4.236981,-0.0500,-0.0010,0.1220,0.13
4.238401,-0.0470,0.0050,0.1220,0.13
4.254161,-0.0470,0.0050,0.1220,0.13
4.258594,-0.0350,0.0220,0.0500,0.06
4.271391,-0.0350,0.0220,0.0500,0.06
4.285609,-0.0830,0.0110,0.0340,0.09
4.288513,-0.0710,0.0160,0.0220,0.08
4.303612,-0.0640,0.0470,0.0440,0.09
4.308177,-0.0960,0.0510,0.0990,0.15
4.321166,-0.0960,0.0510,0.0990,0.15
4.335805,-0.0550,0.0660,0.1660,0.19
4.338404,-0.0720,0.0470,0.1570,0.18
4.353916,-0.0720,0.0780,0.1520,0.19
4.369845,-0.0630,0.0540,0.1540,0.17
4.370404,-0.0630,0.0540,0.1540,0.17
4.386445,-0.0730,0.0560,0.1370,0.17
4.391367,-0.0890,0.0750,0.1350,0.18
4.403840,-0.0650,0.0540,0.1090,0.14
4.408294,-0.0560,0.0590,0.0660,0.10
4.420602,-0.0560,0.0590,0.0660,0.10
4.435682,-0.0460,0.0610,0.0730,0.11
4.441330,-0.0390,0.0470,0.0820,0.10
4.452561,-0.0390,0.0470,0.0820,0.10
4.458684,-0.0630,0.0350,0.1400,0.16
4.470838,-0.0630,0.0350,0.1400,0.16
4.486122,-0.0690,0.0560,0.1160,0.15
4.488453,-0.0310,0.0710,0.0950,0.12
4.503422,-0.0070,0.0900,0.0570,0.11
4.508920,0.0140,0.0780,0.0160,0.08
4.522032,0.0140,0.0780,0.0160,0.08
4.535550,0.0060,0.0830,0.0430,0.09
4.538259,-0.0150,0.0900,0.0810,0.12
4.553912,-0.0080,0.0680,0.1650,0.18
4.570326,-0.0250,0.0510,0.2010,0.21
4.570909,-0.0250,0.0510,0.2010,0.21
4.586974,-0.0160,0.0090,0.1530,0.15
4.588310,-0.0430,0.0020,0.1480,0.15
4.603142,-0.0300,0.0260,0.1170,0.12
4.619829,-0.0440,0.0240,0.0980,0.11
4.620536,-0.0440,0.0240,0.0980,0.11
4.635490,-0.1140,0.0390,0.0810,0.15
4.637788,-0.0990,0.0190,0.0640,0.12
4.652447,-0.0990,0.0190,0.0640,0.12
4.667110,-0.0890,0.0650,0.0620,0.13
4.667725,-0.0630,0.0360,0.0930,0.12
4.682124,-0.0500,0.0430,0.1270,0.14
4.689407,-0.0620,0.0530,0.1310,0.15
4.699900,-0.0570,0.0820,0.1100,0.15
4.715189,-0.0710,0.0700,0.0880,0.13
4.719438,-0.0400,0.0860,0.0620,0.11
4.729973,-0.0180,0.0960,0.0380,0.10
4.738842,-0.0210,0.1270,0.0430,0.14
4.749231,-0.0060,0.1240,0.0670,0.14
4.765320,-0.0190,0.0910,0.1100,0.14
4.769448,0.0160,0.0620,0.1380,0.15
4.784066,0.0160,0.0620,0.1380,0.15
4.789308,0.0080,0.0500,0.1760,0.18
4.799479,0.0080,0.0500,0.1760,0.18
4.815067,0.0110,0.0670,0.1570,0.17
4.819272,-0.0260,0.0640,0.1280,0.15
4.833960,-0.0260,0.0640,0.1280,0.15
4.839243,-0.0280,0.0430,0.1020,0.11
4.849915,-0.0280,0.0430,0.1020,0.11
4.864944,-0.0440,0.0520,0.0730,0.10
4.869406,-0.0580,0.0160,0.0570,0.08
4.882634,-0.0580,0.0160,0.0570,0.08
4.889332,-0.0680,0.0380,0.1090,0.13
4.899072,-0.0680,0.0380,0.1090,0.13
4.912776,-0.0730,0.0620,0.0810,0.13
4.919010,-0.0630,0.0690,0.0710,0.12
4.929491,-0.0630,0.0690,0.0710,0.12
4.938722,-0.0630,0.0640,0.1000,0.13
4.948874,-0.0630,0.0710,0.1170,0.15
4.963375,-0.0800,0.1160,0.1070,0.18
4.968764,-0.0390,0.0970,0.1390,0.17
4.979993,-0.0390,0.0970,0.1390,0.17
4.988932,-0.0560,0.0640,0.1270,0.15
4.998506,-0.0730,0.0540,0.1510,0.18
5.012024,-0.0730,0.0540,0.1510,0.18
5.018716,-0.0650,0.0540,0.1320,0.16
5.028332,-0.0650,0.0540,0.1320,0.16
5.038511,-0.0260,0.0690,0.0670,0.10
5.048399,0.0210,0.0690,0.0090,0.07
5.068546,0.0210,0.0690,0.0090,0.07
5.069018,-0.0310,0.0790,0.0070,0.09
5.082868,-0.0400,0.0350,0.0090,0.05
5.089147,-0.0610,0.0370,0.1820,0.20
5.098587,-0.0510,0.0470,0.2030,0.21
5.111811,-0.0420,0.0440,0.2000,0.21
5.118801,-0.0510,0.0800,0.1790,0.20
5.128793,-0.0510,0.0800,0.1790,0.20
5.138495,-0.0100,0.1150,0.0440,0.12
5.148916,0.0250,0.1000,-0.0050,0.10
5.165063,0.0290,0.1030,-0.0100,0.11
5.168810,-0.0010,0.1000,0.0630,0.12
5.183656,-0.0010,0.1000,0.0630,0.12
5.189031,-0.0430,0.0790,0.1970,0.22
5.200366,-0.0430,0.0790,0.1970,0.22
5.215839,-0.0040,0.0330,0.2540,0.26
5.217999,-0.0140,0.0080,0.1920,0.19
5.233109,-0.0140,0.0080,0.1920,0.19
5.238321,-0.0560,0.0280,0.0990,0.12
5.250018,-0.0560,0.0280,0.0990,0.12
5.265366,-0.0980,0.0400,0.0010,0.11
5.268621,-0.1320,0.0690,0.0460,0.16
5.282966,-0.1320,0.0690,0.0460,0.16
5.288410,-0.0430,0.0590,0.1300,0.15
5.300034,-0.0430,0.0590,0.1300,0.15
5.315506,-0.1000,0.0500,0.1400,0.18
5.318289,-0.0480,0.0690,0.1190,0.15
5.332589,-0.0480,0.0690,0.1190,0.15
5.338917,-0.0220,0.1000,0.0640,0.12
5.350443,-0.0220,0.1000,0.0640,0.12
5.365215,-0.0490,0.1290,-0.0180,0.14
5.368399,-0.0030,0.1230,0.0220,0.12
5.380827,-0.0030,0.1230,0.0220,0.12
5.388352,-0.0190,0.1260,0.1200,0.18
5.399067,0.0060,0.1000,0.1130,0.15
5.410930,0.0180,0.0770,0.0850,0.12
5.428494,0.0250,0.0820,0.0870,0.12
5.428954,-0.0200,0.0960,0.1690,0.20
5.443940,-0.0130,0.0820,0.1520,0.17
5.449186,-0.0100,0.0700,0.1210,0.14
5.460451,-0.0150,0.0920,0.0590,0.11
5.480616,-0.0290,0.0700,0.0710,0.10
5.480992,-0.0480,0.0730,0.0930,0.13
