# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:20:43.166
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.241643,-0.0320,0.0560,-0.1190,0.14
16.254659,-0.0530,0.0310,-0.0560,0.08
16.255351,-0.0530,0.0310,-0.0560,0.08
16.269396,-0.0170,0.0650,0.0550,0.09
16.287173,-0.0480,0.0360,-0.0130,0.06
16.287633,-0.0480,0.0360,-0.0130,0.06
16.303389,0.0010,0.0090,-0.0270,0.03
16.303819,0.0010,0.0090,-0.0270,0.03
16.321159,-0.0370,0.0570,-0.1040,0.12
16.329656,-0.0370,0.0570,-0.1040,0.12
16.339941,-0.0040,0.0260,-0.0730,0.08
16.356780,0.0140,0.0240,-0.0060,0.03
16.359181,0.0210,0.0120,0.0240,0.03
16.370890,0.0330,0.0020,-0.0400,0.05
16.379728,-0.0190,-0.0140,-0.0310,0.04
16.388686,-0.0310,-0.0190,0.0380,0.05
16.404795,-0.0570,0.0020,0.0520,0.08
16.405369,-0.0260,0.0210,-0.0040,0.03
16.421428,-0.0670,-0.0070,-0.0310,0.07
16.429291,-0.0480,0.0070,-0.0690,0.08
16.438027,-0.0070,0.0140,-0.1220,0.12
16.454686,-0.0310,0.0190,-0.1120,0.12
16.455369,-0.0690,0.0280,-0.0280,0.08
16.469784,-0.0310,0.0260,0.0020,0.04
16.478912,-0.0740,0.0620,-0.0040,0.10
16.486715,-0.0780,0.0350,-0.0330,0.09
16.502709,-0.0640,0.0350,-0.0920,0.12
16.503312,-0.0260,0.0400,-0.1310,0.14
16.520640,0.0070,0.0660,-0.1160,0.13
16.536644,0.0120,0.0490,-0.0640,0.08
16.537217,-0.0020,0.0630,-0.0300,0.07
16.552403,-0.0040,0.0720,-0.0090,0.07
16.552978,-0.0020,0.0580,0.0090,0.06
16.570195,-0.0090,0.0410,-0.0280,0.05
16.587838,0.0260,0.0450,-0.0020,0.05
16.588467,0.0200,0.0470,0.0490,0.07
16.604176,0.0060,0.0350,0.0130,0.04
16.604894,0.0350,0.0400,-0.0310,0.06
16.619740,0.0060,0.0280,-0.0410,0.05
16.636918,0.0250,0.0230,-0.0510,0.06
16.637402,0.0230,0.0280,-0.0700,0.08
16.653499,0.0110,0.0040,-0.1060,0.11
16.654144,0.0400,0.0310,-0.0270,0.06
16.670020,0.0000,0.0220,-0.0220,0.03
16.676244,-0.0330,0.0410,-0.0480,0.07
16.686666,-0.0770,0.0220,-0.0430,0.09
16.702543,-0.0690,0.0440,-0.0360,0.09
16.703255,-0.0480,0.0370,-0.0550,0.08
16.719271,0.0010,0.0410,-0.0980,0.11
16.725979,0.0080,0.0170,-0.1380,0.14
16.736943,-0.0050,0.0320,-0.1120,0.12
16.753562,-0.0840,0.0560,-0.0330,0.11
16.754139,-0.0500,0.0250,-0.0230,0.06
16.769809,-0.0380,0.0490,-0.0350,0.07
16.775605,-0.0070,0.0220,-0.0280,0.04
16.784348,0.0430,0.0630,0.0210,0.08
16.801390,0.0240,0.0800,0.0240,0.09
16.805444,0.0240,0.0370,-0.0420,0.06
16.817807,0.0240,0.0490,-0.0570,0.08
16.825142,0.0030,0.0390,-0.0590,0.07
16.835628,-0.0080,0.0210,0.0140,0.03
16.845201,-0.0100,0.0310,0.0380,0.05
16.859019,-0.0100,0.0310,0.0380,0.05
16.870905,-0.0210,0.0600,-0.0060,0.06
16.874599,-0.0020,0.0650,-0.0680,0.09
16.884005,0.0000,0.0480,-0.0730,0.09
16.899592,0.0230,0.0530,-0.0800,0.10
16.904553,0.0210,0.0650,-0.0730,0.10
16.915270,0.0470,0.0580,-0.1040,0.13
16.925496,0.0260,0.0720,-0.1230,0.14
16.933889,0.0400,0.0240,-0.0630,0.08
16.950091,0.0620,0.0500,-0.0370,0.09
16.954655,0.0660,0.0460,-0.0250,0.08
16.966624,0.0620,0.0220,0.0120,0.07
16.974804,0.0380,0.0170,0.0220,0.05
16.984485,0.0240,0.0170,0.0220,0.04
17.001560,0.0470,0.0430,-0.0130,0.07
17.004736,0.0350,0.0130,-0.0440,0.06
17.018765,0.0020,0.0300,-0.0470,0.06
17.025150,0.0040,0.0520,-0.0280,0.06
17.034930,-0.0160,0.0570,-0.0690,0.09
17.052609,0.0040,0.0110,-0.0830,0.08
17.053216,-0.0210,0.0370,-0.0830,0.09
17.069172,-0.0280,0.0570,-0.0790,0.10
17.074464,-0.0040,0.0570,-0.0650,0.09
17.083824,-0.0230,0.0450,-0.0550,0.07
17.102129,0.0020,0.0690,-0.0840,0.11
17.104397,-0.0070,0.0610,-0.1200,0.13
17.117759,-0.0020,0.0590,-0.0960,0.11
17.124592,0.0060,0.0920,-0.1350,0.16
17.134788,0.0420,0.0970,-0.1160,0.16
17.152230,0.0410,0.0630,-0.0710,0.10
17.154433,0.0720,0.0720,-0.0560,0.12
17.168034,0.0290,0.0930,-0.0350,0.10
17.174383,-0.0080,0.0310,-0.0400,0.05
17.186034,0.0460,0.0770,-0.0060,0.09
17.202228,0.0340,0.0960,0.0530,0.11
17.204152,0.0580,0.0580,0.0170,0.08
17.218967,0.0520,0.0270,0.0100,0.06
17.224276,0.0210,0.0340,0.0120,0.04
17.234409,-0.0310,0.0070,0.0240,0.04
17.251527,-0.0110,0.0460,0.0320,0.06
17.253849,-0.0010,0.0150,-0.0270,0.03
17.267289,0.0100,0.0340,-0.0750,0.08
17.274154,-0.0080,0.0190,-0.0940,0.10
17.284596,-0.0160,0.0240,-0.1130,0.12
17.301505,-0.0080,0.0100,-0.1200,0.12
17.303758,0.0460,0.0270,-0.1580,0.17
17.318620,0.0150,0.0140,-0.1170,0.12
17.323843,0.0040,0.0470,-0.0330,0.06
17.334411,0.0230,0.0330,-0.0400,0.06
17.350410,0.0350,0.0400,-0.0450,0.07
17.367505,0.0170,0.0210,-0.0310,0.04
17.368166,-0.0140,0.0540,0.0190,0.06
17.373802,0.0170,0.0490,0.0230,0.06
17.384355,0.0140,0.0300,-0.0210,0.04
17.398787,0.0140,0.0690,-0.0280,0.08
17.403485,0.0040,0.0420,-0.0430,0.06
17.415442,0.0330,0.0380,-0.0400,0.06
17.423463,0.0400,0.0330,-0.0450,0.07
17.439922,0.0280,0.0330,-0.0570,0.07
17.448326,0.0280,0.0330,-0.0570,0.07
17.456401,0.0070,0.0190,-0.0450,0.05
17.470851,0.0230,0.0380,-0.0330,0.06
17.483341,0.0110,0.0310,-0.0550,0.06
17.483852,0.0110,0.0310,-0.0550,0.06
17.498173,0.0290,0.0380,-0.0550,0.07
17.515842,0.0460,0.0360,-0.0550,0.08
17.516418,0.0460,0.0360,-0.0550,0.08
17.532473,0.0860,0.0240,-0.0650,0.11
17.533009,0.0670,0.0550,-0.0170,0.09
17.547987,0.0410,0.0670,-0.0310,0.08
17.564844,0.0720,0.0570,-0.0170,0.09
17.565327,0.0840,0.0330,-0.0100,0.09
17.580762,0.0260,0.0170,0.0110,0.03
17.589870,0.0500,0.0020,-0.0030,0.05
17.598993,0.0120,0.0140,0.0270,0.03
17.615413,0.0550,-0.0420,-0.0080,0.07
17.615943,0.0550,-0.0420,-0.0080,0.07
17.632808,-0.0060,-0.0440,-0.0150,0.05
17.633454,-0.0060,-0.0440,-0.0150,0.05
17.648665,-0.0370,-0.0560,-0.0140,0.07
17.665586,-0.0110,-0.0410,-0.1510,0.16
17.666132,-0.0110,-0.0410,-0.1510,0.16
17.682350,-0.0040,-0.0050,-0.0760,0.08
17.682943,-0.0040,-0.0050,-0.0760,0.08
17.699323,-0.0150,0.0100,-0.0400,0.04
17.715590,-0.0050,0.0460,-0.0180,0.05
17.716155,-0.0050,0.0460,-0.0180,0.05
17.732161,0.0510,0.0410,-0.1020,0.12
17.740694,0.0560,0.0370,-0.1070,0.13
17.748853,0.0560,0.0370,-0.1070,0.13
17.764014,0.0540,0.0390,-0.0370,0.08
17.764607,0.0540,0.0390,-0.0370,0.08
17.781184,0.0660,0.0050,0.0070,0.07
17.790476,0.0470,0.0080,0.0000,0.05
17.799056,0.0470,0.0080,0.0000,0.05
17.814441,0.0760,0.0150,0.0030,0.08
17.814997,0.0760,0.0150,0.0030,0.08
17.831732,0.0370,0.0010,0.0250,0.04
17.833388,0.0370,0.0010,0.0250,0.04
17.848557,0.0520,-0.0180,0.0350,0.07
17.865420,0.0330,-0.0490,0.0080,0.06
17.866040,0.0330,-0.0490,0.0080,0.06
17.880745,-0.0020,-0.0700,-0.0220,0.07
17.889960,-0.0070,-0.0490,-0.0510,0.07
17.898135,-0.0070,-0.0490,-0.0510,0.07
17.914422,0.0140,-0.0570,-0.0150,0.06
17.915043,-0.0020,-0.0380,-0.0050,0.04
17.931109,0.0210,-0.0500,-0.0200,0.06
17.939154,0.0090,-0.0340,-0.0230,0.04
17.948418,0.0160,-0.0500,0.0000,0.05
17.964899,0.0020,-0.0550,-0.0060,0.06
17.965563,0.0060,-0.0430,-0.0210,0.05
17.981510,0.0260,-0.0670,-0.0160,0.07
17.989281,-0.0240,-0.0260,-0.0090,0.04
17.998394,-0.1150,-0.0410,0.1310,0.18
18.013264,-0.0960,-0.0580,0.1480,0.19
18.013842,-0.0070,-0.0070,-0.0050,0.01
18.029924,0.1670,-0.0910,-0.2730,0.33
18.038766,0.0740,-0.1790,-0.1390,0.24
18.046668,-0.0880,-0.1000,-0.1080,0.17
18.063573,-0.1610,-0.0160,0.1570,0.23
18.066734,-0.2740,-0.1440,0.2840,0.42
18.076348,-0.3070,-0.2900,0.3800,0.57
18.088488,-0.3070,-0.2900,0.3800,0.57
18.101660,0.0330,-0.1900,0.1310,0.23
18.112947,0.1100,-0.2070,0.0450,0.24
18.113380,0.0860,-0.2200,-0.0530,0.24
18.128822,0.0470,-0.2550,-0.0380,0.26
18.145369,0.0280,-0.2430,-0.0260,0.25
18.145835,-0.0400,-0.1910,0.0490,0.20
18.162084,0.0470,-0.2170,0.0010,0.22
18.169353,0.1140,-0.1550,-0.0810,0.21
18.178737,0.1930,-0.1840,-0.0960,0.28
18.189471,0.1770,-0.1430,-0.1580,0.28
18.196430,0.2390,-0.2240,-0.1340,0.35
18.213698,0.3440,-0.2790,-0.1440,0.47
18.214293,0.3750,-0.2040,-0.1650,0.46
18.230677,0.3710,-0.3100,-0.0930,0.49
18.235901,0.3890,-0.3870,0.1240,0.56
18.246774,0.3880,-0.4640,0.3290,0.69
18.262819,0.3720,-0.4830,0.3650,0.71
18.263490,0.3540,-0.4950,0.3340,0.69
18.279365,0.3710,-0.5140,0.2290,0.67
18.285561,0.3830,-0.5820,0.1550,0.71
18.296182,0.5510,-0.9710,0.0850,1.12
18.311859,0.2980,-0.5880,0.1880,0.69
18.315311,0.1930,-0.3560,-0.2910,0.50
18.328504,0.1320,-0.1190,-0.4020,0.44
18.334928,0.2690,-0.2350,-0.3540,0.50
18.345156,0.3830,-0.3400,-0.2980,0.59
18.354947,0.3430,-0.3970,-0.0560,0.53
18.364960,0.2480,-0.4010,0.2010,0.51
18.378498,0.2060,-0.4530,0.3960,0.64
18.384754,0.1410,-0.4410,0.5030,0.68
18.394469,0.1210,-0.3560,0.4540,0.59
18.412002,0.0680,-0.3640,0.3390,0.50
