# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:12:19.498
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.635226,-1.6500,-0.0160,1.2980,2.10
0.653020,-1.0050,-0.5090,1.8910,2.20
0.653406,-1.0050,-0.5090,1.8910,2.20
0.669728,-0.5540,-0.8930,2.3160,2.54
0.672357,0.2050,-1.2360,2.5820,2.87
0.686319,0.2050,-1.2360,2.5820,2.87
0.699878,0.6750,-1.9350,1.4870,2.53
0.703318,0.7100,-2.2730,0.5450,2.44
0.718678,0.7100,-2.2730,0.5450,2.44
0.722159,-0.1280,-1.9850,-0.7370,2.12
0.736214,-0.1280,-1.9850,-0.7370,2.12
0.750659,-0.7050,-1.1660,-1.8120,2.27
0.751238,-0.7050,-1.1660,-1.8120,2.27
0.770049,-0.2440,-1.0540,-2.3700,2.61
0.770533,-0.2440,-1.0540,-2.3700,2.61
0.785774,0.1490,-0.9630,-2.3190,2.52
0.803605,0.5380,-0.6100,-2.3950,2.53
0.804134,0.5380,-0.6100,-2.3950,2.53
0.819235,1.0690,-0.8250,-2.2690,2.64
0.822627,1.2910,-0.9780,-2.1240,2.67
0.835916,1.2910,-0.9780,-2.1240,2.67
0.850450,1.2290,-0.8370,-2.2150,2.67
0.851041,1.2290,-0.8370,-2.2150,2.67
0.869676,1.0590,-0.8070,-2.3210,2.68
0.872459,0.6440,-0.6920,-2.2330,2.42
0.886276,0.6440,-0.6920,-2.2330,2.42
0.901299,0.5130,-0.5810,-2.3720,2.50
0.901874,0.5130,-0.5810,-2.3720,2.50
0.914890,0.5480,-0.5090,-2.7480,2.85
0.930894,0.5130,-0.1830,-3.4670,3.51
0.931437,0.5130,-0.1830,-3.4670,3.51
0.944699,0.5130,0.2130,-3.7540,3.79
0.951894,0.3860,0.4770,-3.7680,3.82
0.961682,0.3860,0.4770,-3.7680,3.82
0.971909,0.1130,0.9960,-3.6720,3.81
0.987735,0.1130,0.9960,-3.6720,3.81
0.997864,-0.0110,1.0160,-3.4290,3.58
1.002259,0.0350,0.8780,-3.2110,3.33
1.012135,0.0350,0.8780,-3.2110,3.33
1.027816,0.1880,0.8450,-2.8330,2.96
1.031780,0.2210,0.8690,-2.5940,2.74
1.045367,0.2840,0.9180,-2.2340,2.43
1.052022,0.4150,0.8970,-1.8100,2.06
1.063164,0.4150,0.8970,-1.8100,2.06
1.081229,0.3600,1.0490,-0.7840,1.36
1.081614,0.3600,1.0490,-0.7840,1.36
1.101326,0.3780,0.9350,0.2020,1.03
1.101797,0.3780,0.9350,0.2020,1.03
1.118995,0.3980,0.7610,0.4890,0.99
1.135002,0.2920,0.6950,0.9770,1.23
1.135430,0.2920,0.6950,0.9770,1.23
1.151401,0.2530,0.7590,1.4550,1.66
1.151830,0.2530,0.7590,1.4550,1.66
1.168166,0.4380,0.7170,1.6980,1.89
1.183427,0.5980,0.6560,1.8320,2.04
1.183860,0.9440,0.5420,2.0430,2.31
1.204566,1.1260,0.4530,2.1940,2.51
1.204997,1.2290,0.4220,2.3420,2.68
1.217673,1.2550,0.3820,2.3530,2.69
1.233786,1.1470,0.4640,2.3140,2.62
1.234221,1.0110,0.6090,2.2080,2.50
1.249905,0.8680,0.6840,2.0610,2.34
1.251162,0.9120,0.5540,1.9930,2.26
1.270627,0.8730,0.5120,1.6990,1.98
1.271273,0.8610,0.4890,1.4450,1.75
1.284565,0.8900,0.4100,1.2060,1.55
1.299838,1.1020,-0.1490,1.5970,1.95
1.303142,1.4140,-0.5800,1.9950,2.51
1.316848,1.4140,-0.5800,1.9950,2.51
1.331679,1.7200,-1.2640,2.0390,2.95
1.332104,1.7200,-1.2640,2.0390,2.95
1.351527,1.5430,-1.8570,1.5460,2.87
1.352036,1.5430,-1.8570,1.5460,2.87
1.366604,1.2590,-2.0450,1.2340,2.70
1.383996,0.4540,-1.8930,0.4090,1.99
1.384426,0.4540,-1.8930,0.4090,1.99
1.399994,0.1350,-1.5430,-0.4180,1.60
1.401875,0.1190,-1.3350,-0.8970,1.61
1.419778,0.1190,-1.3350,-0.8970,1.61
1.431805,0.3000,-0.7990,-1.7280,1.93
1.432309,0.3000,-0.7990,-1.7280,1.93
1.449776,0.7310,-0.5750,-2.3840,2.56
1.452259,0.9500,-0.5340,-2.5630,2.79
1.467040,0.9500,-0.5340,-2.5630,2.79
1.482059,0.9790,-0.4820,-2.5780,2.80
1.482514,0.9790,-0.4820,-2.5780,2.80
1.501698,0.5370,-0.5480,-2.3030,2.43
1.502147,0.5370,-0.5480,-2.3030,2.43
1.516710,0.2270,-0.6410,-2.1620,2.27
1.534376,-0.4790,-0.6280,-1.9360,2.09
1.534942,-0.4790,-0.6280,-1.9360,2.09
1.549962,-1.0710,-0.4340,-1.9620,2.28
1.551071,-1.0710,-0.4340,-1.9620,2.28
1.566154,-1.1530,-0.3510,-2.1420,2.46
1.582218,-1.1550,-0.2720,-2.1770,2.48
1.582672,-1.2960,0.0170,-2.1790,2.54
1.600768,-1.3980,0.2670,-2.0850,2.52
1.601233,-1.4160,0.3770,-2.1170,2.57
1.615438,-1.2430,0.3750,-2.1950,2.55
1.632170,-1.1630,0.4480,-2.1090,2.45
1.632684,-1.0930,0.5620,-1.9460,2.30
1.651956,-1.0540,0.7030,-1.8010,2.20
1.652528,-0.9290,0.7190,-1.6960,2.06
1.666292,-0.8860,0.7360,-1.5500,1.93
1.681706,-0.8770,0.6580,-1.3420,1.73
1.682180,-0.8270,0.5700,-1.0570,1.46
1.698578,-0.8100,0.4870,-0.8230,1.25
1.715978,-0.7490,0.3560,-0.6080,1.03
1.716524,-0.6660,0.2730,-0.2290,0.76
1.733114,-0.5870,0.2200,0.1890,0.65
1.733588,-0.5500,0.2180,0.5000,0.77
1.748974,-0.5380,0.2730,0.7790,0.99
1.750679,-0.5140,0.3410,1.0610,1.23
1.766373,-0.4580,0.3730,1.2160,1.35
1.781400,-0.3780,0.3880,1.3090,1.42
1.781880,-0.3090,0.4070,1.4500,1.54
1.798724,-0.2740,0.4260,1.5870,1.67
1.815824,-0.0520,0.2950,1.6220,1.65
1.816334,-0.0520,0.2950,1.6220,1.65
1.831463,-0.0590,0.2430,1.4550,1.48
1.831968,-0.2730,0.3360,1.2510,1.32
1.848070,-0.6210,0.5310,1.0920,1.36
1.864798,-1.1500,0.6520,0.8800,1.59
1.865249,-1.1500,0.6520,0.8800,1.59
1.881861,-1.4150,0.7610,0.5420,1.70
1.882380,-1.4150,0.7610,0.5420,1.70
1.897474,-1.3970,0.7240,0.7550,1.75
1.914709,-0.7790,0.3660,2.1130,2.28
1.915429,-0.7790,0.3660,2.1130,2.28
1.930979,0.7830,-0.6600,3.0100,3.18
1.931484,0.7830,-0.6600,3.0100,3.18
1.948638,1.2200,-1.1840,3.4150,3.81
1.963251,0.9150,-1.9890,2.7910,3.55
1.963748,0.9150,-1.9890,2.7910,3.55
1.980794,-0.4510,-2.3220,1.1220,2.62
1.981241,-0.4510,-2.3220,1.1220,2.62
1.996917,-1.2440,-2.0940,0.3560,2.46
2.008594,-1.9890,-1.3340,-0.9270,2.57
2.011634,-1.8860,-0.9900,-1.4160,2.56
2.027207,-1.6090,-0.6520,-1.8700,2.55
2.032587,-1.1670,-0.3640,-2.2300,2.54
2.045559,-1.1670,-0.3640,-2.2300,2.54
2.063308,0.0920,-0.4830,-2.3300,2.38
2.063838,0.0920,-0.4830,-2.3300,2.38
2.081308,0.6740,-0.6840,-2.2160,2.42
2.081895,0.9370,-0.8130,-2.0770,2.42
2.097555,0.9060,-0.8480,-1.9420,2.30
2.112162,0.6000,-1.2560,-2.1630,2.57
2.112420,0.6000,-1.2560,-2.1630,2.57
2.125257,-0.0650,-1.2140,-2.3220,2.62
2.131849,-0.2670,-0.9790,-2.2570,2.47
2.140545,-0.2670,-0.9790,-2.2570,2.47
2.155406,-0.1540,-0.6210,-2.1300,2.22
2.161607,0.1130,-0.5200,-2.0990,2.17
2.181377,0.4410,-0.4730,-2.0220,2.12
2.181678,0.4410,-0.4730,-2.0220,2.12
2.193541,0.7060,-0.3720,-1.9020,2.06
2.205606,1.1990,-0.2880,-1.9760,2.33
2.211524,1.3840,-0.2780,-2.0250,2.47
2.224261,1.4720,-0.2210,-2.0180,2.51
2.231765,1.3460,-0.1450,-2.0820,2.48
2.241598,1.1530,-0.0280,-2.0650,2.37
2.260520,0.8650,0.1290,-1.9180,2.11
2.260866,0.8650,0.1290,-1.9180,2.11
2.280520,0.2920,0.3600,-1.5320,1.60
2.280928,0.2920,0.3600,-1.5320,1.60
2.295608,0.1340,0.3540,-1.2560,1.31
2.313354,0.0560,0.2270,-0.3330,0.41
2.313765,0.0560,0.2270,-0.3330,0.41
2.329416,0.1450,0.1760,0.4170,0.48
2.332294,0.1810,0.1650,0.6500,0.69
2.346438,0.1810,0.1650,0.6500,0.69
2.360842,0.2070,0.1350,0.7400,0.78
2.361281,0.2070,0.1350,0.7400,0.78
2.378312,0.0440,0.1940,0.7470,0.77
2.382220,-0.0760,0.3890,0.7460,0.84
2.397638,-0.0760,0.3890,0.7460,0.84
2.411414,-0.2020,0.6150,0.7230,0.97
2.411868,-0.2020,0.6150,0.7230,0.97
2.430442,-0.3430,0.7480,0.8940,1.22
2.430981,-0.3430,0.7480,0.8940,1.22
2.445456,-0.3880,0.7120,1.0520,1.33
2.462681,-0.5000,0.5610,1.3320,1.53
2.463261,-0.5000,0.5610,1.3320,1.53
2.479190,-0.9200,0.6640,1.4270,1.82
2.482539,-1.1330,0.6370,1.3190,1.85
2.496491,-1.1330,0.6370,1.3190,1.85
2.511034,-1.3820,0.3210,1.0610,1.77
2.511530,-1.3820,0.3210,1.0610,1.77
2.530144,-1.6350,0.5120,0.4320,1.77
2.530675,-1.6350,0.5120,0.4320,1.77
2.544872,-1.6240,0.5920,0.1930,1.74
2.563228,-1.0770,0.2470,0.6650,1.29
2.563772,-1.0770,0.2470,0.6650,1.29
2.578416,-0.5100,-0.4270,1.5030,1.64
2.582242,-0.5280,-0.6670,1.8460,2.03
2.596578,-0.5280,-0.6670,1.8460,2.03
2.609916,-1.2810,-0.9340,1.8830,2.46
2.612186,-1.7550,-0.8770,1.5720,2.51
2.630108,-2.2140,-0.8310,1.1320,2.62
2.630660,-2.2140,-0.8310,1.1320,2.62
2.645218,-2.4040,-0.8020,0.5260,2.59
2.661987,-2.4200,-0.6440,-0.6840,2.60
2.662468,-2.4200,-0.6440,-0.6840,2.60
2.678194,-2.3830,-0.2520,-1.1890,2.68
2.694621,-2.2200,0.0350,-1.5750,2.72
2.695298,-2.2200,0.0350,-1.5750,2.72
2.712261,-1.6710,0.0740,-1.9080,2.54
2.712799,-1.6710,0.0740,-1.9080,2.54
2.727583,-1.4370,0.0880,-1.9390,2.42
2.732229,-1.3110,0.1400,-1.8670,2.29
2.745366,-1.3070,0.2080,-1.8280,2.26
2.759710,-1.2900,0.3360,-1.8690,2.30
2.762671,-1.0700,0.4160,-1.9660,2.28
2.776699,-0.9210,0.4380,-1.9790,2.23
2.780823,-0.9210,0.4380,-1.9790,2.23
2.793401,-0.7130,0.5360,-2.0060,2.20
2.811029,-0.3850,0.6470,-1.9680,2.11
2.811588,-0.3850,0.6470,-1.9680,2.11
2.828052,-0.0100,0.6670,-1.7280,1.85
2.844004,0.1300,0.6920,-1.6000,1.75
2.844532,0.1300,0.6920,-1.6000,1.75
2.862196,0.3990,0.5050,-1.4550,1.59
2.862851,0.3990,0.5050,-1.4550,1.59
2.877438,0.4090,0.3380,-1.3210,1.42
2.894494,0.3580,0.2190,-1.1360,1.21
2.895137,0.3580,0.2190,-1.1360,1.21
2.911046,0.6280,0.0590,-0.7730,1.00
2.911619,0.6280,0.0590,-0.7730,1.00
2.927124,1.4200,0.0130,-0.7450,1.60
2.944114,1.7360,0.0080,-0.7330,1.88
2.944690,1.7360,0.0080,-0.7330,1.88
2.961090,1.9600,0.0150,-0.6020,2.05
2.961669,1.9600,0.0150,-0.6020,2.05
2.977432,1.7000,0.0090,-0.6530,1.82
2.994144,1.4070,0.0680,-0.5630,1.52
2.994701,1.4070,0.0680,-0.5630,1.52
3.009636,0.6960,0.1790,-0.3390,0.79
3.012077,0.4810,0.2240,-0.1870,0.56
3.027486,0.3750,0.2350,-0.1190,0.46
3.043560,0.3250,0.2610,-0.0160,0.42
3.044114,0.3250,0.2610,-0.0160,0.42
3.060740,0.3130,0.3560,0.3670,0.60
3.061351,0.3130,0.3560,0.3670,0.60
3.077968,0.3140,0.3790,0.4780,0.69
3.093290,0.2680,0.3490,0.6560,0.79
3.093886,0.2250,0.2450,0.7380,0.81
3.110044,0.1290,0.2380,0.7530,0.80
3.110641,-0.1170,0.2690,0.6620,0.72
3.126604,-0.5390,0.5320,0.5200,0.92
3.143041,-1.0480,0.8020,0.6060,1.45
3.143641,-1.5150,0.9680,0.8940,2.01
3.159019,-1.8430,1.0630,0.9480,2.33
3.160925,-1.8840,0.9520,0.9340,2.31
3.173896,-1.6710,0.6620,1.3060,2.22
3.186524,-1.2640,0.1230,1.9400,2.32
3.191029,-0.7540,-0.3160,2.6360,2.76
3.202879,-0.3700,-0.4300,2.7870,2.84
3.219438,0.0000,-0.7880,2.5670,2.69
3.223000,-0.2240,-1.0330,2.2670,2.50
3.244591,-0.2240,-1.0330,2.2670,2.50
3.245084,-0.7310,-1.0900,1.7890,2.22
3.258979,-1.3530,-1.0080,1.2310,2.09
3.262892,-2.1690,-0.8150,0.3430,2.34
3.272540,-2.1690,-0.8150,0.3430,2.34
3.285982,-2.2160,-0.8000,0.1150,2.36
3.292911,-1.8910,-0.8240,-0.0380,2.06
3.303090,-1.8910,-0.8240,-0.0380,2.06
3.312397,-0.5760,-1.2400,0.0280,1.37
3.322578,0.0610,-1.4270,0.0090,1.43
3.334998,0.0610,-1.4270,0.0090,1.43
3.342345,0.8130,-1.7790,-0.1660,1.96
3.353263,0.8130,-1.7790,-0.1660,1.96
3.369920,0.7180,-1.9220,-0.8010,2.20
3.372741,0.5140,-1.8680,-1.1450,2.25
3.390685,0.3570,-1.7800,-1.5220,2.37
3.391260,0.3570,-1.7800,-1.5220,2.37
3.408143,0.2990,-1.7310,-1.8430,2.55
3.425551,0.2930,-1.5730,-2.2190,2.74
3.426061,0.2930,-1.5730,-2.2190,2.74
3.441862,0.3390,-1.2930,-2.4200,2.76
3.442396,0.3390,-1.2930,-2.4200,2.76
3.458097,0.4400,-1.1900,-2.5440,2.84
3.460807,0.6050,-1.0460,-2.6840,2.94
3.474284,0.7480,-0.9490,-2.7780,3.03
3.490722,0.9260,-0.5990,-2.8990,3.10
3.491353,0.9260,-0.5990,-2.8990,3.10
3.507582,0.9840,-0.3980,-2.8820,3.07
3.525324,1.1550,0.0110,-2.8130,3.04
3.525868,1.1550,0.0110,-2.8130,3.04
3.541937,1.1670,0.3820,-2.4450,2.74
3.542414,1.1670,0.3820,-2.4450,2.74
3.558067,1.1020,0.5680,-2.0830,2.42
3.574318,1.1900,0.6110,-1.6680,2.14
3.574961,1.1900,0.6110,-1.6680,2.14
3.591221,1.1590,0.5480,-1.2510,1.79
3.591811,1.1590,0.5480,-1.2510,1.79
3.607667,0.8790,0.6550,-1.0410,1.51
3.625101,0.3770,0.7550,-0.5200,0.99
3.625625,0.3770,0.7550,-0.5200,0.99
3.640797,0.0010,0.8030,0.3340,0.87
3.641330,0.0010,0.8030,0.3340,0.87
3.657257,0.0250,0.7320,0.8110,1.09
3.662189,0.4750,0.3170,1.5430,1.65
3.675297,0.4750,0.3170,1.5430,1.65
3.689069,0.6630,0.0930,1.7690,1.89
3.692322,0.4470,0.3640,1.7490,1.84
3.706965,0.4470,0.3640,1.7490,1.84
3.712579,0.2970,0.5770,2.2270,2.32
3.726025,0.2970,0.5770,2.2270,2.32
3.739561,1.0160,0.1420,3.0750,3.24
3.742224,1.2700,0.1160,3.4820,3.71
3.757256,1.2700,0.1160,3.4820,3.71
3.773069,1.9450,-0.3080,4.1260,4.57
3.773657,1.9450,-0.3080,4.1260,4.57
3.790622,2.4450,-1.2900,4.1760,5.01
3.791349,2.4450,-1.2900,4.1760,5.01
3.807301,2.4650,-1.6920,3.7140,4.77
3.823936,1.8500,-1.9300,2.1430,3.43
3.824508,1.8500,-1.9300,2.1430,3.43
3.841499,1.2220,-1.9090,1.4750,2.70
3.842071,0.5830,-1.8360,0.9170,2.13
3.856580,0.1410,-1.6880,0.2570,1.71
3.873664,-0.4010,-1.5600,-1.0760,1.94
3.874146,-0.4010,-1.5600,-1.0760,1.94
3.890247,-0.5170,-0.9330,-2.3720,2.60
3.891075,-0.5170,-0.9330,-2.3720,2.60
3.905940,-0.5110,-0.6540,-2.9470,3.06
3.923233,-0.3850,-0.2640,-3.4830,3.51
3.923866,-0.3850,-0.2640,-3.4830,3.51
3.938983,-0.1550,-0.0910,-3.5160,3.52
3.942597,0.0020,-0.1840,-3.5010,3.51
3.957194,0.0020,-0.1840,-3.5010,3.51
3.971504,-0.0280,-0.2180,-3.0410,3.05
3.972112,-0.0280,-0.2180,-3.0410,3.05
3.989853,-0.1040,-0.3040,-2.7720,2.79
3.992353,-0.6760,-0.2570,-2.2850,2.40
4.005851,-0.6760,-0.2570,-2.2850,2.40
4.021299,-1.1990,-0.1430,-2.1110,2.43
4.021878,-1.1990,-0.1430,-2.1110,2.43
4.039420,-1.5240,0.0360,-2.0510,2.56
4.042159,-1.5930,0.1380,-2.1640,2.69
4.057009,-1.5930,0.1380,-2.1640,2.69
4.071884,-1.6490,0.3890,-1.8930,2.54
4.072476,-1.6490,0.3890,-1.8930,2.54
4.089537,-1.6610,0.5650,-1.6460,2.41
4.091924,-1.6280,0.5720,-1.6710,2.40
4.105523,-1.6280,0.5720,-1.6710,2.40
4.120473,-1.5630,0.6360,-1.5300,2.28
4.121008,-1.5630,0.6360,-1.5300,2.28
4.139211,-1.4350,0.7170,-1.3000,2.06
4.142121,-1.3110,0.6910,-1.3680,2.02
4.155169,-1.3110,0.6910,-1.3680,2.02
4.170502,-1.2170,0.6400,-1.0470,1.73
4.171241,-1.2170,0.6400,-1.0470,1.73
4.189408,-1.0970,0.4420,-0.4330,1.26
4.192175,-1.0050,0.4460,-0.2180,1.12
4.205057,-1.0050,0.4460,-0.2180,1.12
4.220320,-1.1250,0.7620,0.1300,1.36
4.220891,-1.1250,0.7620,0.1300,1.36
4.239505,-1.2010,0.9110,0.3800,1.55
4.241378,-1.1660,0.9330,0.5530,1.59
4.254816,-1.0890,0.9870,0.7090,1.63
4.266940,-0.8310,0.8700,0.8920,1.50
4.271415,-0.5640,0.7680,0.9600,1.35
4.281465,-0.5640,0.7680,0.9600,1.35
4.292442,-0.3760,0.5750,1.0590,1.26
4.302012,-0.3760,0.5750,1.0590,1.26
4.323605,-0.7690,0.8020,0.9680,1.47
4.323961,-0.7690,0.8020,0.9680,1.47
4.338885,-0.9110,0.5450,1.2540,1.64
4.341676,-0.8470,0.3340,1.2520,1.55
4.351203,-0.6660,0.2130,1.5950,1.74
4.363940,-0.4160,0.0110,2.1380,2.18
4.371682,-0.0580,-0.2990,2.5920,2.61
4.382445,0.2610,-0.7230,2.8950,3.00
4.391832,0.4250,-1.0900,3.0020,3.22
4.401824,0.3860,-1.4260,3.0350,3.38
4.416068,0.0690,-1.6060,2.7480,3.18
4.421912,-0.5140,-1.6080,2.2770,2.83
4.434872,-1.1070,-1.4610,1.6730,2.48
4.443032,-1.5430,-1.3070,1.0100,2.26
4.453857,-1.5430,-1.3070,1.0100,2.26
4.469798,-1.9830,-0.8870,-0.1580,2.18
4.471870,-1.9780,-0.5940,-0.6570,2.17
4.487443,-1.7700,-0.4050,-1.0990,2.12
4.503552,-1.4710,-0.3420,-1.3220,2.01
4.504082,-1.4710,-0.3420,-1.3220,2.01
4.521264,-0.7750,-0.3440,-1.4360,1.67
4.521814,-0.7750,-0.3440,-1.4360,1.67
4.537333,-0.2610,-0.7580,-1.0540,1.32
4.542210,-0.2370,-1.0200,-0.9070,1.39
4.554242,-0.2370,-1.0200,-0.9070,1.39
4.568574,-0.2030,-1.2560,-0.8980,1.56
4.570884,-0.3360,-1.6260,-1.0360,1.96
4.586095,-0.4090,-1.7610,-1.0920,2.11
4.591398,-0.4050,-1.8840,-1.1940,2.27
4.603249,-0.3930,-1.8560,-1.2340,2.26
4.622410,-0.2900,-1.7380,-1.3120,2.20
4.623120,-0.0830,-1.6700,-1.4910,2.24
4.636629,0.1060,-1.5730,-1.7220,2.33
4.640914,0.2490,-1.4880,-1.9130,2.44
4.654023,0.2790,-1.3350,-2.1540,2.55
4.670323,0.2710,-1.1320,-2.3960,2.66
4.670918,0.2970,-0.9540,-2.6270,2.81
4.682067,0.3310,-0.8290,-2.8970,3.03
4.690657,0.2970,-0.7040,-3.0690,3.16
4.701068,0.2300,-0.5260,-3.2600,3.31
4.713390,0.2180,-0.3440,-3.3890,3.41
4.722895,0.1480,0.0240,-3.3940,3.40
4.732914,0.1980,0.1750,-3.1900,3.20
4.746625,0.1980,0.1750,-3.1900,3.20
4.751132,0.3530,0.3080,-2.9440,2.98
4.763145,0.5440,0.3540,-2.6440,2.72
4.772722,0.6530,0.5080,-1.8640,2.04
4.783052,0.5410,0.5540,-1.4280,1.62
4.796695,0.4130,0.5770,-1.0830,1.29
4.802257,0.1540,0.6070,-0.6840,0.93
4.813001,0.1540,0.6070,-0.6840,0.93
4.822575,-0.2840,0.6220,-0.3030,0.75
4.832837,-0.4200,0.6190,-0.0940,0.75
4.846210,-0.4830,0.6240,0.3470,0.86
4.852993,-0.5400,0.8380,0.6600,1.20
4.863585,-0.5400,0.8380,0.6600,1.20
4.872640,0.3980,0.3380,1.5220,1.61
4.882121,0.8610,0.2030,2.0220,2.21
4.896308,1.3290,0.0060,2.3660,2.71
4.902650,1.7650,-0.2600,2.6400,3.19
4.913547,1.7650,-0.2600,2.6400,3.19
4.922269,2.0360,-0.4220,3.0080,3.66
4.933211,1.9370,-0.2460,3.0460,3.62
4.946356,1.6270,0.0040,3.1330,3.53
4.952543,1.4970,0.1060,3.2820,3.61
4.963166,1.4970,0.1060,3.2820,3.61
4.972213,1.7600,-0.0040,3.4430,3.87
4.986988,2.0190,-0.0340,3.4400,3.99
4.995748,2.3760,-0.1820,3.7980,4.48
5.001362,2.7050,-0.5340,4.1590,4.99
5.013586,2.7050,-0.5340,4.1590,4.99
5.021375,2.8110,-0.9510,4.1960,5.14
5.032143,2.4940,-1.0360,3.9270,4.77
5.046984,1.9300,-1.1910,3.1720,3.90
5.051956,1.3780,-1.3760,2.4490,3.13
5.063394,1.3780,-1.3760,2.4490,3.13
5.071151,0.4580,-1.1410,1.2240,1.73
5.081721,0.2210,-0.8000,0.4130,0.93
5.097366,0.1610,-0.4360,-0.4220,0.63
5.102537,0.2580,-0.1200,-1.1390,1.17
5.113903,0.2580,-0.1200,-1.1390,1.17
5.121182,0.6840,0.1150,-2.1280,2.24
5.131065,0.8920,0.1360,-2.5270,2.68
5.145223,0.9750,-0.0230,-2.8490,3.01
5.151161,0.8590,-0.2010,-2.9670,3.10
5.161747,0.8590,-0.2010,-2.9670,3.10
5.171161,0.1150,-0.4070,-3.3010,3.33
5.181220,-0.4320,-0.5120,-3.4070,3.47
5.196056,-0.8570,-0.6170,-3.5340,3.69
5.202025,-1.3280,-0.6590,-3.6750,3.96
5.212738,-1.3280,-0.6590,-3.6750,3.96
5.221630,-1.8940,-0.5940,-4.0140,4.48
5.231478,-1.8940,-0.5940,-4.0140,4.48
5.247101,-1.9550,-0.4150,-4.2460,4.69
5.251586,-1.8830,-0.3200,-4.3910,4.79
5.262318,-1.8830,-0.3200,-4.3910,4.79
5.271319,-1.8160,-0.1180,-4.7560,5.09
5.281434,-1.8420,-0.0500,-4.8970,5.23
5.295178,-1.9300,0.0020,-5.0160,5.37
5.301952,-2.0880,0.1110,-5.0440,5.46
5.319431,-2.0880,0.1110,-5.0440,5.46
5.321331,-2.2410,0.2230,-5.0110,5.49
5.333684,-2.2410,0.2230,-5.0110,5.49
5.345268,-2.3790,0.3170,-4.6050,5.19
5.351441,-2.4330,0.3570,-4.2970,4.95
5.361409,-2.4330,0.3570,-4.2970,4.95
5.376170,-2.4460,0.4390,-3.4250,4.23
5.381109,-2.3740,0.3650,-2.8570,3.73
