# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:15:01.781
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.287348,5.0300,-1.5130,5.0480,7.29
5.287990,5.2380,-1.8630,5.4080,7.76
5.303910,4.7160,-1.9960,5.7470,7.70
5.307132,3.5910,-1.7690,6.0380,7.24
5.319745,2.6460,-1.5260,6.4420,7.13
5.337421,2.3120,-1.5410,6.4200,7.00
5.337910,2.3400,-1.6440,5.8500,6.51
5.353143,2.5180,-1.4850,5.2310,5.99
5.357687,2.7510,-1.3360,4.2960,5.27
5.370300,2.9710,-1.3670,2.9970,4.44
5.388369,3.0900,-1.4050,1.4660,3.70
5.388974,3.1270,-1.3760,-0.0360,3.42
5.405581,3.1150,-1.3930,-1.5110,3.73
5.407844,2.9920,-1.4990,-2.8360,4.39
5.419712,2.6400,-1.6100,-3.8080,4.91
5.437897,2.1850,-1.6970,-4.5510,5.33
5.438538,1.5080,-1.7510,-5.0870,5.59
5.455100,0.7750,-1.7590,-5.4170,5.75
5.458444,0.0890,-1.7400,-5.5580,5.82
5.471036,-0.5380,-1.6840,-5.5700,5.84
5.487801,-0.9470,-1.7170,-5.6240,5.96
5.488460,-1.2180,-1.7420,-5.5840,5.97
5.503998,-1.4260,-1.6900,-5.5210,5.95
5.507795,-1.7580,-1.5220,-5.4580,5.93
5.520958,-1.9980,-1.3880,-5.5920,6.10
5.538442,-2.1350,-1.3600,-5.7930,6.32
5.539080,-2.2840,-1.2840,-6.0280,6.57
5.555782,-2.4040,-1.1270,-6.2450,6.79
5.557609,-2.4610,-0.9900,-6.4200,6.95
5.570226,-2.4630,-0.9030,-6.5580,7.06
5.587105,-2.3350,-0.8150,-6.5650,7.02
5.588319,-2.3350,-0.7480,-6.0600,6.54
5.599851,-2.3390,-0.6980,-5.1170,5.67
5.607008,-2.0990,-0.9450,-3.8940,4.52
5.623284,-1.4820,-1.0340,-0.5210,1.88
5.631974,-1.4820,-1.0340,-0.5210,1.88
5.637334,-1.3200,-0.9050,0.4950,1.68
5.659655,-1.3870,-0.5630,1.1860,1.91
5.660258,-1.3870,-0.5630,1.1860,1.91
5.675148,-0.9930,-0.9490,2.4900,2.84
5.685066,-1.0740,-0.9030,2.7070,3.05
5.686711,-1.3790,-0.7310,2.2240,2.72
5.700523,-1.5140,-0.5860,2.0150,2.59
5.708325,-1.6440,-0.3550,1.7640,2.44
5.716693,-1.6690,-0.1480,1.2840,2.11
5.732894,-1.3970,0.0100,0.7460,1.58
5.736857,-1.0600,0.2760,0.2770,1.13
5.748697,-0.7560,0.5500,-0.0030,0.93
5.757034,-0.4630,0.8030,-0.3340,0.99
5.767353,-0.2650,1.0810,-0.6120,1.27
5.787482,0.0000,1.1760,-0.9430,1.51
5.788133,0.0000,1.1760,-0.9430,1.51
5.805425,0.1050,1.5430,-1.3370,2.04
5.806616,0.0780,1.8700,-1.1090,2.18
5.822828,0.0780,1.8700,-1.1090,2.18
5.840791,0.0340,1.9360,-0.6110,2.03
5.841413,0.0340,1.9360,-0.6110,2.03
5.853195,0.2590,1.9430,-0.3340,1.99
5.858209,0.4220,1.8980,-0.1940,1.95
5.868198,0.4220,1.8980,-0.1940,1.95
5.884543,1.0040,1.9350,-0.9230,2.37
5.901862,1.1880,1.9430,-1.5820,2.77
5.902379,1.1880,1.9430,-1.5820,2.77
5.919355,1.1590,1.7590,-1.8630,2.81
5.920050,1.1590,1.7590,-1.8630,2.81
5.937462,0.9300,1.5870,-1.9090,2.65
5.937997,0.6130,1.3370,-1.2800,1.95
5.953350,0.2580,0.4290,-1.2000,1.30
5.969621,-1.4680,-1.1550,0.4000,1.91
5.970172,-1.4680,-1.1550,0.4000,1.91
5.986074,-2.2680,-1.4100,2.0010,3.34
5.986609,-2.7580,-1.6250,3.3260,4.62
6.004146,-2.5970,-1.7470,4.6390,5.60
6.006760,-1.7650,-2.0130,5.9370,6.51
6.018847,-0.7560,-2.3530,6.7770,7.21
6.034913,0.0570,-2.6340,6.9930,7.47
6.051144,0.0470,-2.6270,6.2250,6.76
6.051570,0.0470,-2.6270,6.2250,6.76
6.067001,-1.2640,-2.5150,4.4390,5.26
6.067468,-1.2640,-2.5150,4.4390,5.26
6.084838,-1.6480,-2.4510,3.5430,4.61
6.102327,-1.5620,-2.1250,2.7470,3.81
6.102929,-1.5620,-2.1250,2.7470,3.81
6.119422,-0.5880,-1.8030,2.3350,3.01
6.120083,-0.5880,-1.8030,2.3350,3.01
6.135301,-0.1780,-1.6420,2.0630,2.64
6.152215,0.3280,-1.7160,0.7940,1.92
6.152736,0.3280,-1.7160,0.7940,1.92
6.168722,0.1790,-1.8780,-0.7970,2.05
6.169246,0.1790,-1.8780,-0.7970,2.05
6.184482,-0.1300,-1.8620,-1.3490,2.30
6.201491,-0.5970,-1.8150,-2.0240,2.78
6.201867,-0.5970,-1.8150,-2.0240,2.78
6.217277,-0.5890,-1.7810,-2.2440,2.92
6.217820,-0.5000,-1.7760,-2.2240,2.89
6.232217,-0.3340,-1.6060,-2.5500,3.03
6.247838,-0.1230,-1.6380,-3.1100,3.52
6.248214,0.0250,-1.6500,-3.7240,4.07
6.265352,-0.0320,-1.5020,-4.1470,4.41
6.272272,-0.1800,-1.3530,-4.6520,4.85
6.281155,-0.3340,-1.2980,-5.1070,5.28
6.297438,-0.6040,-1.2500,-5.3020,5.48
6.297854,-1.0320,-1.1560,-5.5820,5.79
6.313794,-1.4770,-0.9510,-5.8390,6.10
6.321607,-1.7630,-0.7600,-6.1070,6.40
6.332051,-1.8590,-0.6260,-6.2450,6.55
6.346606,-1.9080,-0.5050,-6.2330,6.54
6.347023,-1.9780,-0.3730,-6.1030,6.43
6.364102,-1.9960,-0.2150,-5.8570,6.19
6.371971,-2.0190,-0.1130,-5.4530,5.82
6.380683,-2.0300,0.0960,-5.1800,5.56
6.397337,-1.9830,0.4050,-4.9650,5.36
6.397785,-2.0010,0.6050,-4.7680,5.21
6.414577,-1.9440,0.8290,-4.5570,5.02
6.421850,-1.8250,0.9460,-4.3640,4.82
6.431413,-1.7510,1.1380,-4.0050,4.52
6.447094,-1.7060,1.2140,-3.5430,4.12
6.447481,-1.7150,1.2000,-3.0180,3.67
6.463785,-1.8230,1.2300,-2.3660,3.23
6.471651,-1.8800,1.2530,-1.5020,2.71
6.481302,-1.8920,1.1550,-0.6320,2.31
6.497118,-1.7110,1.0490,0.2110,2.02
6.497555,-1.2910,0.9050,0.8940,1.81
6.514773,-0.8600,0.8700,1.4760,1.92
6.521577,-0.6790,0.8690,2.1640,2.43
6.529880,-0.6480,0.9730,2.6740,2.92
6.546840,-0.7050,1.0460,3.1190,3.36
6.547295,-0.6930,1.0790,3.3510,3.59
6.564883,-0.5810,1.1190,3.2420,3.48
6.569242,-0.4980,1.2630,2.8980,3.20
6.580292,-0.2980,1.3080,2.2200,2.59
6.588850,0.0420,1.1890,1.7230,2.09
6.597195,0.4500,1.1210,1.4080,1.86
6.621138,0.7810,1.0690,1.0520,1.69
6.621491,1.1590,0.8040,0.8430,1.64
6.631655,1.4130,0.5300,0.6800,1.66
6.638733,1.6350,0.2080,0.4780,1.72
6.648593,1.8370,-0.0460,0.1250,1.84
6.663123,1.6070,0.1210,-0.1210,1.62
6.668593,1.1570,0.3920,-0.5590,1.34
6.681002,0.9160,0.4890,-0.8440,1.34
6.688386,0.8340,0.3920,-1.0180,1.37
6.706198,0.8130,0.3960,-1.1750,1.48
6.706579,0.9010,0.4280,-1.2360,1.59
6.718627,1.1610,0.3460,-1.4890,1.92
6.730223,1.4540,0.2670,-1.6610,2.22
6.739241,1.6840,0.1920,-1.8480,2.51
6.748093,1.8460,0.1980,-2.2080,2.88
6.765521,1.7820,0.2420,-2.5530,3.12
6.769055,1.7130,0.2220,-3.0500,3.51
6.783434,1.6090,0.0040,-3.4840,3.84
6.789262,1.6620,-0.1030,-3.8550,4.20
6.800036,1.5750,-0.1050,-3.7750,4.09
6.815742,1.3580,-0.2850,-3.6260,3.88
6.819055,1.1910,-0.5010,-3.6380,3.86
6.832438,0.8200,-0.6360,-3.3890,3.54
6.838822,0.3920,-0.6320,-3.2790,3.36
6.848596,0.1250,-0.6420,-3.2020,3.27
6.866847,-0.0700,-0.6280,-3.0360,3.10
6.867461,-0.2260,-0.5470,-2.8690,2.93
6.883912,-0.3710,-0.4110,-2.7630,2.82
6.889296,-0.3920,-0.2130,-2.7390,2.78
6.899951,-0.3440,-0.0590,-2.5280,2.55
6.915105,-0.2600,0.0150,-2.1490,2.16
6.918935,-0.1440,0.0950,-1.9480,1.96
6.932889,-0.0200,0.1900,-1.7220,1.73
6.938950,0.0070,0.2780,-1.4770,1.50
6.950525,-0.1120,0.4210,-1.1620,1.24
6.966046,-0.3240,0.6000,-0.7750,1.03
6.966475,-0.5030,0.7030,-0.4370,0.97
6.981653,-0.5510,0.7910,0.0330,0.96
6.989149,-0.5290,0.8340,0.3740,1.06
6.998497,-0.3350,0.9470,0.7730,1.27
7.015383,-0.1100,1.0700,1.0810,1.52
7.018828,0.0430,1.2550,1.5710,2.01
7.032413,0.2180,1.2320,1.9250,2.30
7.038606,0.3320,1.1530,2.3140,2.61
7.049803,0.3920,1.0600,2.6890,2.92
7.065532,0.4070,0.9780,3.0660,3.24
7.068387,0.3730,0.8250,3.4070,3.53
7.081634,0.1720,0.7490,3.7070,3.79
7.088545,-0.1340,0.7460,3.9750,4.05
7.098781,-0.4250,0.6920,4.0950,4.17
7.116109,-0.7610,0.6680,4.2200,4.34
7.116592,-1.1000,0.6830,4.3370,4.53
7.132556,-1.4640,0.7470,4.4940,4.79
7.138517,-1.6740,0.6440,4.7190,5.05
7.148618,-1.7370,0.2850,4.8330,5.14
7.165693,-1.6650,-0.1800,4.7900,5.07
7.169597,-1.4300,-0.6080,4.5470,4.81
7.180635,-1.1170,-0.9980,4.1140,4.38
7.188550,-0.8730,-1.3380,3.6520,3.99
7.198338,-0.5890,-1.8090,3.1990,3.72
7.215407,-0.4960,-2.2110,2.6760,3.51
7.219291,-0.8290,-2.3850,2.0060,3.22
7.231736,-1.5300,-2.1640,1.3340,2.97
7.237942,-2.0650,-2.0490,0.7410,3.00
7.248313,-2.3720,-2.1060,-0.0450,3.17
7.266720,-2.7870,-1.7720,-0.6500,3.37
7.267333,-2.8070,-1.4890,-1.1140,3.37
7.281798,-2.5290,-1.5480,-1.7360,3.44
7.288230,-2.1210,-1.6720,-2.2040,3.49
7.298862,-1.6520,-1.6920,-2.6970,3.59
7.314638,-1.2030,-1.7100,-3.1930,3.82
7.317412,-0.9130,-1.7670,-3.5670,4.08
7.332146,-0.8030,-1.7810,-3.9590,4.41
7.337702,-0.8090,-1.8370,-4.2990,4.74
7.349223,-0.8530,-1.7430,-4.5770,4.97
7.365048,-0.8290,-1.7380,-4.9710,5.33
7.367587,-0.7400,-1.6560,-5.2920,5.59
7.381291,-0.6310,-1.5670,-5.5640,5.81
7.387328,-0.5130,-1.3970,-5.8150,6.00
7.399487,-0.4660,-1.2170,-5.9790,6.12
7.414905,-0.3530,-1.0880,-5.9460,6.06
7.416610,-0.3230,-0.9140,-5.6100,5.69
7.429666,-0.0830,-1.1020,-6.1130,6.21
7.437100,0.2160,-1.0460,-6.1780,6.27
7.446877,0.3990,-0.7800,-5.9690,6.03
7.460994,0.3390,-0.5930,-5.8330,5.87
7.466572,0.2110,-0.5330,-5.7790,5.81
7.477262,0.1340,-0.4590,-5.4650,5.49
7.501545,0.1650,-0.2310,-4.8640,4.87
7.502142,0.1650,-0.2310,-4.8640,4.87
7.515461,0.1150,-0.0830,-4.4180,4.42
7.528635,-0.0700,0.2100,-3.2820,3.29
7.529184,-0.0700,0.2100,-3.2820,3.29
7.543355,-0.0080,0.3920,-1.7890,1.83
7.546376,-0.0080,0.3920,-1.7890,1.83
7.560222,0.1230,0.3340,-1.0050,1.07
7.566453,0.2780,0.2750,-0.2720,0.48
7.576774,0.3400,0.2600,0.2640,0.50
7.594903,0.5610,0.2900,1.3690,1.51
7.603612,0.8120,0.3250,1.8140,2.01
7.611687,0.8120,0.3250,1.8140,2.01
7.616868,1.1350,0.3040,2.0520,2.36
7.628147,1.5490,0.2810,2.3860,2.86
7.645118,2.0530,0.3410,3.1070,3.74
7.652817,2.3470,0.2130,3.7060,4.39
7.663194,2.5690,0.0480,4.2510,4.97
7.680074,2.6560,-0.1300,4.6360,5.34
7.680571,2.5780,-0.2570,4.8610,5.51
7.695642,2.3520,-0.3370,4.8490,5.40
7.711035,2.0920,-0.2190,4.6120,5.07
7.711451,1.9130,-0.1370,4.2590,4.67
7.728113,2.0160,-0.0690,3.8340,4.33
7.728592,2.2410,-0.1020,3.4390,4.11
7.743910,2.5520,-0.2690,3.1950,4.10
7.760764,2.7960,-0.4810,2.9060,4.06
7.761144,2.7960,-0.4810,2.9060,4.06
7.776822,2.7260,-0.6620,3.0690,4.16
7.777256,2.7260,-0.6620,3.0690,4.16
7.793435,2.5090,-1.1180,3.0480,4.10
7.810943,2.1530,-1.0500,2.8940,3.76
7.811326,2.1530,-1.0500,2.8940,3.76
7.816748,1.6430,-0.8780,2.3850,3.03
7.827865,1.1960,-0.7260,1.8170,2.29
7.842876,0.6700,-0.4350,0.4200,0.90
7.859665,0.4250,-0.1900,-0.2750,0.54
7.860049,0.4250,-0.1900,-0.2750,0.54
7.877727,0.3920,-0.1470,-1.6000,1.65
7.878197,0.3920,-0.1470,-1.6000,1.65
7.893007,0.1640,-0.2130,-2.5430,2.56
7.909213,-0.0110,-0.2000,-3.0080,3.01
7.909651,-0.0110,-0.2000,-3.0080,3.01
7.927201,-0.2640,-0.1090,-3.7020,3.71
7.927648,-0.2640,-0.1090,-3.7020,3.71
7.943089,-0.4730,-0.1470,-4.0570,4.09
7.960513,-0.9250,-0.2590,-4.8240,4.92
7.960982,-0.9250,-0.2590,-4.8240,4.92
7.977653,-1.1740,-0.3030,-5.2690,5.41
7.978075,-1.1740,-0.3030,-5.2690,5.41
7.994123,-1.6240,-0.3120,-5.4490,5.69
8.009580,-1.8130,-0.2980,-5.5170,5.81
8.010082,-1.8130,-0.2980,-5.5170,5.81
8.016725,-1.8740,-0.2610,-5.5690,5.88
8.026641,-1.7960,-0.2330,-5.4560,5.75
8.042892,-1.3560,-0.1700,-4.8020,4.99
8.059356,-1.2150,-0.0240,-4.5900,4.75
8.059814,-1.2150,-0.0240,-4.5900,4.75
8.077480,-1.2740,0.3370,-4.0160,4.23
8.078131,-1.2740,0.3370,-4.0160,4.23
8.093756,-1.5410,0.4630,-3.4680,3.82
8.101930,-1.8560,0.5870,-3.3280,3.86
8.109091,-2.1270,0.6480,-3.6470,4.27
8.125359,-2.2060,0.8280,-3.1320,3.92
8.132018,-2.3510,1.0790,-3.0330,3.99
8.142445,-2.2750,1.3790,-3.0830,4.07
8.151721,-2.0550,1.7800,-2.7120,3.84
8.159204,-1.6510,1.9080,-2.2570,3.39
8.174894,-1.3000,1.9830,-1.7460,2.94
8.181750,-0.9950,2.1310,-1.2400,2.66
8.192267,-0.7780,2.1430,-0.5510,2.35
8.201766,-0.7200,2.0970,0.4220,2.26
8.209380,-0.7450,1.9490,1.7090,2.70
8.224660,-0.9870,1.7590,2.8160,3.46
8.231861,-1.1510,1.5240,3.8700,4.32
8.242351,-1.4090,1.4100,4.7830,5.18
8.251618,-1.7420,1.2370,5.6010,5.99
8.258697,-1.9570,1.1220,5.8820,6.30
8.275924,-2.0670,1.0150,5.8570,6.29
8.281676,-2.1520,1.1490,5.5310,6.05
8.291725,-2.2880,1.2630,4.8990,5.55
8.308759,-2.0580,1.1430,4.3580,4.95
8.309193,-2.0050,1.2120,3.7100,4.39
8.325073,-1.9710,1.2130,3.2570,4.00
8.331560,-1.8860,1.0750,3.1840,3.85
8.341646,-1.6820,0.7930,3.3490,3.83
8.359063,-1.4180,0.4500,3.3900,3.70
8.359552,-1.2500,0.0470,3.3570,3.58
8.374859,-1.2220,-0.3610,3.3920,3.62
8.386656,-1.1990,-0.8400,3.2900,3.60
8.387105,-1.2590,-1.2570,3.1430,3.61
8.401013,-1.2590,-1.2570,3.1430,3.61
8.415803,-1.5700,-1.5640,2.6950,3.49
8.424749,-2.1500,-1.8230,1.4450,3.17
8.431440,-2.4710,-1.7310,0.6490,3.09
8.441453,-2.5550,-1.7150,-0.3390,3.10
8.457241,-2.6460,-1.7290,-1.3090,3.42
8.457613,-2.5840,-1.7070,-2.0010,3.69
8.473950,-2.6150,-1.4260,-2.6340,3.98
8.478858,-2.4800,-1.2540,-3.2460,4.27
8.489930,-2.1630,-1.2810,-3.5830,4.38
8.498808,-1.7860,-1.3450,-3.7380,4.36
8.509015,-1.2870,-1.4510,-3.8980,4.35
8.524946,-0.8660,-1.4720,-4.0920,4.43
8.528982,-0.5460,-1.4920,-4.2050,4.50
8.541932,-0.3420,-1.3620,-4.4050,4.62
8.548977,-0.2120,-1.3920,-4.6410,4.85
8.559704,-0.1610,-1.4200,-4.9910,5.19
8.577415,-0.1610,-1.3740,-5.3380,5.51
8.577999,-0.1350,-1.3330,-5.7390,5.89
8.593030,-0.0650,-1.2770,-6.2230,6.35
8.598677,0.0480,-1.2080,-6.6210,6.73
8.610036,0.1660,-1.1770,-6.7250,6.83
8.625924,0.2130,-1.1930,-6.7710,6.88
8.628613,0.2620,-1.2140,-6.7300,6.84
8.643180,0.2250,-1.2590,-6.5630,6.69
8.648934,0.1800,-1.1260,-6.3780,6.48
8.660021,0.2380,-1.1390,-6.0570,6.17
8.675678,0.2850,-1.0860,-5.7370,5.85
8.678485,0.2000,-0.9280,-5.3890,5.47
8.692476,0.1650,-0.8030,-5.1660,5.23
8.708762,0.0670,-0.7080,-4.9510,5.00
8.709218,-0.1300,-0.5790,-4.7300,4.77
8.725636,-0.3740,-0.3780,-4.4600,4.49
8.728270,-0.6300,-0.1490,-4.3780,4.43
8.741566,-0.7610,0.0660,-4.1420,4.21
8.748326,-0.8630,0.3160,-3.7730,3.88
8.758073,-0.8910,0.6290,-3.3320,3.51
8.773594,-0.7940,0.7580,-2.8220,3.03
8.778490,-0.6140,0.9430,-1.9960,2.29
8.790386,-0.2670,1.1120,-1.0660,1.56
8.797991,0.2280,1.2270,0.0030,1.25
8.807258,0.7680,1.3140,1.0960,1.88
8.822791,1.2970,1.3270,2.1250,2.82
8.828219,1.6230,1.3950,3.1730,3.83
8.839586,1.8920,1.3920,4.2140,4.82
8.848388,2.0580,1.3410,5.1680,5.72
8.856661,2.0750,1.3520,6.0570,6.54
8.875161,2.1100,1.3090,6.7110,7.16
8.878561,2.2260,1.2000,7.0330,7.47
8.890432,2.3180,1.1520,7.0850,7.54
8.898752,2.4940,1.1250,6.9360,7.46
8.911715,2.5730,1.1280,6.5640,7.14
8.929141,2.5950,1.1480,6.0060,6.64
8.929902,2.5570,1.1370,5.4100,6.09
8.947676,2.5540,1.0950,4.8300,5.57
8.948500,2.5620,1.0080,4.3810,5.17
8.964273,2.6250,0.7570,4.0550,4.89
8.978194,2.5770,0.4830,3.7300,4.56
8.978773,2.5140,0.3230,3.3660,4.21
8.993019,2.3510,0.1590,2.8740,3.72
8.998188,2.1590,0.0610,2.2820,3.14
9.009343,1.9860,-0.0460,1.6490,2.58
9.026205,1.7740,-0.1090,0.9560,2.02
9.026796,1.5310,-0.1430,0.0810,1.54
9.042557,1.2720,-0.1590,-0.8760,1.55
9.048231,0.9530,-0.0970,-1.9660,2.19
9.057545,0.6680,-0.0350,-3.0400,3.11
9.072957,0.4860,0.0260,-4.1500,4.18
9.077740,0.3260,0.1440,-5.1350,5.15
9.089637,0.2870,0.2080,-5.9520,5.96
9.097313,0.4190,0.1750,-6.6350,6.65
9.107221,0.5650,0.1310,-7.0070,7.03
9.127581,0.7900,0.0690,-7.1470,7.19
9.127992,0.9640,-0.1110,-7.1490,7.21
9.140893,1.0440,-0.3040,-7.0040,7.09
9.147406,0.9810,-0.4840,-6.8300,6.92
9.157206,0.8150,-0.6100,-6.6260,6.70
9.173459,0.6230,-0.7650,-6.5160,6.59
9.177202,0.4100,-0.9120,-6.3180,6.40
9.188496,0.0750,-1.0210,-6.1350,6.22
9.197211,-0.3010,-1.0430,-6.0060,6.10
9.207240,-0.6130,-1.0840,-5.8520,5.98
9.222470,-0.9010,-1.1150,-5.7120,5.89
9.226862,-1.1760,-1.0880,-5.5210,5.75
9.239163,-1.4180,-1.0690,-5.3820,5.67
9.247962,-1.6300,-0.9690,-5.2000,5.53
9.258233,-1.7320,-0.8670,-4.9910,5.35
9.274421,-1.7160,-0.7990,-4.8240,5.18
9.276659,-1.6890,-0.7120,-4.6910,5.04
9.288827,-1.6610,-0.5760,-4.7040,5.02
9.297090,-1.6250,-0.4140,-4.5270,4.83
9.307235,-1.6350,-0.2810,-4.3190,4.63
9.321820,-1.6190,-0.1010,-3.9800,4.30
9.326821,-1.6930,0.0380,-3.5960,3.97
9.340784,-1.7510,0.2560,-3.0140,3.50
9.347114,-1.7450,0.3910,-2.3240,2.93
9.358287,-1.7060,0.5130,-1.4700,2.31
9.372460,-1.6190,0.6270,-0.4920,1.80
9.388178,-1.1840,0.8190,2.1350,2.58
9.388558,-1.1840,0.8190,2.1350,2.58
9.396454,-0.7980,0.8640,3.8180,4.00
9.407046,-0.1710,0.7110,5.5240,5.57
9.421250,0.3280,0.5220,7.1700,7.20
9.438748,0.3870,0.3260,9.1720,9.19
9.439110,0.3870,0.3260,9.1720,9.19
9.447194,-0.0540,0.4020,9.6080,9.62
9.457145,-0.7430,0.5310,9.6430,9.69
9.471962,-1.3010,0.6060,9.2560,9.37
9.488782,-2.2290,0.7700,7.8840,8.23
9.489353,-2.2290,0.7700,7.8840,8.23
9.505687,-2.6920,1.1300,6.4850,7.11
9.512913,-2.6920,1.1300,6.4850,7.11
9.521722,-2.4690,1.1910,5.6890,6.31
9.528795,-2.1050,1.1250,5.0220,5.56
9.538994,-1.8620,1.0380,4.5010,4.98
9.555352,-1.0040,0.8880,4.0720,4.29
9.556861,-0.4530,0.7560,3.7870,3.89
9.571737,-0.0960,0.5230,3.5180,3.56
9.588203,0.5060,0.1120,3.2770,3.32
9.588629,0.6290,-0.3140,2.6870,2.78
9.605572,0.1410,-0.6980,1.1960,1.39
9.613387,0.1410,-0.6980,1.1960,1.39
9.624369,-0.6310,-0.7980,-0.1380,1.03
9.639426,-1.2990,-0.7990,-1.9590,2.48
9.639911,-1.2990,-0.7990,-1.9590,2.48
9.656064,-1.7940,-0.7750,-3.9550,4.41
9.656484,-1.7940,-0.7750,-3.9550,4.41
9.672580,-1.9250,-0.6430,-4.7760,5.19
9.688613,-1.5710,-0.6480,-5.9260,6.16
9.689010,-1.5710,-0.6480,-5.9260,6.16
9.709469,-1.1840,-0.3310,-6.2660,6.39
9.711993,-1.1840,-0.3310,-6.2660,6.39
9.721683,-1.2110,-0.2150,-6.4870,6.60
9.738496,-0.1440,-1.0590,-7.1450,7.22
9.739444,-0.1440,-1.0590,-7.1450,7.22
9.756192,0.0860,-1.3840,-7.7320,7.86
9.757204,0.0860,-1.3840,-7.7320,7.86
9.772474,0.1270,-1.6030,-7.8150,7.98
9.786961,-0.2220,-1.1910,-7.9100,8.00
9.787386,-0.2220,-1.1910,-7.9100,8.00
9.804433,-0.4820,-1.3410,-8.5950,8.71
9.814809,-0.4360,-1.4680,-8.8320,8.96
9.826206,-0.3750,-1.5760,-8.8370,8.98
9.826615,-0.3750,-1.5760,-8.8370,8.98
9.839609,-0.3400,-1.5670,-8.8400,8.98
9.853174,-0.6270,-1.2680,-7.5110,7.64
9.862952,-0.6760,-1.2350,-6.8180,6.96
9.870689,-0.6760,-1.2350,-6.8180,6.96
9.885872,-0.7310,-1.3050,-5.3200,5.53
9.893341,-0.7550,-1.3080,-4.7790,5.01
9.904738,-0.7570,-1.1230,-4.3380,4.54
9.913379,-0.6540,-0.9500,-4.0060,4.17
9.921519,-0.6540,-0.9500,-4.0060,4.17
9.939764,-0.7330,-0.3690,-3.1030,3.21
9.940382,-0.7330,-0.3690,-3.1030,3.21
9.956870,-0.6660,0.2420,-2.1590,2.27
9.957405,-0.6660,0.2420,-2.1590,2.27
9.972854,-0.6030,0.5000,-1.6620,1.84
9.990033,-0.4470,1.0570,-0.8110,1.41
9.990587,-0.3280,1.4010,0.0000,1.44
10.006839,-0.3350,1.5690,1.3140,2.07
10.007392,-0.2790,1.6410,2.5320,3.03
10.023330,-0.3210,1.6740,3.6080,3.99
10.038611,-0.2210,1.6130,4.5970,4.88
10.039208,-0.1620,1.3540,5.3910,5.56
10.056799,-0.0970,1.2910,6.4220,6.55
10.057363,-0.0970,1.2910,6.4220,6.55
10.074409,0.2890,1.1940,6.8270,6.94
10.091253,0.7880,1.0150,6.8340,6.95
10.091811,1.3460,0.8270,6.4340,6.63
10.106581,1.6780,0.7330,6.1090,6.38
10.107159,1.8520,0.7350,5.7560,6.09
10.122366,2.1110,0.6630,5.3720,5.81
10.139431,2.2540,0.5450,4.8560,5.38
10.140078,2.3290,0.4160,4.4510,5.04
10.156686,2.2770,0.1730,4.1670,4.75
10.157167,2.1070,-0.0360,3.8700,4.41
10.173461,1.9220,-0.2890,3.3980,3.91
10.188696,1.7400,-0.5030,2.7770,3.32
10.189300,1.6420,-0.6780,2.0560,2.72
10.206248,1.4720,-0.7700,1.2640,2.09
10.206738,1.3360,-0.7880,0.3610,1.59
10.222841,1.1350,-0.7930,-0.4700,1.46
10.239704,0.9520,-0.8100,-1.3190,1.82
10.240341,0.6670,-0.7710,-2.0670,2.30
10.255993,0.4030,-0.7540,-2.7400,2.87
10.256597,0.1700,-0.7070,-3.3960,3.47
10.271682,0.1290,-0.5890,-3.9500,4.00
10.290061,0.1820,-0.6020,-4.4670,4.51
10.290558,0.2280,-0.6550,-4.9600,5.01
10.304457,0.1770,-0.6630,-5.3870,5.43
10.312321,0.0130,-0.6440,-5.5280,5.57
10.320109,-0.1510,-0.5980,-5.7410,5.77
10.329701,-0.2770,-0.6950,-5.8800,5.93
10.339333,-0.3360,-0.7720,-5.8340,5.89
10.358350,-0.2930,-0.8570,-5.6640,5.74
10.359134,-0.2740,-0.8560,-5.6050,5.68
10.374730,-0.2420,-0.8600,-5.5790,5.65
10.380108,-0.2160,-0.8740,-5.6750,5.75
10.390475,-0.2220,-0.9020,-5.6510,5.73
10.406042,-0.3290,-0.8840,-5.5840,5.66
10.406659,-0.4310,-0.7380,-5.4750,5.54
10.421586,-0.4860,-0.5760,-5.3140,5.37
10.429777,-0.4590,-0.4950,-5.1470,5.19
10.439318,-0.4790,-0.3400,-4.8010,4.84
10.455637,-0.4890,-0.0980,-4.4390,4.47
10.458878,-0.4310,0.1150,-4.1100,4.13
10.469868,-0.4370,0.3020,-3.9430,3.98
10.478844,-0.3170,0.3580,-3.7330,3.76
10.488991,0.0610,0.0820,-3.3690,3.37
10.502353,0.2720,0.0680,-2.9380,2.95
10.509133,0.4550,0.1830,-2.4160,2.47
10.527136,0.4700,0.3540,-1.9370,2.02
10.527751,0.4700,0.3540,-1.9370,2.02
10.538144,0.3160,0.7370,-0.5950,1.00
10.553836,0.3300,0.8760,0.0620,0.94
10.558305,0.4170,0.9730,0.5210,1.18
10.567843,0.3770,1.1750,0.6780,1.41
10.584585,0.4710,1.2940,0.6350,1.52
10.588277,0.5880,1.2010,0.7150,1.52
10.600952,0.7360,1.0910,1.0450,1.68
10.609185,0.7500,1.0330,1.5010,1.97
10.618434,0.7080,0.9410,2.0190,2.34
10.634935,0.6320,0.8420,2.6410,2.84
10.638496,0.5390,0.7530,3.2600,3.39
10.652339,0.3840,0.7400,3.8160,3.91
10.658783,0.2030,0.6360,4.1270,4.18
10.669632,0.0640,0.5450,4.4690,4.50
