# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:17:03.770
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.387888,-1.5670,-0.1960,0.8530,1.79
0.402686,-1.4470,-0.1800,0.7880,1.66
0.417852,-1.1980,-0.1800,0.6340,1.37
0.418267,-0.9880,-0.2030,0.4670,1.11
0.433160,-0.7870,-0.2330,0.2720,0.86
0.437632,-0.6340,-0.2320,0.0100,0.68
0.448343,-0.5840,-0.1750,-0.2260,0.65
0.472469,-0.5440,-0.1960,-0.3480,0.67
0.473026,-0.5110,-0.1390,-0.4610,0.70
0.489284,-0.4740,-0.1130,-0.5360,0.72
0.489827,-0.3730,-0.1650,-0.5490,0.68
0.503586,-0.2430,-0.1700,-0.5660,0.64
0.519001,-0.1250,-0.0980,-0.4880,0.51
0.519626,-0.0320,-0.1000,-0.4070,0.42
0.535984,0.0770,-0.1160,-0.3960,0.42
0.536479,0.2250,-0.1420,-0.5000,0.57
0.553958,0.3650,-0.1640,-0.5730,0.70
0.569403,0.4850,-0.1720,-0.5770,0.77
0.569904,0.5650,-0.2300,-0.4760,0.77
0.586399,0.6130,-0.2670,-0.4580,0.81
0.586884,0.5970,-0.3630,-0.2990,0.76
0.603476,0.5520,-0.5360,-0.2580,0.81
0.616438,0.4930,-0.6200,-0.2180,0.82
0.616972,0.4320,-0.6310,-0.2260,0.80
0.636561,0.3850,-0.5670,-0.2100,0.72
0.637094,0.4210,-0.5260,-0.2390,0.71
0.652673,0.5480,-0.4640,-0.3570,0.80
0.669007,0.6520,-0.4170,-0.4440,0.89
0.669566,0.6900,-0.4090,-0.3490,0.87
0.685692,0.5160,-0.4020,-0.2500,0.70
0.686306,0.2730,-0.3080,-0.1820,0.45
0.703329,0.0850,-0.3190,-0.1730,0.37
0.719625,-0.1500,-0.3940,-0.0700,0.43
0.720181,-0.3730,-0.4580,0.1970,0.62
0.736824,-0.5790,-0.4470,0.4280,0.85
0.737394,-0.7020,-0.4160,0.6650,1.05
0.751709,-0.7420,-0.4130,1.1400,1.42
0.768043,-0.7270,-0.4490,1.5670,1.78
0.768564,-0.5220,-0.6450,1.8610,2.04
0.785383,-0.3090,-0.7550,1.9870,2.15
0.786962,-0.1120,-0.7920,2.2270,2.37
0.802328,0.1060,-0.8170,2.5100,2.64
0.819717,0.3690,-0.9190,2.7020,2.88
0.820249,0.7210,-1.0770,2.7890,3.08
0.835175,0.9730,-1.2220,2.9500,3.34
0.837058,1.1920,-1.2680,3.1730,3.62
0.851544,1.3020,-1.3470,3.4960,3.97
0.868582,1.4780,-1.4790,3.8810,4.41
0.869118,1.7280,-1.6770,4.3530,4.97
0.885228,2.0290,-1.8630,4.7250,5.47
0.886952,2.3110,-2.0350,4.9580,5.84
0.902135,2.6000,-2.2510,5.0340,6.10
0.919369,2.8060,-2.4820,4.8900,6.16
0.920003,2.9430,-2.6060,4.5820,6.04
0.935518,3.0950,-2.6780,4.2210,5.88
0.936145,3.2080,-2.6440,3.7380,5.59
0.951787,3.2520,-2.5270,3.0890,5.15
0.969092,3.1460,-2.4090,2.4000,4.63
0.969678,2.9510,-2.2480,1.6720,4.07
0.984941,2.6580,-2.0930,0.8810,3.50
0.987316,2.3470,-1.9400,0.1280,3.05
1.001780,2.0460,-1.7470,-0.6130,2.76
1.019291,1.7820,-1.6200,-1.3380,2.76
1.019898,1.5340,-1.4650,-1.9600,2.89
1.034927,1.2650,-1.2510,-2.5680,3.12
1.036883,1.1310,-1.0490,-3.1730,3.53
1.051165,1.0360,-0.9540,-3.7560,4.01
1.068129,0.8740,-0.8750,-4.2320,4.41
1.068681,0.6840,-0.7500,-4.7600,4.87
1.082715,0.4240,-0.6080,-5.2000,5.25
1.086602,0.2330,-0.5280,-5.6000,5.63
1.101084,0.0580,-0.4520,-5.9660,5.98
1.118003,-0.1620,-0.3280,-6.2600,6.27
1.118587,-0.3680,-0.2050,-6.4570,6.47
1.135471,-0.5360,-0.0750,-6.7390,6.76
1.136533,-0.6980,0.0160,-6.8420,6.88
1.151484,-0.8780,0.1140,-6.9870,7.04
1.167343,-0.9940,0.1930,-7.1310,7.20
1.167951,-1.1420,0.2450,-7.2570,7.35
1.184465,-1.2060,0.3830,-7.3330,7.44
1.186216,-1.2320,0.4290,-7.4100,7.52
1.197683,-1.2770,0.5200,-7.4570,7.58
1.211070,-1.3190,0.6270,-7.4930,7.63
1.216635,-1.2670,0.7080,-7.3840,7.53
1.228147,-1.2290,0.7510,-7.2880,7.43
1.236285,-1.3140,0.9100,-7.1540,7.33
1.246519,-1.3460,0.9790,-6.9370,7.13
1.266505,-1.3680,1.0870,-6.6390,6.87
1.266789,-1.3690,1.1330,-6.0850,6.34
1.279665,-1.3980,1.2040,-5.5320,5.83
1.287156,-1.3480,1.2540,-4.8710,5.21
1.301979,-1.3890,1.3480,-3.4410,3.95
1.311599,-1.3890,1.3480,-3.4410,3.95
1.327116,-1.4940,1.4040,-2.2020,3.01
1.327484,-1.4940,1.4040,-2.2020,3.01
1.345510,-1.6990,1.3700,-0.6130,2.27
1.355017,-1.7830,1.3000,0.3810,2.24
1.363169,-1.7770,1.1990,1.3520,2.53
1.378480,-1.6180,1.0190,2.3210,3.01
1.378762,-1.6180,1.0190,2.3210,3.01
1.385945,-1.3430,0.7190,3.6680,3.97
1.401910,-0.7490,0.2750,6.3240,6.37
1.411673,-0.7490,0.2750,6.3240,6.37
1.416301,-0.4460,0.1400,7.2480,7.26
1.428214,-0.2930,-0.1170,7.8320,7.84
1.444293,-1.2090,-0.0620,8.0650,8.16
1.451998,-1.8170,0.0210,7.8780,8.08
1.460611,-1.8170,0.0210,7.8780,8.08
1.476283,-2.1990,0.0890,7.4030,7.72
1.476591,-2.1990,0.0890,7.4030,7.72
1.493452,-2.3330,0.3950,7.1890,7.57
1.501966,-1.3820,0.0140,6.6240,6.77
1.511272,-1.3820,0.0140,6.6240,6.77
1.527068,-0.5150,-0.3350,6.1790,6.21
1.527506,-0.3430,-0.4820,5.6650,5.70
1.545204,-0.2080,-0.9000,4.3310,4.43
1.551504,-0.2080,-0.9000,4.3310,4.43
1.560513,-1.0350,-0.9610,2.9230,3.25
1.577169,-1.7360,-0.9060,1.8120,2.67
1.577471,-2.3070,-0.8220,0.7400,2.56
1.594316,-2.6970,-0.6250,-1.0170,2.95
1.601093,-2.6970,-0.6250,-1.0170,2.95
1.611625,-2.7030,-0.4890,-2.1260,3.47
1.627968,-2.5510,-0.3320,-2.9610,3.92
1.628355,-2.2500,-0.2020,-3.7380,4.37
1.644396,-1.6960,-0.1480,-4.7200,5.02
1.652096,-1.4450,-0.2100,-5.1280,5.33
1.661644,-1.4450,-0.2100,-5.1280,5.33
1.677186,-1.3110,-0.2860,-5.6910,5.85
1.677493,-1.3110,-0.2860,-5.6910,5.85
1.694131,-1.3240,-0.3860,-5.9930,6.15
1.701865,-1.2300,-0.3890,-6.1350,6.27
1.710299,-1.2300,-0.3890,-6.1350,6.27
1.716754,-1.1080,-0.3870,-6.3100,6.42
1.726918,-0.9770,-0.3810,-6.5780,6.66
1.743647,-0.5930,-0.3310,-7.1620,7.19
1.752021,-0.3980,-0.3230,-7.4760,7.49
1.759292,-0.3980,-0.3230,-7.4760,7.49
1.777312,-0.1310,-0.2920,-7.8430,7.85
1.777598,-0.1310,-0.2920,-7.8430,7.85
1.793713,0.1150,-0.3130,-8.0350,8.04
1.802154,0.2280,-0.3330,-8.0700,8.08
1.810719,0.2280,-0.3330,-8.0700,8.08
1.827781,0.2560,-0.3870,-7.8030,7.82
1.828112,0.2560,-0.3870,-7.8030,7.82
1.843798,0.3270,-0.3650,-7.2650,7.28
1.852482,0.2790,-0.2810,-6.8030,6.81
1.861148,0.2790,-0.2810,-6.8030,6.81
1.877546,-0.0570,-0.3780,-5.6660,5.68
1.878102,-0.0570,-0.3780,-5.6660,5.68
1.897658,0.2920,0.1970,-3.8500,3.87
1.898223,0.2920,0.1970,-3.8500,3.87
1.914175,0.9590,-0.4580,-2.8680,3.06
1.932243,0.6250,0.8410,-2.2000,2.44
1.932867,0.6250,0.8410,-2.2000,2.44
1.947274,0.8740,0.7080,-0.5590,1.26
1.947898,0.8740,0.7080,-0.5590,1.26
1.961661,1.2050,0.5310,0.5010,1.41
1.979831,1.0590,0.6660,1.6410,2.06
1.980393,1.0590,0.6660,1.6410,2.06
1.996800,1.2270,0.3950,3.8420,4.05
1.997368,1.2270,0.3950,3.8420,4.05
2.011170,1.3700,0.2360,4.9580,5.15
2.030433,1.5660,0.3050,7.0650,7.24
2.031075,1.5660,0.3050,7.0650,7.24
2.049152,2.3880,-0.0740,8.6230,8.95
2.049739,2.3880,-0.0740,8.6230,8.95
2.060743,3.0440,-0.3060,9.0410,9.54
2.079175,3.4800,-0.4760,9.4470,10.08
2.079916,4.0630,-0.6930,10.2760,11.07
2.097252,4.2240,-0.9550,10.4850,11.34
2.097892,4.1480,-1.1980,10.4680,11.32
2.113620,3.8260,-1.3900,9.9890,10.79
2.128065,3.3860,-1.4440,9.0980,9.81
2.128476,2.6840,-1.2950,7.6820,8.24
2.145432,2.0470,-1.0230,5.9940,6.42
2.151434,1.6110,-0.8280,4.1920,4.57
2.158538,1.5020,-0.5690,2.4670,2.94
2.174993,1.2830,-0.1190,0.8370,1.54
2.181326,1.1880,0.2120,-0.5540,1.33
2.191906,1.1980,0.4840,-1.8310,2.24
2.201634,1.2100,0.6850,-2.8980,3.21
2.216387,1.1140,0.7390,-3.8930,4.12
2.217005,1.1140,0.7390,-3.8930,4.12
2.229287,0.9970,0.7060,-4.6410,4.80
2.242259,0.5290,0.5280,-5.6540,5.70
2.251239,0.3660,0.2780,-6.0370,6.05
2.258597,0.0480,0.0520,-6.3830,6.38
2.275138,-0.3240,-0.0820,-6.7380,6.75
2.280907,-0.7950,-0.1970,-7.0610,7.11
2.292910,-1.2690,-0.2620,-7.4710,7.58
2.301094,-1.6090,-0.3080,-7.8470,8.02
2.309366,-1.8320,-0.3470,-8.2420,8.45
2.326853,-1.9670,-0.3890,-8.6080,8.84
2.327480,-2.0380,-0.3010,-8.9680,9.20
2.345829,-2.1120,-0.2010,-9.2950,9.53
2.346422,-2.2330,-0.0520,-9.5540,9.81
2.364583,-2.2330,-0.0520,-9.5540,9.81
2.378652,-2.5760,0.3130,-9.8280,10.16
2.379292,-2.7320,0.3650,-9.5360,9.93
2.396264,-2.8920,0.3450,-9.0330,9.49
2.396752,-2.9040,0.3470,-8.4600,8.95
2.411045,-2.8750,0.3330,-7.8350,8.35
2.429661,-2.7760,0.4130,-6.9630,7.51
2.430290,-2.6940,0.5620,-6.0590,6.65
2.444794,-2.5630,0.6720,-5.2440,5.88
2.451544,-2.4030,0.7350,-4.5500,5.20
2.461329,-2.3180,0.8500,-3.8460,4.57
2.479874,-2.2100,0.9820,-3.3080,4.10
2.480513,-2.1070,1.1130,-2.8170,3.69
2.495815,-1.9060,1.2910,-2.3450,3.29
2.496412,-1.6480,1.4110,-1.7820,2.81
2.512797,-1.2370,1.4780,-1.1580,2.25
2.528917,-0.7000,1.4530,-0.3990,1.66
2.529495,-0.2940,1.3310,0.6130,1.49
2.546739,-0.0670,1.0900,1.7600,2.07
2.547394,0.0380,0.8740,2.9940,3.12
2.562673,0.0840,0.5730,4.2980,4.34
2.579180,0.1600,0.1280,5.5410,5.54
2.579891,0.0390,-0.2210,6.7190,6.72
2.596445,-0.2070,-0.3840,7.5850,7.60
2.596934,-0.6350,-0.3620,8.0240,8.06
2.611002,-0.6350,-0.3620,8.0240,8.06
2.625053,-1.8090,0.1200,7.9130,8.12
2.631418,-2.0010,0.2800,7.3550,7.63
2.642368,-1.9990,0.3420,6.9500,7.24
2.649076,-2.0050,0.6350,6.3900,6.73
2.662892,-1.7920,0.7190,5.9780,6.28
2.678388,-1.0830,0.4490,5.7750,5.89
2.678959,-0.2280,0.1030,5.5790,5.58
2.694390,0.2600,-0.0450,5.3410,5.35
2.698483,0.7490,-0.4190,5.1550,5.23
2.713137,0.8890,-0.7970,4.6890,4.84
2.728229,0.4440,-1.0230,4.0090,4.16
2.728822,0.4440,-1.0230,4.0090,4.16
2.745009,-1.4110,-0.8490,2.1680,2.72
2.748889,-1.9550,-0.8740,1.0720,2.39
2.763076,-2.3040,-0.8470,0.0340,2.45
2.777486,-2.5280,-0.7010,-0.9210,2.78
2.778038,-2.4950,-0.5400,-1.8380,3.15
2.791609,-2.2330,-0.4180,-2.6460,3.49
2.797682,-1.7660,-0.4060,-3.4440,3.89
2.808932,-1.2520,-0.4340,-4.1160,4.32
2.827529,-0.9250,-0.4160,-4.7040,4.81
2.828128,-0.7920,-0.3910,-5.2070,5.28
2.842052,-0.7760,-0.4000,-5.5880,5.66
2.847500,-0.7940,-0.4510,-5.9060,5.98
2.857312,-0.8460,-0.5200,-6.1520,6.23
2.873526,-0.9220,-0.5120,-6.4480,6.53
2.876681,-0.9240,-0.5810,-6.7170,6.81
2.892759,-0.8670,-0.6000,-7.0040,7.08
2.897675,-0.7460,-0.6460,-7.3260,7.39
2.909508,-0.6390,-0.6290,-7.6170,7.67
2.926680,-0.5280,-0.6460,-7.9290,7.97
2.927436,-0.4670,-0.6640,-8.2510,8.29
2.942895,-0.3980,-0.6710,-8.5230,8.56
2.947534,-0.3670,-0.7200,-8.7240,8.76
2.959764,-0.3890,-0.7370,-8.8610,8.90
2.974477,-0.3890,-0.7450,-8.8810,8.92
2.977138,-0.4360,-0.7300,-8.7890,8.83
2.989562,-0.4730,-0.6530,-8.7510,8.79
2.997044,-0.5100,-0.5850,-8.6070,8.64
3.007278,-0.5600,-0.4470,-8.4470,8.48
3.022275,-0.6190,-0.2590,-8.1820,8.21
3.027596,-0.5750,0.0120,-7.7320,7.75
3.041201,-0.4760,0.2240,-7.1640,7.18
3.046985,-0.3180,0.4180,-6.5160,6.54
3.056805,-0.1790,0.5010,-5.8610,5.89
3.072185,-0.1000,0.6140,-5.0430,5.08
3.076951,0.0830,0.6180,-4.1230,4.17
3.089290,0.2620,0.6370,-2.8680,2.95
3.096712,0.4320,0.5800,-1.5530,1.71
3.112528,0.6490,0.4650,-0.1730,0.82
3.125690,0.8240,0.4310,1.0630,1.41
3.126237,0.9780,0.3510,2.3800,2.60
3.138887,1.3640,0.2690,3.6240,3.88
3.146523,1.8010,0.1580,4.9030,5.23
3.156511,2.0850,-0.0190,6.2370,6.58
3.171988,2.2580,-0.1340,7.4350,7.77
3.176995,2.1710,-0.1510,8.4360,8.71
3.187981,1.8770,-0.0260,8.9870,9.18
3.196631,1.5900,0.1770,9.2590,9.40
3.206682,1.6220,0.2900,9.3760,9.52
3.221958,1.9150,0.2640,9.2230,9.42
3.227722,2.3280,0.2800,9.1110,9.41
3.239648,2.7730,0.3360,8.9460,9.37
3.247883,3.2230,0.2990,8.8590,9.43
3.257693,3.7230,0.0760,8.9430,9.69
3.274046,4.1240,-0.1790,8.8700,9.78
3.276847,4.3570,-0.4810,8.5960,9.65
3.292792,4.3700,-0.7130,8.0510,9.19
3.296797,4.0710,-0.8380,7.3120,8.41
3.306802,3.4020,-0.6730,6.3010,7.19
3.325110,2.5570,-0.3440,5.0720,5.69
3.327088,1.9150,-0.1800,3.7460,4.21
3.341288,1.5540,-0.1630,2.3310,2.81
3.347160,1.2000,-0.0010,0.7860,1.43
3.358336,0.9860,0.1880,-0.7630,1.26
3.374058,0.8840,0.3610,-2.1660,2.37
3.376669,0.9180,0.4050,-3.5540,3.69
3.390160,1.0360,0.3920,-4.7510,4.88
3.397012,1.0550,0.3290,-5.8900,5.99
3.408667,0.9760,0.2420,-6.8760,6.95
3.416582,0.7000,0.1340,-7.7020,7.73
3.426531,0.3840,-0.0570,-8.4790,8.49
3.439504,-0.0230,-0.1830,-9.1080,9.11
3.446871,-0.5190,-0.3500,-9.6420,9.66
3.457030,-1.0240,-0.4540,-10.1500,10.21
3.472792,-1.4970,-0.5850,-10.5580,10.68
3.476623,-1.8630,-0.6830,-10.9150,11.09
3.490219,-2.0680,-0.7150,-11.2210,11.43
3.497051,-2.1810,-0.7440,-11.3730,11.60
3.509178,-2.2430,-0.7400,-11.4830,11.72
3.524588,-2.2590,-0.7970,-11.5480,11.79
3.526541,-2.2890,-0.8510,-11.4540,11.71
3.540817,-2.2820,-0.8170,-11.2840,11.54
3.546614,-2.3180,-0.7240,-11.0520,11.32
3.557205,-2.3430,-0.6230,-10.6360,10.91
3.574472,-2.4010,-0.6300,-10.0280,10.33
3.576550,-2.4580,-0.6230,-9.2750,9.62
3.592575,-2.5460,-0.4860,-8.5170,8.90
3.596938,-2.6710,-0.2950,-7.8020,8.25
3.608986,-2.8130,-0.0970,-7.2490,7.78
3.623007,-2.9450,0.1030,-6.8020,7.41
3.626310,-3.1140,0.2930,-6.1720,6.92
3.642145,-3.1220,0.4570,-5.4520,6.30
3.655461,-2.7060,0.5650,-3.9990,4.86
3.662110,-2.2750,0.4530,-2.9480,3.75
3.670731,-2.2750,0.4530,-2.9480,3.75
3.686613,-1.1820,0.1110,0.0950,1.19
3.687138,-1.1820,0.1110,0.0950,1.19
3.707273,-0.3650,-0.0340,3.4780,3.50
3.707935,-0.3650,-0.0340,3.4780,3.50
3.725528,-0.0120,-0.3520,5.2640,5.28
3.726175,0.0850,-0.5220,6.7950,6.82
3.742355,-0.1740,-0.4890,8.0400,8.06
3.757273,-0.7650,-0.2610,8.9350,8.97
3.757769,-1.2890,-0.0390,9.6490,9.73
3.773473,-1.7030,0.1030,10.0970,10.24
3.792243,-2.0130,0.7450,10.1730,10.40
3.792918,-2.0130,0.7450,10.1730,10.40
3.796505,-1.9990,1.2320,9.7940,10.07
3.809526,-1.9440,1.8160,9.2910,9.66
3.823169,-1.6000,2.2740,8.8050,9.23
3.839367,-0.3360,2.5230,7.6140,8.03
3.839925,-0.3360,2.5230,7.6140,8.03
3.853756,1.1340,2.0020,6.3800,6.78
3.874244,1.6410,1.5790,6.0240,6.44
3.874765,1.6410,1.5790,6.0240,6.44
3.890347,1.3900,0.9920,5.5510,5.81
3.891021,1.3900,0.9920,5.5510,5.81
3.904353,0.7170,0.7690,5.1570,5.26
3.919540,-1.0440,0.5480,3.9270,4.10
3.920025,-1.0440,0.5480,3.9270,4.10
3.935607,-1.7990,0.0860,2.2750,2.90
3.936028,-1.7990,0.0860,2.2750,2.90
3.951790,-1.5290,-0.2230,0.9970,1.84
3.961507,-0.9890,-0.4460,-0.1080,1.09
3.969187,-0.4680,-0.6890,-1.1630,1.43
3.991967,0.1760,-1.0030,-2.8010,2.98
3.992412,0.1760,-1.0030,-2.8010,2.98
4.007171,0.4060,-1.3330,-4.2120,4.44
4.007781,0.3940,-1.4620,-4.7760,5.01
4.019737,0.2490,-1.6290,-5.7510,5.98
4.034185,-0.2000,-2.0130,-7.7070,7.97
4.036059,-0.2000,-2.0130,-7.7070,7.97
4.051334,-0.5520,-2.2030,-8.9670,9.25
4.068268,-0.8930,-2.2770,-10.1450,10.44
4.068593,-0.8930,-2.2770,-10.1450,10.44
4.086239,-1.3380,-2.2290,-11.3300,11.62
4.086610,-1.3380,-2.2290,-11.3300,11.62
4.102720,-1.4140,-2.1860,-11.7750,12.06
4.118700,-1.3820,-2.1750,-12.1950,12.46
4.119121,-1.3820,-2.1750,-12.1950,12.46
4.136827,-1.2980,-2.0790,-12.3220,12.56
4.137302,-1.2980,-2.0790,-12.3220,12.56
4.152829,-1.3210,-1.9740,-12.2840,12.51
4.170816,-1.4360,-1.7280,-11.7300,11.94
4.171306,-1.4360,-1.7280,-11.7300,11.94
4.187043,-1.7160,-1.3040,-10.9610,11.17
4.187700,-1.7160,-1.3040,-10.9610,11.17
4.206630,-1.8270,-1.0780,-10.4720,10.68
4.207325,-1.9830,-0.8170,-10.0250,10.25
4.221050,-2.1260,-0.5140,-9.5560,9.80
4.236404,-2.0470,-0.0100,-8.7320,8.97
4.236873,-2.0470,-0.0100,-8.7320,8.97
4.256470,-1.8730,0.2810,-8.2200,8.44
4.257105,-1.6640,0.5620,-7.7570,7.95
4.272673,-1.3740,0.6870,-7.1490,7.31
4.291072,-0.6270,0.6720,-5.4690,5.55
4.291502,-0.6270,0.6720,-5.4690,5.55
4.302784,-0.3800,0.5750,-4.2680,4.32
4.318524,-0.1410,0.4680,-1.6250,1.70
4.318857,-0.1410,0.4680,-1.6250,1.70
4.334149,-0.1260,0.2930,1.8140,1.84
4.341817,-0.1070,0.3060,3.6850,3.70
4.350910,-0.1070,0.3060,3.6850,3.70
4.368806,0.4570,0.2620,7.2310,7.25
4.369329,0.4570,0.2620,7.2310,7.25
4.386384,1.3130,0.7610,9.4280,9.55
4.387042,1.3130,0.7610,9.4280,9.55
4.404845,1.7200,1.1510,10.1310,10.34
4.420007,2.8030,1.9350,11.3790,11.88
4.420623,2.8030,1.9350,11.3790,11.88
4.438625,3.6960,2.0440,11.6730,12.41
4.439067,5.1140,2.0010,12.0590,13.25
4.452951,5.4080,1.9460,11.8790,13.20
4.470151,5.6480,1.6280,12.0170,13.38
4.470782,5.6480,1.6280,12.0170,13.38
4.489201,4.7750,1.0520,11.6670,12.65
4.489830,4.7750,1.0520,11.6670,12.65
4.504902,4.2470,0.5780,11.0980,11.90
4.520186,3.5430,0.2120,10.1300,10.73
4.520720,2.3220,0.1690,8.3470,8.67
4.537199,1.5600,0.1490,6.6880,6.87
4.537810,0.8860,0.0490,4.7940,4.88
4.552669,0.3980,0.0190,2.9130,2.94
4.570332,0.0120,0.1290,0.9170,0.93
4.570829,-0.2550,0.1860,-1.0270,1.07
4.585989,-0.3900,0.1170,-2.8220,2.85
4.586425,-0.4910,-0.0480,-4.4310,4.46
4.603578,-0.5470,-0.3190,-5.8350,5.87
4.620135,-0.5640,-0.6360,-6.9940,7.05
4.620702,-0.7020,-0.9150,-7.9380,8.02
4.635917,-0.8830,-1.1780,-8.6600,8.78
4.636485,-1.1690,-1.3960,-9.2640,9.44
4.653438,-1.4270,-1.6260,-9.7880,10.02
4.670567,-1.7040,-1.8460,-10.2010,10.51
4.671162,-1.9450,-1.9620,-10.5620,10.92
4.687392,-2.1330,-1.9550,-10.8140,11.19
4.687950,-2.3590,-1.9490,-11.0800,11.49
4.701730,-2.4660,-1.8960,-11.3460,11.76
4.718886,-2.6040,-1.8740,-11.4790,11.92
4.719483,-2.6690,-1.8740,-11.5620,12.01
4.734019,-2.6950,-1.8320,-11.5150,11.97
4.741300,-2.7290,-1.7540,-11.3750,11.83
4.750559,-2.7780,-1.6100,-11.1830,11.63
4.768089,-2.8450,-1.4040,-10.9550,11.41
4.768662,-2.8880,-1.1670,-10.6140,11.06
4.784994,-2.9400,-0.9370,-10.1340,10.59
4.791406,-2.8710,-0.6380,-9.5710,10.01
4.802122,-2.7030,-0.3280,-8.9430,9.35
4.816599,-2.5330,0.0270,-8.3060,8.68
4.817131,-2.2970,0.4510,-7.8000,8.14
4.832900,-2.0470,0.7820,-7.2540,7.58
4.840812,-1.7580,1.1350,-6.4890,6.82
4.850442,-1.3300,1.3980,-5.6400,5.96
4.865456,-0.7430,1.5780,-4.8340,5.14
4.870994,-0.1630,1.6000,-3.9840,4.30
4.889230,0.2270,1.5000,-2.9730,3.34
4.889824,0.3940,1.3750,-1.8880,2.37
4.903139,0.3630,1.2630,-0.8240,1.55
4.917864,0.1890,1.1680,0.1330,1.19
4.918266,-0.0250,1.0630,1.2210,1.62
4.932737,-0.3660,1.0440,2.3870,2.63
4.940755,-0.6090,1.0720,3.5930,3.80
4.948462,-0.8500,1.0750,4.7410,4.94
4.965004,-1.0780,1.0550,5.9300,6.12
4.971292,-1.1780,1.0830,6.8070,6.99
4.982819,-1.2700,1.0600,7.3940,7.58
4.991423,-1.3460,1.1740,7.6510,7.86
4.999076,-1.5180,1.3630,7.6560,7.92
5.008768,-1.6820,1.5890,7.4910,7.84
5.017621,-1.7720,1.6920,7.1320,7.54
5.032826,-1.7320,1.7130,6.8540,7.27
5.038042,-1.6670,1.7720,6.5150,6.95
5.048681,-1.5300,1.7690,6.2940,6.71
5.066114,-1.3010,1.5820,6.2070,6.54
5.066627,-1.0140,1.2700,6.1060,6.32
5.083478,-0.7590,0.9420,5.9540,6.08
5.088343,-0.5900,0.4340,5.8480,5.89
5.100829,-0.5930,-0.0790,5.7080,5.74
5.115652,-0.7240,-0.5990,5.3460,5.43
5.116219,-1.0660,-1.0420,4.7720,5.00
5.133761,-1.5920,-1.2680,3.9710,4.46
5.138217,-2.2230,-1.3380,2.9930,3.96
5.150087,-2.6490,-1.4530,1.9620,3.60
5.167449,-3.0090,-1.4300,0.8730,3.44
5.167971,-3.2510,-1.3300,-0.2310,3.52
5.182811,-3.3240,-1.2870,-1.3330,3.81
5.188027,-3.1090,-1.3210,-2.2900,4.08
5.199807,-2.6840,-1.4690,-3.0870,4.35
5.218983,-2.2300,-1.6430,-3.7300,4.65
5.219710,-1.7800,-1.8470,-4.2390,4.95
5.234931,-1.3680,-1.9850,-4.5760,5.17
5.238425,-1.0970,-2.1050,-4.9070,5.45
5.251115,-0.9160,-2.1860,-5.3010,5.81
5.266050,-0.8700,-2.2210,-5.7270,6.20
5.266581,-0.8750,-2.2310,-6.1450,6.60
5.282163,-0.8770,-2.2150,-6.6980,7.11
5.288016,-0.8040,-2.1940,-7.1890,7.56
5.299505,-0.6890,-2.1970,-7.7300,8.07
5.315653,-0.5600,-2.1600,-8.1090,8.41
5.316122,-0.4580,-2.1390,-8.3920,8.67
5.332513,-0.2910,-2.0650,-8.5950,8.84
5.337751,-0.1470,-2.0330,-8.7220,8.96
