# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:15:37.572
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.983574,-0.1200,1.0550,0.8500,1.36
0.998971,-0.0620,0.6860,2.3320,2.43
0.999417,-0.0620,0.6860,2.3320,2.43
1.012713,-0.1100,0.4710,3.1590,3.20
1.020312,-0.1690,0.3440,3.7580,3.78
1.029739,-0.2730,0.2480,4.3270,4.34
1.049182,-0.4650,0.1530,4.7420,4.77
1.049653,-0.7610,0.1390,5.1950,5.25
1.068205,-1.1920,0.1730,5.4650,5.60
1.068626,-1.5980,0.2300,5.7280,5.95
1.083729,-1.7140,0.1460,5.9220,6.17
1.100854,-1.6660,-0.0080,6.0280,6.25
1.101452,-1.5090,-0.0610,6.0950,6.28
1.115750,-1.2410,-0.1260,6.0480,6.18
1.116217,-0.8750,-0.2520,5.6900,5.76
1.134950,-0.5500,-0.4350,5.1500,5.20
1.150995,-0.3860,-0.7100,4.4540,4.53
1.151507,-0.6180,-0.7600,3.6120,3.74
1.167470,-1.2750,-0.6440,2.7600,3.11
1.167971,-1.9190,-0.4870,1.8450,2.71
1.184204,-2.3050,-0.5080,1.0140,2.57
1.201387,-2.5010,-0.3930,0.2560,2.54
1.201904,-2.6190,-0.2880,-0.4320,2.67
1.217163,-2.5670,-0.2620,-1.1050,2.81
1.217660,-2.3890,-0.3150,-1.8210,3.02
1.233990,-2.0910,-0.4040,-2.5150,3.30
1.250639,-1.7820,-0.5320,-3.0830,3.60
1.251192,-1.4620,-0.5420,-3.6620,3.98
1.267935,-1.2540,-0.5580,-4.2900,4.50
1.268415,-1.0770,-0.6120,-4.8960,5.05
1.283302,-1.0770,-0.6120,-4.8960,5.05
1.298648,-0.9680,-0.5920,-5.9930,6.10
1.299166,-0.9520,-0.6430,-6.4420,6.54
1.317036,-0.9070,-0.6600,-6.6940,6.79
1.317543,-0.9430,-0.6820,-6.8710,6.97
1.333500,-1.0820,-0.7000,-6.9430,7.06
1.351648,-1.1580,-0.6440,-6.9760,7.10
1.352190,-0.9390,-0.5650,-6.9480,7.03
1.366735,-0.7360,-0.5720,-6.9490,7.01
1.367219,-0.4940,-0.5390,-7.0130,7.05
1.383595,-0.4940,-0.5390,-7.0130,7.05
1.398249,0.0310,-0.4100,-6.9600,6.97
1.398711,0.2230,-0.2730,-6.7980,6.81
1.418680,0.3230,-0.1090,-6.7340,6.74
1.419213,0.3530,-0.0380,-6.5510,6.56
1.432513,0.3530,0.1190,-6.1320,6.14
1.451543,0.1980,0.2550,-5.6890,5.70
1.452130,-0.0390,0.3550,-5.2510,5.26
1.467158,-0.3650,0.4440,-4.6940,4.73
1.467674,-0.6440,0.5320,-3.9810,4.07
1.483498,-0.8440,0.6760,-3.3030,3.48
1.499254,-0.8470,0.7840,-2.5990,2.84
1.499788,-0.7030,0.7500,-1.8630,2.13
1.515846,-0.3760,0.8820,-0.9860,1.38
1.516477,-0.0060,1.0190,-0.0510,1.02
1.532784,0.4500,0.9930,0.7650,1.33
1.548569,0.9290,0.9340,1.5690,2.05
1.549258,1.3990,0.8820,2.5400,3.03
1.566063,1.8240,0.8250,3.4200,3.96
1.566674,2.1870,0.7650,3.7940,4.45
1.582574,2.2920,0.7150,4.8200,5.38
1.597659,2.0750,0.7880,5.2750,5.72
1.598851,1.8280,0.6670,5.7430,6.06
1.609805,1.5330,0.5590,6.3330,6.54
1.616899,1.2950,0.4340,6.7110,6.85
1.632169,1.3760,0.3720,7.0810,7.22
1.641857,1.3760,0.3720,7.0810,7.22
1.647147,1.8120,0.3190,7.3350,7.56
1.659078,2.4500,0.1680,7.5630,7.95
1.667376,3.1830,-0.1470,7.6920,8.33
1.678581,3.8610,-0.6210,7.6420,8.58
1.691695,4.2330,-1.1770,7.2290,8.46
1.696578,4.1490,-1.6440,6.5130,7.90
1.709143,3.7000,-1.8680,5.4220,6.82
1.716517,2.9740,-1.9150,4.0470,5.37
1.726765,2.1870,-1.6520,2.4670,3.69
1.743221,1.6080,-1.4440,0.8130,2.31
1.746815,1.0390,-1.1870,-0.6450,1.70
1.763131,0.5170,-0.9120,-2.0330,2.29
1.766962,0.2140,-0.6880,-3.2360,3.32
1.779855,0.0810,-0.6260,-4.2020,4.25
1.798143,0.2010,-0.6020,-4.9410,4.98
1.798616,0.5030,-0.5980,-5.3690,5.43
1.815208,0.7820,-0.6190,-5.7350,5.82
1.817064,0.8550,-0.6300,-5.9080,6.00
1.830776,0.8580,-0.7820,-5.8890,6.00
1.847442,0.7000,-0.9470,-5.9220,6.04
1.847924,0.3750,-1.0230,-5.9390,6.04
1.864514,-0.0120,-1.0060,-6.1910,6.27
1.866726,-0.3910,-0.9590,-6.5020,6.58
1.882505,-0.6950,-0.9290,-6.8300,6.93
1.897934,-0.9650,-0.9060,-7.0600,7.18
1.898420,-1.1900,-0.8410,-7.2780,7.42
1.914658,-1.2900,-0.7840,-7.4070,7.56
1.916648,-1.4130,-0.5910,-7.5510,7.70
1.931158,-1.4660,-0.3940,-7.5270,7.68
1.948147,-1.4220,-0.2650,-7.5990,7.74
1.948644,-1.4110,-0.2390,-7.6160,7.75
1.964253,-1.4200,-0.1410,-7.4850,7.62
1.966520,-1.4350,0.0510,-7.1180,7.26
1.982094,-1.5090,0.2520,-6.6370,6.81
1.997781,-1.6540,0.4880,-5.8970,6.14
1.998276,-1.9340,0.8030,-5.2620,5.66
2.014485,-2.2430,1.1830,-4.6430,5.29
2.016458,-2.3860,1.5840,-4.0550,4.96
2.028802,-2.4640,1.7910,-3.3160,4.50
2.047717,-2.1950,2.0030,-2.7140,4.02
2.048218,-1.8240,2.1710,-2.2680,3.63
2.064053,-1.4010,2.3470,-1.6680,3.20
2.066393,-1.0460,2.4060,-1.0680,2.83
2.081061,-0.7630,2.3760,-0.1360,2.50
2.097423,-0.6750,2.2140,0.7990,2.45
2.098000,-0.6870,1.9140,1.8440,2.75
2.113972,-0.8610,1.4720,2.8970,3.36
2.116402,-1.0130,0.9350,4.1060,4.33
2.130205,-1.2910,0.5370,5.2620,5.44
2.147335,-1.6800,0.2770,6.2260,6.45
2.147824,-2.0280,0.1030,7.0710,7.36
2.163970,-2.3740,0.0200,7.7880,8.14
2.180985,-2.8660,0.0140,8.3600,8.84
2.181545,-2.8660,0.0140,8.3600,8.84
2.196516,-2.8810,0.0060,8.0890,8.59
2.197183,-2.7550,-0.0160,7.7230,8.20
2.215127,-2.4910,0.0310,7.3700,7.78
2.230892,-1.4040,-0.1570,6.5510,6.70
2.231449,-1.4040,-0.1570,6.5510,6.70
2.246893,-0.7270,-0.4450,5.7970,5.86
2.247444,-0.2120,-0.7530,5.0020,5.06
2.262441,0.0270,-1.0500,4.0770,4.21
2.280450,-0.7730,-1.2550,1.7890,2.32
2.281086,-0.7730,-1.2550,1.7890,2.32
2.296252,-1.5030,-1.1090,0.6750,1.99
2.296881,-2.0260,-1.0130,-0.3800,2.30
2.308381,-2.3610,-0.8340,-1.3460,2.84
2.325409,-2.4790,-0.4380,-2.7390,3.72
2.331812,-2.3420,-0.3040,-3.4020,4.14
2.339654,-2.3420,-0.3040,-3.4020,4.14
2.359293,-1.6030,-0.2260,-4.6730,4.95
2.359760,-1.6030,-0.2260,-4.6730,4.95
2.379356,-0.7220,-0.4810,-5.6830,5.75
2.379874,-0.7220,-0.4810,-5.6830,5.75
2.395675,-0.5220,-0.5910,-6.0730,6.12
2.411862,-0.5220,-0.6020,-6.6090,6.66
2.412402,-0.5220,-0.6020,-6.6090,6.66
2.430592,-0.4570,-0.6400,-7.1100,7.15
2.431187,-0.4570,-0.6400,-7.1100,7.15
2.445424,-0.3770,-0.7470,-7.3310,7.38
2.463334,-0.3780,-0.7120,-7.8800,7.92
2.463930,-0.3780,-0.7120,-7.8800,7.92
2.478849,-0.4130,-0.6720,-8.0710,8.11
2.479415,-0.4740,-0.6370,-8.2220,8.26
2.495802,-0.4150,-0.6600,-8.1920,8.23
2.496372,-0.4150,-0.6600,-8.1920,8.23
2.512132,-0.2590,-0.5590,-7.9090,7.93
2.529393,-0.1730,-0.4580,-7.6160,7.63
2.529943,-0.0620,-0.3930,-7.2360,7.25
2.545097,-0.0320,-0.3470,-6.8840,6.89
2.563023,-0.0900,-0.2090,-6.2270,6.23
2.563631,-0.1620,-0.1540,-5.6490,5.65
2.578464,-0.2110,0.0110,-4.2700,4.28
2.579021,-0.2110,0.0110,-4.2700,4.28
2.595498,-0.2840,0.1590,-3.0270,3.04
2.611965,-0.2620,0.4440,-1.4080,1.50
2.612592,-0.2620,0.4440,-1.4080,1.50
2.627894,-0.0300,0.6500,0.1110,0.66
2.628525,-0.0300,0.6500,0.1110,0.66
2.639782,0.0250,0.7500,0.8410,1.13
2.654938,0.2540,0.9080,2.4630,2.64
2.661752,0.3800,0.9130,3.2390,3.39
2.671491,0.5870,0.8540,3.9210,4.06
2.681930,0.9060,0.7230,4.6380,4.78
2.696322,0.9060,0.7230,4.6380,4.78
2.696991,1.1950,0.6200,5.2460,5.42
2.711268,1.4880,0.4780,5.7500,5.96
2.722191,1.8140,0.5810,6.5700,6.84
2.737378,2.0000,0.6020,6.6610,6.98
2.737620,2.0000,0.6020,6.6610,6.98
2.754437,2.5050,0.4630,6.4600,6.94
2.761544,2.7940,0.4270,6.3810,6.98
2.772619,3.1090,0.3600,6.2900,7.03
2.791263,3.4600,0.1120,6.1360,7.05
2.791692,3.4600,0.1120,6.1360,7.05
2.809433,3.8580,-0.5460,5.3080,6.58
2.809943,3.8580,-0.5460,5.3080,6.58
2.826529,3.5080,-0.8970,3.5240,5.05
2.826983,3.5080,-0.8970,3.5240,5.05
2.842981,2.9940,-0.9440,2.3870,3.94
2.860998,1.6070,-0.8080,-0.1490,1.80
2.861514,1.6070,-0.8080,-0.1490,1.80
2.876691,0.4860,-0.4060,-2.4610,2.54
2.877268,0.4860,-0.4060,-2.4610,2.54
2.891598,0.1690,-0.2230,-3.4130,3.42
2.909316,0.0750,0.0010,-4.8260,4.83
2.909797,0.0750,0.0010,-4.8260,4.83
2.927499,0.2150,-0.0730,-5.3190,5.32
2.927995,0.2150,-0.0730,-5.3190,5.32
2.944883,0.4280,-0.3100,-5.7350,5.76
2.958026,0.3700,-0.3610,-5.7880,5.81
2.958548,0.2440,-0.4930,-5.7040,5.73
2.975994,0.1260,-0.6430,-5.6120,5.65
2.976492,-0.0410,-0.7740,-5.6100,5.66
2.992107,-0.2240,-0.8700,-5.6760,5.75
3.008276,-0.3650,-0.9400,-5.8740,5.96
3.008974,-0.4980,-0.9740,-6.1110,6.21
3.024953,-0.5780,-1.0020,-6.2320,6.34
3.030460,-0.7210,-0.9290,-6.4890,6.59
3.042369,-0.8360,-0.7920,-6.6300,6.73
3.058063,-0.9090,-0.7080,-6.7210,6.82
3.058580,-0.9950,-0.6000,-6.7550,6.85
3.074055,-0.9720,-0.5310,-6.6850,6.78
3.090227,-0.9540,-0.4480,-6.5740,6.66
3.090524,-0.9600,-0.3360,-6.3810,6.46
3.105948,-1.0550,-0.1940,-6.0470,6.14
3.106440,-1.1570,0.0130,-5.5410,5.66
3.123782,-1.2380,0.1700,-4.9300,5.09
3.139247,-1.2050,0.2860,-4.2040,4.38
3.139563,-1.1200,0.3860,-3.4330,3.63
3.151917,-1.0570,0.4720,-2.7550,2.99
3.159831,-0.9750,0.5700,-2.1830,2.46
3.169809,-0.9550,0.6390,-1.4620,1.86
3.187224,-0.9260,0.7610,-0.6630,1.37
3.187636,-0.9280,0.8750,-0.0600,1.28
3.204425,-0.9640,0.8950,0.5580,1.43
3.210204,-0.9910,0.8530,1.2430,1.80
3.222594,-1.0850,0.8910,1.9350,2.39
3.241385,-1.2670,0.9320,2.7220,3.14
3.241964,-1.2850,0.9030,3.3730,3.72
3.256573,-1.2390,0.8130,4.3320,4.58
3.257199,-1.2580,0.8220,5.2800,5.49
3.273621,-1.2340,0.9000,5.9240,6.12
3.289475,-1.2770,0.8220,6.4930,6.67
3.290030,-1.4180,0.6800,6.8910,7.07
3.304810,-1.7430,0.7450,7.2120,7.46
3.310090,-2.1440,0.9290,7.1130,7.49
3.320979,-2.5470,1.0980,6.8970,7.43
3.327883,-2.8730,1.2220,6.7430,7.43
3.339793,-3.1530,1.3320,6.4720,7.32
3.355780,-3.0870,1.2130,6.2440,7.07
3.356303,-2.6900,0.9260,6.1230,6.75
3.372625,-2.0680,0.6600,5.9920,6.37
3.377367,-1.5220,0.3330,5.5820,5.80
3.389329,-0.9850,-0.0960,5.1850,5.28
3.409334,-0.6490,-0.5840,4.6590,4.74
3.409996,-0.8100,-0.9400,3.8760,4.07
3.422936,-1.4470,-1.0660,2.7670,3.30
3.426934,-2.2700,-0.8890,1.5800,2.91
3.439820,-2.6740,-0.8390,0.5600,2.86
3.456997,-2.9390,-0.7260,-0.5130,3.07
3.457533,-3.0970,-0.4680,-1.5730,3.50
3.473941,-3.0710,-0.2740,-2.6290,4.05
3.477299,-2.7680,-0.1410,-3.4600,4.43
3.489011,-2.3990,-0.0030,-4.2400,4.87
3.506010,-1.8990,-0.0160,-5.0030,5.35
3.506660,-1.4000,-0.1990,-5.7450,5.92
3.523641,-0.9640,-0.4580,-6.2770,6.37
3.527191,-0.7310,-0.6260,-6.6670,6.74
3.539621,-0.5960,-0.6180,-6.9490,7.00
3.556590,-0.5660,-0.6560,-7.2700,7.32
3.557196,-0.5620,-0.6940,-7.5070,7.56
3.571660,-0.5010,-0.6780,-7.7590,7.80
3.576570,-0.3770,-0.7060,-8.0800,8.12
3.587500,-0.2530,-0.7500,-8.4810,8.52
3.603813,-0.2390,-0.8340,-8.8140,8.86
3.606758,-0.1660,-0.9000,-9.0770,9.12
3.623231,-0.2030,-1.0760,-9.1620,9.23
3.626521,-0.4490,-1.4300,-9.1230,9.25
3.638590,-0.6170,-1.5930,-8.9520,9.11
3.656418,-0.5130,-1.1280,-8.6690,8.76
3.657172,-0.1450,-0.7060,-8.2700,8.30
3.671497,0.2230,-0.9200,-7.8590,7.92
3.676317,0.4530,-1.1530,-7.3720,7.48
3.686511,0.5660,-0.9490,-6.9970,7.08
3.701396,0.6510,-1.0260,-6.4960,6.61
3.706423,0.4740,-0.8830,-6.1850,6.27
3.718070,0.0250,-0.3960,-5.7130,5.73
3.729225,-0.3270,-0.1220,-4.9650,4.98
3.740107,-0.3050,0.2960,-4.1350,4.16
3.754117,-0.4130,0.1590,-3.3990,3.43
3.766211,-0.7360,0.5240,-0.8960,1.27
3.766473,-0.7360,0.5240,-0.8960,1.27
3.783773,-1.0170,0.9820,0.8080,1.63
3.791198,-0.7760,0.9480,1.5870,2.00
3.800054,-0.7760,0.9480,1.5870,2.00
3.806533,-0.4220,0.8730,2.3050,2.50
3.818178,-0.1210,0.9170,3.1500,3.28
3.834820,0.2470,1.1030,5.1660,5.29
3.841841,0.4850,1.3030,5.9820,6.14
3.853379,0.4850,1.3030,5.9820,6.14
3.870539,1.4490,1.0680,7.7140,7.92
3.871006,1.4490,1.0680,7.7140,7.92
3.888790,2.1740,0.8920,8.7110,9.02
3.889401,2.1740,0.8920,8.7110,9.02
3.904836,2.3970,0.9720,8.6600,9.04
3.919992,2.8070,1.3690,7.7330,8.34
3.920464,2.8070,1.3690,7.7330,8.34
3.937697,3.6400,1.6260,6.6070,7.72
3.938192,3.6400,1.6260,6.6070,7.72
3.954196,4.1560,1.4790,6.0110,7.46
3.970330,4.4860,0.8330,4.7260,6.57
3.970861,4.4860,0.8330,4.7260,6.57
3.988872,4.0700,-0.1780,3.0720,5.10
3.989440,4.0700,-0.1780,3.0720,5.10
4.002822,3.4980,-0.3830,1.9170,4.01
4.021038,1.9570,-0.5900,-0.5940,2.13
4.021586,1.9570,-0.5900,-0.5940,2.13
4.026635,1.3010,-0.7040,-1.8270,2.35
4.038228,0.6840,-0.6710,-3.0110,3.16
4.052338,0.0980,-0.5600,-4.1160,4.16
4.070571,-0.3950,-0.4500,-6.1610,6.19
4.071044,-0.3950,-0.4500,-6.1610,6.19
4.083303,-0.1190,-0.5570,-7.7460,7.77
4.091527,0.0560,-0.7420,-8.2030,8.24
4.100958,0.0560,-0.7420,-8.2030,8.24
4.116773,0.3180,-0.9260,-8.6170,8.67
4.117275,0.3180,-0.9260,-8.6170,8.67
4.137148,0.0960,-1.0810,-8.7010,8.77
4.137716,0.0960,-1.0810,-8.7010,8.77
4.153561,-0.1140,-1.1650,-8.6430,8.72
4.170511,-0.6400,-1.2980,-8.5570,8.68
4.171093,-0.6400,-1.2980,-8.5570,8.68
4.186209,-1.0320,-1.2680,-8.3140,8.47
4.186748,-1.0320,-1.2680,-8.3140,8.47
4.204110,-1.1410,-1.3000,-8.0350,8.22
4.221387,-1.2260,-1.1540,-7.4070,7.60
4.221927,-1.2260,-1.1540,-7.4070,7.60
4.237788,-1.2290,-0.8980,-6.4710,6.65
4.238326,-1.2290,-0.8980,-6.4710,6.65
4.252460,-1.1870,-0.7230,-6.0630,6.22
4.270505,-1.0320,-0.3040,-5.0560,5.17
4.271101,-1.0320,-0.3040,-5.0560,5.17
4.286336,-1.0800,0.2230,-3.7710,3.93
4.286909,-1.0800,0.2230,-3.7710,3.93
4.302301,-1.0390,0.4330,-3.0500,3.25
4.317883,-0.9990,0.9890,-1.4790,2.04
4.318458,-0.9990,0.9890,-1.4790,2.04
4.335589,-0.7950,1.2970,0.0130,1.52
4.342172,-0.6680,1.3810,0.7690,1.72
4.353722,-0.6680,1.3810,0.7690,1.72
4.368688,-0.5620,1.4420,1.5350,2.18
4.369305,-0.2590,1.4520,2.1250,2.59
4.385329,-0.1000,1.4220,2.6600,3.02
4.391027,0.0210,1.3930,3.2640,3.55
4.402690,0.2650,1.2830,3.8610,4.08
4.419537,0.4580,1.0940,4.4290,4.59
4.420089,0.5910,0.8600,5.0340,5.14
4.434300,0.4910,0.7380,5.6300,5.70
4.440618,0.3880,0.6540,5.8130,5.86
4.449347,-0.1990,0.7480,6.3260,6.37
4.466275,-0.5860,0.7940,6.3240,6.40
4.466701,-0.9040,0.8310,6.0580,6.18
4.483195,-1.2850,0.7570,5.2290,5.44
4.498356,-1.5120,0.8090,4.8150,5.11
4.498728,-1.5120,0.8090,4.8150,5.11
4.514335,-1.8260,0.7260,4.0690,4.52
4.521322,-1.7450,0.3240,3.7670,4.16
4.531441,-1.5850,-0.1680,3.6080,3.94
4.548349,-1.4590,-0.6170,3.4580,3.80
4.548865,-1.4590,-0.6170,3.4580,3.80
4.563741,-1.5240,-1.5120,3.3400,3.97
4.571299,-1.7480,-1.9160,3.1290,4.06
4.581585,-2.1850,-2.1850,2.6790,4.09
4.598031,-2.8990,-2.1650,1.9530,4.11
4.598474,-2.8990,-2.1650,1.9530,4.11
4.616360,-3.8380,-1.9680,0.2970,4.32
4.617195,-3.8380,-1.9680,0.2970,4.32
4.631928,-4.1890,-1.6580,-1.4120,4.72
4.646997,-4.1260,-1.5000,-2.0600,4.85
4.647615,-4.1260,-1.5000,-2.0600,4.85
4.663989,-3.2560,-1.6270,-3.3670,4.96
4.672341,-2.8000,-1.8310,-3.8470,5.10
4.682602,-2.4210,-2.0320,-4.0240,5.12
4.690078,-2.4210,-2.0320,-4.0240,5.12
4.701296,-2.1950,-2.1040,-4.1590,5.15
4.713944,-1.9810,-2.2190,-4.3930,5.31
4.721044,-1.9190,-2.2050,-4.4860,5.35
4.732786,-1.8550,-2.1650,-4.6980,5.50
4.746410,-1.6570,-2.1180,-4.9050,5.59
4.746695,-1.6570,-2.1180,-4.9050,5.59
4.763534,-1.0350,-2.0570,-5.6440,6.10
4.770777,-0.7200,-2.0760,-6.0300,6.42
4.780508,-0.7200,-2.0760,-6.0300,6.42
4.796858,-0.2130,-2.0630,-6.5910,6.91
4.797260,-0.2130,-2.0630,-6.5910,6.91
4.815563,-0.0820,-1.9970,-6.6960,6.99
4.820280,-0.1020,-1.9130,-6.7920,7.06
4.832768,-0.1210,-1.8350,-6.7780,7.02
4.849613,-0.1610,-1.7810,-6.5960,6.83
4.850168,-0.0950,-1.5990,-6.3150,6.51
4.866129,0.0610,-1.4420,-5.9560,6.13
4.866657,0.2660,-1.2150,-5.5240,5.66
4.885039,0.4900,-0.9760,-4.9870,5.11
4.903968,0.7230,-0.6500,-4.4860,4.59
4.904514,0.9340,-0.2900,-3.9280,4.05
4.918659,1.1560,-0.0310,-3.2230,3.42
4.919229,1.2930,0.2080,-2.5390,2.86
4.936302,1.2680,0.4140,-1.7130,2.17
4.937083,1.2680,0.4140,-1.7130,2.17
4.952192,1.3010,0.6520,-0.7920,1.66
4.968911,1.5630,0.8810,0.9420,2.03
4.969561,1.7410,0.8340,1.8730,2.69
4.985561,1.9970,0.7670,2.7460,3.48
5.003196,2.3020,0.6950,3.4850,4.23
5.003756,2.5570,0.6700,4.1840,4.95
5.016656,2.7930,0.5970,4.8300,5.61
5.017367,2.9810,0.5040,5.2350,6.05
5.034887,2.9810,0.5190,5.6030,6.37
5.050458,2.7720,0.6130,5.7940,6.45
5.051068,2.4750,0.7460,5.8000,6.35
5.067495,2.2290,0.7050,5.6540,6.12
5.068035,1.9810,0.6930,5.3970,5.79
5.084417,1.8330,0.6990,5.0450,5.41
5.100370,1.7590,0.6780,4.7890,5.15
5.101064,1.8240,0.5410,4.7580,5.12
5.117391,2.0220,0.2590,4.7450,5.16
5.118027,2.2610,-0.0670,4.8020,5.31
5.134060,2.4990,-0.2970,4.7400,5.37
5.150194,2.7650,-0.6900,4.6270,5.43
5.150752,2.9600,-1.0860,4.3600,5.38
5.167950,2.8320,-1.3560,3.9330,5.03
5.168570,2.3670,-1.4330,3.3210,4.32
5.185196,1.6910,-1.2870,2.4590,3.25
5.188052,0.9920,-1.1250,1.5460,2.15
5.199883,0.4420,-0.9950,0.4540,1.18
5.216160,-0.0550,-0.7910,-0.6520,1.03
5.216693,-0.4280,-0.5570,-1.6040,1.75
5.235829,-0.6970,-0.2510,-2.5080,2.62
5.236391,-0.6970,-0.2510,-2.5080,2.62
5.250162,-0.6240,0.2320,-4.1100,4.16
5.266983,-0.3870,0.3220,-4.6670,4.69
5.267538,-0.1550,0.3110,-5.1090,5.12
5.282565,0.0190,0.2810,-5.4630,5.47
5.287813,-0.0490,0.2360,-5.6660,5.67
5.301078,-0.2750,0.2420,-5.7600,5.77
5.317216,-0.5860,0.2400,-5.7910,5.83
5.317815,-0.8950,0.2050,-5.7670,5.84
5.334865,-1.0140,0.1170,-5.8340,5.92
5.337826,-1.1710,-0.0720,-5.7710,5.89
5.349532,-1.3260,-0.2060,-5.6380,5.80
