accx,accy,accz
-0.073,0.009,-0.076
-0.068,-0.011,-0.083
-0.058,0,-0.013
-0.075,0.062,-0.001
-0.075,0.062,-0.001
-0.039,0.084,-0.092
-0.039,0.084,-0.092
-0.064,0.089,-0.142
-0.083,0.093,-0.147
-0.083,0.093,-0.147
-0.063,0.008,-0.044
-0.063,0.008,-0.044
-0.078,-0.051,-0.018
-0.066,-0.024,-0.022
-0.066,-0.024,-0.022
-0.066,-0.012,0.053
-0.066,-0.012,0.053
-0.049,-0.078,0.034
-0.052,-0.087,0.046
-0.052,-0.087,0.046
-0.043,-0.113,0.05
-0.043,-0.113,0.05
-0.031,-0.067,-0.011
-0.055,-0.091,-0.038
-0.055,-0.091,-0.038
-0.034,-0.074,-0.074
-0.034,-0.074,-0.074
-0.034,-0.078,-0.201
-0.041,-0.062,-0.201
-0.041,-0.062,-0.201
-0.266,-0.133,-0.301
-0.266,-0.133,-0.301
0.147,0.107,-0.093
0,0.073,-0.234
0,0.073,-0.234
-0.28,-0.061,0.073
-0.28,-0.061,0.073
0.085,0.019,-0.148
-0.06,-0.074,0.083
-0.06,-0.074,0.083
-0.015,-0.086,0.002
-0.015,-0.086,0.002
-0.07,-0.05,0.074
-0.077,-0.082,0.153
-0.077,-0.082,0.153
-0.072,0.008,0.048
-0.072,0.008,0.048
-0.029,-0.01,0.084
-0.034,-0.041,0.05
-0.034,-0.041,0.05
-0.009,-0.029,-0.033
-0.009,-0.029,-0.033
0.029,0.053,0.026
0.043,0.034,-0.038
0.043,0.034,-0.038
0.008,0.012,-0.067
0.011,-0.04,-0.043
0.011,-0.04,-0.043
0.042,-0.037,-0.036
0.047,-0.052,-0.072
0.05,-0.035,-0.053
0.064,-0.037,-0.094
0.025,-0.001,-0.089
0.046,-0.013,-0.092
0.046,-0.013,-0.092
0.02,-0.083,-0.018
-0.004,-0.145,0.019
-0.011,-0.143,0.065
-0.035,-0.149,0.096
-0.035,-0.149,0.096
-0.045,-0.108,0.071
-0.058,-0.08,0.05
-0.05,-0.061,0.004
-0.06,-0.025,0
-0.06,-0.025,0
-0.091,-0.044,-0.026
-0.098,-0.08,-0.1
-0.098,-0.063,-0.203
-0.095,-0.027,-0.172
-0.074,-0.058,-0.198
-0.086,0.032,-0.217
-0.077,0.023,-0.2
-0.103,-0.011,-0.162
-0.086,-0.011,-0.181
-0.086,-0.011,-0.181
-0.038,-0.094,-0.081
-0.055,-0.132,-0.047
-0.056,-0.142,-0.045
-0.051,-0.137,-0.011
-0.051,-0.137,-0.011
-0.027,-0.137,0.005
-0.006,-0.159,-0.058
-0.037,-0.149,-0.029
-0.018,-0.159,0.034
-0.018,-0.159,0.034
-0.044,-0.128,-0.074
-0.056,-0.116,-0.093
-0.044,-0.125,-0.072
-0.042,-0.075,-0.062
-0.042,-0.075,-0.062
-0.073,-0.047,-0.043
-0.077,-0.078,-0.052
-0.068,-0.078,-0.078
-0.106,-0.105,-0.1
-0.106,-0.105,-0.1
-0.062,-0.059,-0.059
-0.081,-0.009,-0.042
-0.081,-0.009,-0.042
-0.1,0.028,-0.023
-0.117,-0.014,-0.037
-0.102,-0.021,-0.088
-0.066,-0.014,-0.102
-0.045,-0.021,-0.056
-0.066,-0.057,-0.059
-0.064,0.014,-0.15
-0.085,0.014,-0.116
-0.042,0.004,-0.047
-0.066,-0.045,-0.104
-0.065,-0.057,-0.164
-0.034,-0.076,-0.145
-0.022,-0.073,-0.114
0.008,-0.064,-0.148
0.047,-0.059,-0.203
0.02,-0.045,-0.18
0.054,-0.049,-0.108
0.03,-0.033,-0.065
-0.003,-0.049,-0.053
0.013,-0.064,-0.027
-0.007,-0.088,0.084
0.001,-0.157,0.142
0.004,-0.152,0.123
0,-0.121,0.137
0.01,-0.095,0.139
-0.011,-0.026,0.206
-0.011,-0.026,0.206
0.01,-0.041,0.142
-0.056,-0.041,0.017
-0.023,-0.034,-0.017
-0.013,0.015,-0.072
-0.013,0.015,-0.072
-0.04,0.061,-0.092
-0.042,0.02,-0.07
-0.042,0.02,-0.07
-0.042,0.015,-0.132
-0.097,0.02,-0.154
-0.097,0.02,-0.154
-0.049,0.056,-0.077
-0.049,0.056,-0.077
-0.066,-0.002,-0.082
-0.066,-0.002,-0.082
-0.078,-0.035,-0.127
-0.047,-0.027,-0.067
-0.047,-0.027,-0.067
-0.018,-0.06,-0.012
-0.018,-0.06,-0.012
-0.049,-0.055,0.014
-0.044,-0.088,-0.004
-0.044,-0.088,-0.004
-0.056,-0.04,-0.059
-0.056,-0.04,-0.059
-0.046,-0.042,-0.002
-0.022,-0.083,0.038
-0.022,-0.083,0.038
-0.008,-0.097,-0.076
-0.008,-0.097,-0.076
-0.011,-0.002,-0.163
0.026,0.009,-0.189
0.026,0.009,-0.189
0.028,-0.053,-0.115
0.028,-0.053,-0.115
-0.014,-0.101,-0.095
0.001,-0.126,-0.145
0.001,-0.126,-0.145
0,-0.072,-0.027
0,-0.072,-0.027
-0.027,-0.038,-0.02
-0.013,-0.058,-0.02
-0.013,-0.058,-0.02
-0.057,-0.104,0.027
-0.062,-0.121,0.037
-0.062,-0.121,0.037
-0.062,-0.076,0.049
-0.062,-0.076,0.049
-0.088,-0.009,0.091
-0.141,-0.013,0.019
-0.141,-0.013,0.019
-0.114,-0.047,-0.073
-0.114,-0.047,-0.073
-0.132,0.077,-0.155
-0.094,0.13,-0.184
-0.094,0.13,-0.184
-0.06,0.126,-0.244
-0.06,0.126,-0.244
-0.119,0.126,0.016
-0.049,0.178,-0.016
-0.049,0.178,-0.016
-0.068,0.129,-0.067
-0.068,0.129,-0.067
-0.049,0.033,0.105
-0.039,-0.033,0.028
-0.018,-0.031,0.023
-0.005,-0.016,0.054
-0.005,-0.016,0.054
0.037,-0.024,0.136
-0.01,-0.064,0.114
0.001,-0.112,0.054
0.061,-0.122,0.035
0.051,-0.16,0.006
0.07,-0.113,-0.048
0.061,-0.06,-0.047
0.07,-0.065,-0.055
0.089,-0.054,-0.105
0.024,-0.066,-0.097
0.039,-0.129,-0.136
-0.009,-0.134,-0.124
-0.009,-0.134,-0.124
0.011,-0.053,-0.054
-0.012,-0.015,-0.004
-0.012,-0.015,-0.004
-0.003,-0.022,-0.006
-0.003,-0.022,-0.006
-0.034,-0.002,-0.081
-0.058,-0.014,-0.042
-0.08,-0.026,-0.021
-0.085,0.005,-0.011
-0.085,0.005,-0.011
-0.074,-0.027,0.014
-0.064,-0.02,-0.019
-0.055,0.016,-0.074
-0.067,0.033,-0.069
-0.067,0.033,-0.069
-0.071,0.021,-0.051
-0.075,-0.049,-0.039
-0.082,-0.063,0.02
-0.082,-0.065,0.039
-0.082,-0.065,0.039
-0.08,-0.057,0.019
-0.024,-0.045,-0.071
-0.029,-0.059,-0.071
-0.044,-0.032,-0.061
-0.044,-0.032,-0.061
-0.027,-0.035,-0.104
-0.036,-0.037,-0.159
-0.072,-0.068,-0.171
-0.041,-0.044,-0.166
-0.038,-0.032,-0.163
-0.007,-0.075,-0.187
-0.055,-0.052,-0.211
-0.053,-0.042,-0.148
-0.081,-0.09,-0.129
-0.093,-0.086,-0.101
-0.095,-0.055,-0.057
-0.052,-0.043,-0.065
-0.079,-0.06,-0.019
-0.052,-0.031,0.035
-0.014,-0.067,0.035
-0.017,-0.067,0.001
-0.005,-0.067,-0.041
-0.027,-0.029,-0.022
0.018,-0.025,0.001
0.015,-0.02,-0.034
-0.003,-0.014,-0.007
-0.003,-0.031,0.035
0.003,-0.079,0.063
0.017,-0.122,-0.039
0.024,-0.104,-0.034
0.036,-0.052,-0.028
0.036,-0.052,-0.028
-0.001,-0.054,-0.028
0.017,-0.047,0.007
0.032,-0.129,0.021
0.049,-0.148,-0.002
0.001,-0.122,-0.071
0.001,-0.122,-0.071
-0.022,-0.068,-0.102
-0.029,-0.065,-0.059
-0.029,-0.065,-0.059
-0.055,-0.081,0.007
-0.062,-0.116,0.04
-0.099,-0.059,0.023
-0.085,-0.037,-0.028
-0.085,-0.037,-0.028
-0.104,-0.01,-0.091
-0.104,-0.01,-0.091
-0.128,0.008,-0.153
-0.14,0.036,-0.122
-0.14,0.036,-0.122
-0.098,0.025,-0.127
-0.098,0.025,-0.127
-0.108,0.038,-0.117
-0.105,-0.033,-0.088
-0.105,-0.033,-0.088
-0.12,-0.089,-0.023
-0.12,-0.089,-0.023
-0.096,-0.134,0.05
-0.031,-0.139,0.016
-0.031,-0.139,0.016
-0.015,-0.122,-0.016
-0.015,-0.122,-0.016
-0.037,-0.208,-0.018
-0.03,-0.222,-0.062
-0.03,-0.222,-0.062
0.009,-0.153,-0.1
0.009,-0.153,-0.1
0.002,-0.1,-0.098
-0.004,-0.101,-0.057
-0.004,-0.101,-0.057
-0.076,-0.19,0.03
-0.076,-0.19,0.03
-0.083,-0.188,-0.034
-0.033,-0.126,-0.149
-0.033,-0.126,-0.149
-0.035,0.036,-0.12
-0.035,0.036,-0.12
-0.056,-0.023,-0.134
-0.119,-0.035,-0.18
-0.119,-0.035,-0.18
-0.092,-0.026,-0.103
-0.092,-0.026,-0.103
-0.087,-0.009,-0.156
-0.066,0.028,-0.134
-0.066,0.028,-0.134
-0.058,0,-0.064
-0.053,0.024,-0.06
-0.067,-0.012,0.004
-0.072,-0.038,0.045
-0.072,-0.038,0.045
-0.004,-0.078,0.114
-0.004,-0.078,0.114
0.005,-0.102,0.066
-0.028,-0.09,0.007
-0.028,-0.09,0.007
-0.039,-0.095,-0.004
-0.02,-0.081,0.007
-0.027,-0.095,0.024
-0.044,-0.059,0.041
-0.044,-0.059,0.041
-0.006,-0.119,-0.078
0.001,-0.102,-0.109
0.001,-0.1,-0.121
-0.022,-0.057,-0.123
-0.022,-0.057,-0.123
-0.085,-0.057,-0.096
-0.085,-0.057,-0.096
-0.09,-0.093,-0.082
-0.09,-0.093,-0.082
-0.073,-0.088,-0.043
-0.073,-0.088,-0.043
-0.114,-0.108,-0.007
-0.086,-0.124,0.035
-0.086,-0.124,0.035
-0.086,-0.119,0.018
-0.084,-0.091,-0.043
-0.108,-0.093,-0.108
-0.053,-0.05,-0.101
-0.096,-0.055,-0.146
-0.113,-0.05,-0.132
-0.104,-0.078,-0.094
-0.104,-0.078,-0.094
-0.113,-0.089,-0.128
-0.097,-0.063,-0.118
-0.097,-0.063,-0.118
-0.104,-0.094,-0.078
-0.104,-0.094,-0.078
-0.08,-0.097,0
-0.082,-0.133,0.038
-0.097,-0.169,0.043
-0.075,-0.195,0.106
-0.075,-0.195,0.106
-0.084,-0.209,0.041
-0.087,-0.192,0.012
-0.087,-0.192,0.012
-0.032,-0.19,0.05
-0.022,-0.152,-0.112
-0.058,-0.088,-0.205
-0.042,-0.057,-0.208
-0.042,-0.057,-0.208
-0.092,0,-0.246
-0.056,0.015,-0.27
-0.087,-0.058,-0.225
-0.099,-0.051,-0.189
-0.108,-0.054,-0.139
-0.101,-0.061,-0.113
-0.111,-0.047,-0.082
-0.108,-0.025,-0.082
-0.127,-0.04,-0.005
-0.125,-0.076,0.042
-0.136,-0.038,0.025
-0.114,-0.024,0.028
-0.126,0.014,0.004
-0.085,0.019,0.05
-0.09,0.067,0.016
-0.082,0.029,0.011
-0.063,-0.004,0.047
-0.06,-0.044,0.09
-0.077,-0.083,0.122
-0.108,-0.063,0.146
-0.062,-0.08,0.198
-0.043,-0.123,0.248
-0.038,-0.138,0.11
-0.035,-0.09,0.004
-0.052,-0.054,-0.157
-0.062,-0.013,-0.164
-0.074,0.046,-0.164
-0.095,0.031,-0.121
-0.036,-0.035,-0.209
-0.036,-0.035,-0.209
-0.075,-0.009,-0.209
-0.065,-0.001,-0.158
-0.065,-0.001,-0.158
-0.046,-0.035,-0.173
-0.094,-0.049,-0.101
-0.092,-0.049,-0.072
-0.116,-0.068,-0.075
-0.116,-0.068,-0.075
-0.116,-0.058,-0.01
-0.116,-0.058,-0.01
-0.114,-0.063,0.046
-0.11,-0.08,0.003
-0.11,-0.08,0.003
-0.139,-0.012,0.012
-0.139,-0.012,0.012
-0.149,-0.007,0
-0.154,0.011,0.04
-0.154,0.011,0.04
-0.15,-0.042,0.093
-0.15,-0.042,0.093
-0.178,-0.044,0.025
-0.133,-0.029,0.013
-0.133,-0.029,0.013
-0.133,-0.021,-0.067
-0.133,-0.021,-0.067
-0.075,-0.053,-0.081
-0.099,-0.041,-0.12
-0.099,-0.041,-0.12
-0.055,-0.053,-0.251
-0.055,-0.053,-0.251
-0.076,-0.093,-0.167
-0.079,-0.103,-0.115
-0.079,-0.103,-0.115
-0.125,-0.18,-0.06
-0.125,-0.18,-0.06
-0.089,-0.202,0.002
-0.08,-0.162,-0.028
-0.08,-0.162,-0.028
-0.105,-0.169,0.033
-0.105,-0.169,0.033
-0.15,-0.15,0.033
-0.131,-0.179,-0.011
-0.131,-0.179,-0.011
-0.158,-0.148,-0.021
-0.155,-0.131,-0.037
-0.182,-0.119,-0.026
-0.175,-0.086,-0.042
-0.175,-0.086,-0.042
-0.196,-0.057,-0.148
-0.169,-0.05,-0.133
-0.172,-0.047,-0.133
-0.172,-0.047,-0.133
-0.16,-0.023,-0.172
-0.109,-0.028,-0.22
-0.142,0.007,-0.234
-0.149,0.045,-0.213
-0.101,0.021,-0.162
-0.101,0.021,-0.162
-0.118,-0.014,-0.194
-0.098,-0.016,-0.167
-0.084,-0.043,-0.083
-0.081,-0.088,-0.072
-0.081,-0.088,-0.072
-0.085,-0.141,0.083
-0.085,-0.114,0.155
-0.047,-0.155,0.183
-0.032,-0.145,0.14
-0.032,-0.145,0.14
-0.044,-0.174,0.131
-0.044,-0.174,0.131
-0.044,-0.175,0.083
-0.071,-0.135,0.105
-0.071,-0.135,0.105
-0.087,-0.078,0.065
-0.087,-0.078,0.065
-0.116,-0.083,0.039
-0.138,-0.123,0.027
-0.102,-0.123,-0.029
-0.15,-0.051,-0.118
-0.121,-0.011,-0.163
-0.135,0.005,-0.196
-0.133,0.019,-0.22
-0.159,0.015,-0.263
-0.183,0,-0.266
-0.183,0,-0.266
-0.13,-0.029,-0.223
-0.14,-0.038,-0.139
-0.14,-0.038,-0.139
-0.152,-0.122,-0.02
-0.155,-0.167,0.017
-0.148,-0.174,0.108
-0.126,-0.193,0.115
-0.126,-0.193,0.115
-0.103,-0.133,0.022
-0.108,-0.124,-0.001
-0.144,-0.133,-0.02
-0.115,-0.174,-0.016
-0.115,-0.174,-0.016
-0.106,-0.176,-0.023
-0.11,-0.191,-0.063
-0.077,-0.188,-0.078
-0.101,-0.131,-0.104
-0.101,-0.131,-0.104
-0.105,-0.116,-0.2
-0.144,-0.098,-0.19
-0.136,-0.1,-0.157
-0.117,-0.088,-0.116
-0.124,-0.11,-0.102
-0.124,-0.11,-0.102
-0.151,-0.122,-0.147
-0.143,-0.091,-0.195
-0.155,-0.048,-0.162
-0.16,-0.046,-0.114
-0.192,-0.036,-0.032
-0.156,-0.084,0.01
-0.184,-0.158,0.067
-0.166,-0.127,0.103
-0.156,-0.139,0
-0.118,-0.096,-0.08
-0.128,-0.031,-0.14
-0.123,0.039,-0.099
-0.154,-0.026,-0.03
-0.166,-0.035,-0.001
-0.163,-0.116,0.048
-0.158,-0.171,0.022
-0.131,-0.164,0.024
-0.112,-0.128,0.012
-0.088,-0.123,0.014
-0.083,-0.049,-0.05
-0.076,-0.054,-0.052
-0.061,-0.042,0.014
-0.041,-0.092,-0.009
-0.027,-0.032,-0.102
-0.053,-0.008,-0.107
-0.045,-0.037,-0.093
-0.045,-0.046,-0.083
-0.06,-0.078,-0.067
-0.06,-0.078,-0.067
-0.046,-0.078,-0.117
-0.041,-0.071,-0.083
-0.058,-0.064,-0.04
-0.049,-0.065,-0.05
-0.049,-0.065,-0.05
-0.087,-0.099,0.028
-0.066,-0.103,0.006
-0.066,-0.103,0.006
-0.058,-0.082,0
-0.058,-0.082,0
-0.085,-0.108,-0.016
-0.09,-0.149,-0.088
-0.09,-0.149,-0.088
-0.105,-0.082,-0.048
-0.105,-0.082,-0.048
-0.11,-0.089,-0.074
-0.118,-0.115,-0.06
-0.118,-0.115,-0.06
-0.151,-0.177,0.035
-0.151,-0.177,0.035
-0.118,-0.174,-0.055
-0.159,-0.087,-0.084
-0.159,-0.087,-0.084
-0.147,0.011,-0.175
-0.147,0.011,-0.175
-0.159,-0.057,-0.068
-0.155,-0.143,-0.044
-0.155,-0.143,-0.044
-0.142,-0.15,-0.143
-0.142,-0.15,-0.143
-0.108,-0.034,-0.112
-0.142,-0.034,-0.148
-0.142,-0.034,-0.148
-0.142,-0.113,-0.011
-0.127,-0.161,0
-0.132,-0.166,-0.016
-0.132,-0.166,-0.016
-0.137,-0.171,-0.09
-0.11,-0.11,-0.027
-0.132,-0.103,-0.024
-0.11,-0.137,-0.012
-0.115,-0.147,0.027
-0.115,-0.147,0.027
-0.137,-0.145,-0.033
-0.129,-0.119,-0.096
-0.129,-0.095,-0.126
-0.163,-0.069,-0.148
-0.163,-0.069,-0.148
-0.18,-0.098,-0.054
-0.156,-0.158,-0.061
-0.165,-0.163,-0.051
-0.148,-0.133,-0.066
-0.148,-0.133,-0.066
-0.153,-0.081,-0.111
-0.153,-0.081,-0.111
-0.186,-0.042,-0.113
-0.16,-0.093,-0.069
-0.16,-0.093,-0.069
-0.181,-0.124,-0.012
-0.126,-0.103,-0.021
-0.171,-0.1,-0.098
-0.171,-0.1,-0.098
-0.123,-0.014,-0.102
-0.133,-0.076,-0.055
-0.133,-0.076,-0.055
-0.167,-0.114,0.047
-0.174,-0.163,0.087
-0.174,-0.163,0.087
-0.145,-0.077,-0.032
-0.099,-0.064,-0.061
-0.087,-0.055,-0.094
-0.082,-0.074,-0.09
-0.082,-0.074,-0.09
-0.089,-0.038,-0.068
-0.072,-0.1,-0.028
-0.077,-0.093,-0.028
-0.057,-0.083,-0.054
-0.067,-0.088,-0.028
-0.033,-0.086,0.041
-0.048,-0.094,0.062
-0.055,-0.154,0.101
-0.051,-0.135,0.139
-0.051,-0.135,0.139
-0.083,-0.125,0.172
-0.078,-0.094,0.121
-0.198,-0.123,0.389
-0.134,-0.192,0.394
-0.134,-0.192,0.394
-0.183,-0.216,-0.333
-0.319,-0.792,-1.796
-0.176,0.069,-0.637
0.294,0.84,-0.862
0.294,0.84,-0.862
-0.383,0.104,-0.301
-0.263,-0.095,0.023
-0.185,-0.18,-0.074
-0.321,-0.084,0.046
-0.252,-0.028,0.108
-0.166,-0.006,0.148
-0.217,-0.209,0.186
-0.215,-0.027,0.152
-0.215,-0.027,0.152
-0.206,-0.144,-0.064
