accx,accy,accz
1.472,-0.77,1.264
1.336,-0.788,0.361
1.135,-0.793,-0.47
0.952,-0.81,-1.319
0.667,-0.771,-2.067
0.403,-0.754,-2.74
0.17,-0.707,-3.396
0.129,-0.589,-3.95
0.182,-0.602,-4.467
0.228,-0.655,-4.96
0.177,-0.663,-5.387
0.013,-0.644,-5.528
-0.151,-0.598,-5.741
-0.277,-0.695,-5.88
-0.336,-0.772,-5.834
-0.293,-0.857,-5.664
-0.274,-0.856,-5.605
-0.242,-0.86,-5.579
-0.216,-0.874,-5.675
-0.222,-0.902,-5.651
-0.329,-0.884,-5.584
-0.431,-0.738,-5.475
-0.486,-0.576,-5.314
-0.459,-0.495,-5.147
-0.479,-0.34,-4.801
-0.489,-0.098,-4.439
-0.431,0.115,-4.11
-0.437,0.302,-3.943
-0.317,0.358,-3.733
0.061,0.082,-3.369
0.272,0.068,-2.938
0.455,0.183,-2.416
0.47,0.354,-1.937
0.47,0.354,-1.937
0.316,0.737,-0.595
0.33,0.876,0.062
0.417,0.973,0.521
0.377,1.175,0.678
0.471,1.294,0.635
0.588,1.201,0.715
0.736,1.091,1.045
0.75,1.033,1.501
0.708,0.941,2.019
0.632,0.842,2.641
0.539,0.753,3.26
0.384,0.74,3.816
0.203,0.636,4.127
0.064,0.545,4.469
0.003,0.516,4.82
-0.002,0.365,5.041
0.038,0.211,5.044
-0.189,0.215,4.884
-0.479,0.34,4.677
-0.847,0.358,4.224
-1.167,0.312,3.633
-1.362,0.234,3.071
-1.582,0.106,2.668
-1.726,-0.022,2.534
-1.623,-0.165,2.808
-1.375,-0.548,3.057
-0.983,-1.038,3.126
-0.697,-1.573,3.046
-0.541,-2.037,2.961
-0.777,-2.197,2.641
-1.405,-2.11,1.881
-2.013,-2.035,0.826
-2.337,-2.046,-0.041
-2.859,-1.727,-0.946
-3.257,-1.408,-1.843
-3.427,-1.195,-2.582
-3.397,-1.042,-3.117
-3.084,-1.128,-3.521
-2.584,-1.454,-3.63
-2.008,-1.615,-3.538
-1.696,-1.67,-3.262
-1.464,-1.653,-2.981
-1.232,-1.586,-2.925
-1.234,-1.527,-3.086
-1.304,-1.412,-3.39
-1.386,-1.335,-3.769
-1.384,-1.239,-4.252
-1.441,-1.155,-4.805
-1.428,-1.077,-5.301
-1.347,-0.977,-5.582
-1.256,-0.956,-5.716
-1.094,-0.952,-5.789
-0.894,-0.95,-5.751
-0.693,-0.886,-5.686
-0.478,-0.891,-5.58
-0.364,-0.786,-5.356
-0.296,-0.576,-5.143
-0.268,-0.42,-4.965
-0.243,-0.321,-4.695
-0.242,-0.197,-4.368
-0.333,0.016,-4.059
-0.401,0.181,-3.839
-0.472,0.362,-3.572
-0.527,0.573,-3.203
-0.571,0.782,-2.871
-0.62,0.962,-2.62
-0.571,1.167,-2.376
-0.564,1.358,-2.088
-0.397,1.441,-1.652
-0.085,1.493,-1.038
0.06,1.422,-0.239
0.24,1.403,0.484
0.24,1.403,0.484
0.568,1.225,1.708
0.562,1.158,2.317
0.512,1.074,2.865
0.447,0.899,3.47
0.395,0.75,4.028
0.516,0.664,4.589
0.723,0.659,4.946
1.008,0.533,5.234
1.403,0.331,5.483
1.622,0.144,5.663
1.802,0.038,5.679
1.862,0.046,5.507
1.831,0.083,5.167
1.789,0.248,4.517
1.739,0.244,4.15
1.739,0.244,4.15
1.869,0.363,3.333
2.112,0.318,3.1
2.602,0.288,2.97
3.149,0.143,3.005
3.413,0.006,2.915
4.081,-0.593,3.193
4.081,-0.593,3.193
4.844,-1.63,3.442
4.427,-2.211,2.792
3.437,-2.172,2.344
2.277,-2.003,1.737
0.801,-2.199,0.303
0.801,-2.199,0.303
0.262,-2.093,-0.521
0.001,-1.979,-1.26
-0.015,-1.91,-2.017
0.523,-1.982,-3.365
0.523,-1.982,-3.365
0.433,-1.879,-4.017
0.433,-1.879,-4.017
0.329,-1.877,-4.382
0.214,-1.863,-4.575
0.123,-1.874,-4.838
-0.23,-1.847,-5.259
-0.23,-1.847,-5.259
-0.454,-1.72,-5.504
-0.749,-1.525,-6.126
-0.749,-1.525,-6.126
-0.852,-1.398,-6.336
-0.941,-1.258,-6.511
-0.978,-1.09,-6.704
-0.881,-0.81,-6.766
-0.881,-0.81,-6.766
-0.676,-0.847,-6.786
-0.676,-0.847,-6.786
-0.627,-0.778,-6.659
-0.553,-0.515,-6.006
-0.553,-0.515,-6.006
-0.405,-0.265,-5.176
-0.405,-0.265,-5.176
-0.336,-0.16,-4.732
-0.246,0.264,-3.929
-0.246,0.264,-3.929
-0.175,0.452,-3.547
-0.154,0.615,-3.123
-0.141,0.763,-2.659
-0.115,0.854,-2.118
-0.19,0.822,-1.241
-0.347,0.784,-0.565
-0.503,0.703,-0.014
-0.712,0.568,0.534
-0.712,0.568,0.534
-0.968,0.465,1.019
-1.221,0.481,1.615
-1.186,0.484,1.914
-1.125,0.522,2.127
-1.069,0.59,2.263
-0.939,0.684,2.306
-0.865,0.753,2.233
-0.848,0.774,2.273
-0.964,0.758,2.443
-1.165,0.836,2.621
-1.429,0.914,2.675
-1.653,0.951,2.597
-1.929,0.962,2.595
-2.117,0.998,2.576
-2.03,0.81,2.413
-1.739,0.581,2.053
-1.614,0.526,1.563
-1.582,0.783,1.223
-1.673,0.894,1.058
-1.904,0.85,1.026
-2.19,0.863,1.182
-2.535,0.925,1.249
-2.686,0.914,1.269
-2.54,0.721,1.411
-2.003,0.273,1.643
-1.215,-0.281,1.963
-0.538,-0.577,2.294
-0.038,-0.892,2.574
0.506,-1.477,3.095
0.609,-1.978,3.4
0.174,-2.22,3.354
-0.707,-2.156,3.115
-1.429,-2.065,2.515
-1.714,-2.115,1.684
-1.896,-1.909,0.733
-1.913,-1.642,-0.209
-1.691,-1.457,-0.93
-1.282,-1.457,-1.591
-0.796,-1.496,-2.058
-0.487,-1.43,-2.316
-0.328,-1.263,-2.357
-0.211,-1.111,-2.305
-0.181,-0.959,-2.271
-0.227,-0.818,-2.292
-0.305,-0.649,-2.317
-0.393,-0.564,-2.314
-0.479,-0.461,-2.223
-0.45,-0.329,-2.119
-0.326,-0.264,-1.999
-0.043,-0.18,-1.806
0.164,-0.054,-1.682
0.346,0.149,-1.765
0.446,0.364,-1.887
0.532,0.575,-2.002
0.439,0.8,-2.131
0.358,0.995,-2.147
0.282,1.007,-2.045
0.183,0.974,-1.826
0.059,0.969,-1.667
-0.011,0.865,-1.534
-0.153,0.794,-1.407
-0.288,0.741,-1.261
-0.379,0.688,-1.251
-0.468,0.557,-1.148
-0.576,0.373,-1.094
-0.668,0.217,-1.071
-0.754,0.101,-1.015
-0.781,-0.041,-1.047
-0.76,-0.208,-1.039
-0.759,-0.332,-0.948
-0.751,-0.397,-0.975
-0.782,-0.504,-1.056
-0.813,-0.549,-0.946
-0.824,-0.509,-0.852
-0.839,-0.577,-0.677
-0.801,-0.598,-0.403
-0.674,-0.602,-0.043
-0.536,-0.604,0.123
-0.68,-0.389,0.268
-0.836,-0.099,0.524
-0.864,-0.07,0.772
-0.891,-0.014,0.953
-0.783,0.004,0.817
-0.483,0.01,0.775
0.227,0.005,0.7
1.334,-0.22,0.839
2.639,-0.565,1.355
3.541,-1.012,1.979
4.229,-1.651,3.222
4.362,-2.486,4.512
3.74,-3.058,5.771
2.334,-3.187,5.989
0.492,-2.566,5.712
-0.752,-2.191,5.074
-1.51,-1.917,4.057
-1.713,-1.648,2.979
-1.842,-1.253,2.178
-1.781,-0.83,1.062
-1.459,-0.505,-0.069
-0.807,-0.249,-1.4
0.063,-0.154,-2.523
0.93,-0.156,-3.431
1.532,-0.058,-4.018
2.032,-0.011,-4.331
2.327,-0.081,-4.215
2.308,-0.234,-3.71
1.931,-0.398,-3.003
1.441,-0.688,-2.314
0.788,-0.946,-1.667
0.026,-1.017,-1.059
-0.638,-1.108,-0.609
-1.263,-1.183,-0.41
-1.725,-1.13,-0.525
-2.046,-1.02,-0.783
-2.109,-0.853,-1.192
-2.126,-0.682,-1.735
-2.162,-0.409,-2.267
-2.119,-0.326,-2.646
-2.055,-0.229,-2.788
-2.063,-0.208,-2.815
-2.113,0.012,-2.679
-2.113,0.012,-2.679
-2.112,0.142,-2.36
-2.005,0.287,-2.076
-1.811,0.408,-1.735
-1.262,0.592,-0.934
-1.262,0.592,-0.934
-1.067,0.688,-0.523
-1.001,0.856,0.007
-0.951,1.052,0.504
-0.761,1.246,1.638
-0.761,1.246,1.638
-0.822,1.387,2.115
-0.83,1.652,3.342
-0.83,1.652,3.342
-0.712,1.785,3.808
-0.769,2.07,4.393
-0.874,2.318,4.44
-0.874,2.318,4.44
-0.96,2.652,4.22
-0.882,2.673,4.087
-0.595,2.729,3.979
-0.319,2.591,3.978
0.687,2.004,4.469
1.128,1.672,4.634
1.861,1.044,5.106
2.734,-0.199,5.888
2.857,-0.866,5.984
2.676,-1.177,5.597
1.861,-1.391,4.673
0.652,-1.259,3.397
-0.079,-1.34,2.159
-0.619,-1.294,0.704
-0.896,-1.058,-0.644
-0.883,-0.865,-1.905
0.275,-1.102,-3.551
0.275,-1.102,-3.551
1.251,-1.296,-4.315
1.399,-1.308,-4.505
1.399,-1.308,-4.505
1.05,-1.57,-4.779
1.05,-1.57,-4.779
0.072,-1.705,-5.421
-0.333,-1.799,-5.748
-0.333,-1.799,-5.748
-0.799,-1.998,-6.864
-0.799,-1.998,-6.864
-1.164,-1.877,-7.94
-1.164,-1.877,-7.94
-1.17,-1.872,-8.375
-1.111,-1.752,-8.908
-1.111,-1.752,-8.908
-1.213,-1.582,-9.111
-1.213,-1.582,-9.111
-1.235,-1.426,-8.902
-1.27,-1.366,-8.618
-1.27,-1.366,-8.618
-1.695,-1.101,-8.287
-1.695,-1.101,-8.287
-1.908,-0.962,-8.168
-2.083,-0.712,-8.064
-2.364,-0.25,-7.508
-2.353,0.082,-6.951
-2.308,0.275,-6.364
-2.192,0.486,-5.512
-1.972,0.751,-4.541
-1.84,0.961,-3.421
-1.638,1.209,-2.314
-1.45,1.374,-1.127
-1.13,1.565,0.127
-0.765,1.742,1.324
-0.079,1.952,2.63
0.762,2.038,3.833
1.646,1.887,5.205
2.35,1.548,6.394
2.821,1.318,7.323
2.994,1.23,7.866
3.018,1.261,8.209
2.994,1.306,8.394
2.994,1.306,8.394
2.803,1.218,7.383
2.599,1.378,6.427
2.328,1.481,5.272
2.041,1.582,4.007
1.796,1.838,2.881
1.671,2.157,2.03
1.872,2.122,1.592
2.278,1.84,1.42
2.697,1.469,1.362
2.963,1.173,1.538
3.088,0.812,1.885
3.266,0.235,2.111
3.343,-0.462,2.146
3.162,-0.945,2.184
2.834,-1.277,2.043
2.243,-1.439,1.659
1.502,-1.522,0.898
0.831,-1.579,0.011
0.361,-1.704,-0.83
-0.106,-1.66,-1.788
-0.462,-1.592,-2.842
-0.554,-1.556,-3.793
-0.442,-1.616,-4.652
-0.182,-1.717,-5.432
-0.032,-1.825,-6.077
0.044,-1.86,-6.54
0.078,-1.909,-6.771
0.018,-2.016,-6.828
-0.217,-2.096,-6.781
-0.516,-2.134,-6.714
-0.755,-2.143,-6.632
-0.963,-2.11,-6.408
-1.109,-2.088,-6.06
-1.338,-2.036,-5.532
-1.424,-1.995,-5.177
-1.53,-1.999,-4.91
-1.635,-1.953,-4.683
-1.792,-1.852,-4.421
-1.876,-1.747,-4.204
-1.824,-1.563,-4.048
-1.767,-1.375,-3.735
-1.803,-1.177,-3.344
-1.807,-0.881,-2.981
-1.735,-0.602,-2.555
-1.562,-0.329,-2.057
-1.359,-0.05,-1.612
-1.179,0.189,-1.137
-1.028,0.356,-0.676
-0.967,0.572,-0.223
-1.065,0.77,0.273
-1.171,0.876,0.908
-1.14,0.894,1.399
-1.112,0.845,1.8
-1.099,0.874,2.221
-1.026,0.878,2.626
-0.923,0.888,3.125
-0.755,0.805,3.754
-0.691,0.648,4.457
-0.757,0.444,4.987
-0.923,0.232,5.382
-1.279,0.191,5.445
-1.72,0.307,5.25
-1.969,0.389,4.669
-2.039,0.469,4.149
-2.015,0.506,3.67
-1.784,0.498,3.391
-1.408,0.221,3.282
-0.94,-0.115,3.262
-0.536,-0.466,3.144
-0.189,-0.91,3.118
-0.031,-1.361,3.058
-0.198,-1.538,2.898
-0.612,-1.538,2.455
-1.271,-1.543,1.84
-1.902,-1.491,1.15
-2.253,-1.477,0.233
-2.724,-1.2,-0.718
-2.925,-0.966,-1.521
-2.868,-0.824,-2.362
-2.543,-0.752,-3.125
-2.17,-0.699,-3.723
-1.737,-0.73,-4.256
-1.457,-0.754,-4.583
-1.254,-0.75,-4.686
-1.214,-0.752,-4.565
-1.261,-0.727,-4.572
-1.291,-0.693,-4.611
-1.42,-0.668,-4.705
-1.474,-0.641,-4.805
-1.483,-0.644,-5.007
-1.407,-0.63,-5.263
-1.32,-0.613,-5.501
-1.257,-0.585,-5.683
-1.147,-0.531,-5.799
-0.965,-0.542,-5.715
-0.848,-0.597,-5.62
-0.744,-0.59,-5.397
-0.838,-0.54,-5.16
-0.851,-0.515,-4.748
-0.995,-0.442,-4.353
-1.126,-0.347,-3.978
-1.27,-0.255,-3.635
-1.415,-0.086,-3.106
-1.444,0.01,-2.519
-1.396,0.061,-2.027
-1.252,0.078,-1.631
-1.122,0.189,-1.322
-0.951,0.263,-1.047
-0.682,0.313,-0.676
-0.486,0.362,-0.168
-0.275,0.362,0.435
-0.205,0.324,1.191
-0.174,0.239,2.04
-0.109,0.068,2.852
-0.106,-0.117,3.615
-0.114,-0.241,4.212
-0.14,-0.384,4.724
-0.094,-0.537,5.137
0.054,-0.599,5.399
0.301,-0.639,5.637
0.628,-0.667,5.752
1.082,-0.796,5.656
1.45,-0.869,5.375
1.636,-0.742,4.924
1.733,-0.606,4.546
1.875,-0.643,4.262
2.143,-0.833,3.966
2.367,-0.961,3.708
2.469,-1.08,3.551
2.544,-1.373,3.274
2.426,-1.407,2.89
1.754,-1.151,1.705
1.754,-1.151,1.705
1.257,-0.7,0.248
0.979,-0.501,-0.576
0.899,-0.387,-1.403
0.85,-0.234,-2.211
0.859,-0.048,-2.849
0.966,0.076,-3.309
1.36,0.154,-3.799
1.36,0.154,-3.799
1.64,0.21,-4.297
1.64,0.21,-4.297
1.653,0.233,-4.762
1.295,0.326,-5.607
1.295,0.326,-5.607
1.119,0.319,-6.038
0.924,0.294,-6.367
0.666,0.393,-6.793
0.493,0.369,-6.736
0.493,0.369,-6.736
0.136,0.306,-6.415
-0.03,0.251,-6.11
-0.198,0.319,-5.803
-0.267,0.392,-5.468
-0.267,0.392,-5.468
-0.236,0.482,-4.712
-0.236,0.482,-4.712
-0.228,0.494,-4.39
-0.062,0.161,-3.936
-0.062,0.161,-3.936
-0.275,0.466,-2.715
-0.275,0.466,-2.715
-0.164,0.542,-1.512
-0.247,0.492,-0.988
-0.247,0.492,-0.988
-0.717,0.765,0.354
-0.717,0.765,0.354
-0.837,0.646,1.272
-0.683,0.516,1.805
-0.683,0.516,1.805
-0.462,0.191,2.482
-0.462,0.191,2.482
-0.74,0.125,3.061
-0.974,0.11,3.444
-0.974,0.11,3.444
-1.178,-0.119,3.894
-1.178,-0.119,3.894
-1.533,-0.509,4.547
-1.702,-0.572,4.552
-1.899,-0.566,4.477
-2.034,-0.612,4.463
-2.077,-0.648,4.412
-2.225,-0.769,4.245
-2.508,-0.895,4.136
-2.763,-1.108,3.978
-2.911,-1.373,3.896
-2.918,-1.516,3.768
-2.787,-1.485,3.717
-2.444,-1.566,3.461
-1.946,-1.754,3.124
-1.573,-1.926,2.63
-1.352,-2.014,2.001
-1.408,-2.039,1.969
-1.641,-1.954,1.289
-2.012,-1.807,0.315
-2.438,-1.712,-0.54
-2.714,-1.551,-1.164
-2.951,-1.374,-1.732
-3.039,-1.156,-2.231
-2.882,-0.786,-2.715
-2.574,-0.461,-3.189
-2.17,-0.312,-3.74
-1.83,-0.144,-4.057
-1.544,-0.175,-4.217
-1.427,-0.106,-4.251
-1.426,0.033,-4.359
-1.439,0.198,-4.636
-1.373,0.273,-4.909
-1.212,0.372,-5.1
-1.058,0.47,-5.368
-0.82,0.577,-5.601
-0.599,0.728,-5.771
-0.265,0.801,-5.949
0.015,0.831,-5.961
0.221,0.823,-6.033
0.289,0.827,-6.066
0.277,0.772,-6.152
0.25,0.639,-6.053
0.176,0.512,-5.883
0.061,0.437,-5.714
0.022,0.347,-5.436
0.024,0.251,-5.118
0.07,0.163,-4.727
0.106,0.193,-4.291
0.219,0.312,-3.755
0.171,0.528,-3.286
0.226,0.76,-2.764
0.282,0.842,-2.267
0.29,0.908,-1.738
0.319,0.909,-1.314
0.285,0.891,-0.888
0.249,0.912,-0.195
0.147,0.927,0.651
0.011,0.79,1.45
-0.011,0.597,2.308
0.072,0.326,3.184
0.32,0.115,4.115
0.649,-0.117,4.884
0.887,-0.187,5.36
1.126,-0.23,5.795
1.499,-0.262,6.021
1.894,-0.262,6.107
2.266,-0.36,5.91
2.598,-0.5,5.682
2.641,-0.503,5.487
2.435,-0.398,5.442
2.355,-0.363,5.472
2.476,-0.423,5.427
2.637,-0.61,5.287
2.719,-0.729,4.97
2.737,-0.738,4.497
2.566,-0.738,3.823
2.245,-0.572,2.784
1.884,-0.441,1.646
1.646,-0.287,0.374
1.428,-0.059,-0.716
1.213,0.158,-1.944
1.062,0.35,-2.638
1.018,0.497,-3.268
1.128,0.648,-3.846
1.215,0.618,-4.531
1.325,0.614,-4.93
1.17,0.653,-5.097
1.019,0.601,-5.161
0.872,0.512,-5.213
0.681,0.396,-5.277
0.463,0.223,-5.351
0.196,0.099,-5.375
0.022,-0.098,-5.381
-0.029,-0.219,-5.579
-0.117,-0.28,-6.001
-0.242,-0.285,-6.28
-0.313,-0.369,-6.349
-0.433,-0.38,-6.347
-0.526,-0.413,-6.27
-0.642,-0.473,-6.119
-0.766,-0.466,-5.962
-0.892,-0.431,-5.638
-1.068,-0.341,-5.185
-1.13,-0.325,-4.67
-1.266,-0.279,-4.072
-1.275,-0.264,-3.522
-1.311,-0.153,-3.241
-1.303,0.012,-2.955
-1.233,0.151,-2.676
-1.095,0.324,-2.294
-0.934,0.432,-1.845
-0.835,0.511,-1.368
-0.858,0.652,-0.793
-0.894,0.726,-0.251
-0.882,0.559,0.355
-0.88,0.33,1.114
-0.862,0.176,2.058
-0.94,-0.008,3.15
-0.98,-0.27,4.304
-0.908,-0.616,5.175
-0.94,-0.881,5.868
-1.038,-1.043,6.306
-1.404,-1.012,6.499
-1.846,-0.95,6.41
-2.177,-0.845,6.269
-2.37,-0.812,6.065
-2.532,-0.685,5.8
-2.546,-0.478,5.715
-2.44,-0.316,5.821
-2.019,-0.339,5.749
-1.498,-0.542,5.476
-1.084,-0.695,5.08
-0.851,-0.843,4.701
-0.667,-1.135,4.033
-0.739,-1.183,3.225
-1.591,-0.943,1.13
-1.591,-0.943,1.13
-2.107,-0.905,-0.666
-2.107,-0.905,-0.666
-2.21,-0.779,-1.427
-2.304,-0.555,-2.015
-2.183,-0.45,-2.457
-1.899,-0.39,-2.748
-1.45,-0.353,-3.033
-0.966,-0.304,-3.205
-0.383,-0.32,-3.463
-0.383,-0.32,-3.463
-0.315,-0.121,-4.121
-0.315,-0.121,-4.121
-0.343,-0.123,-4.709
-0.594,-0.038,-5.121
-0.594,-0.038,-5.121
-0.624,0.19,-6.217
-0.437,0.268,-6.749
-0.097,0.356,-7.177
0.438,0.352,-7.442
0.438,0.352,-7.442
0.752,0.227,-7.474
0.786,0.175,-7.362
0.773,0.12,-7.25
0.482,-0.024,-6.985
0.388,-0.122,-6.694
0.12,-0.194,-6.489
-0.196,-0.335,-5.969
-0.196,-0.335,-5.969
-0.503,-0.243,-5.277
-0.503,-0.243,-5.277
-0.929,0.111,-4.631
-0.999,0.316,-4.358
-0.999,0.316,-4.358
-0.695,0.787,-2.704
-0.695,0.787,-2.704
0,0.646,-0.919
0.178,0.526,-0.044
0.178,0.526,-0.044
0.143,0.466,1.088
0.143,0.466,1.088
0.059,0.528,2.087
0.125,0.441,2.724
0.125,0.441,2.724
0.474,0.297,3.941
0.474,0.297,3.941
1.314,0.163,5.168
1.672,0.085,5.65
1.672,0.085,5.65
2.304,0.059,5.892
2.304,0.059,5.892
2.401,0.09,5.564
2.243,0.21,5.287
2.243,0.21,5.287
2.301,0.163,4.98
2.301,0.163,4.98
2.622,-0.24,5.164
2.694,-0.393,5.126
2.694,-0.393,5.126
2.804,-0.576,4.717
2.85,-0.821,4.165
2.578,-0.765,3.475
2.162,-0.629,2.307
2.162,-0.629,2.307
1.297,-0.384,0.054
0.961,-0.213,-1.109
0.636,-0.049,-2.129
0.428,0.133,-2.934
0.249,0.27,-3.484
0.199,0.459,-3.982
0.19,0.638,-4.328
0.276,0.651,-4.553
0.406,0.595,-4.741
0.53,0.428,-4.816
0.478,0.408,-4.678
0.331,0.39,-4.803
0.248,0.274,-5.096
0.18,0.116,-5.324
0.18,0.116,-5.324
-0.05,0.007,-5.97
-0.221,0.051,-6.302
-0.398,0.084,-6.471
-0.448,0.005,-6.626
-0.558,-0.024,-6.732
-0.611,0,-6.741
-0.622,0.003,-6.687
-0.622,-0.03,-6.425
-0.659,0.016,-6.113
-0.9,0.072,-5.587
-1.027,0.147,-5.142
-1.052,0.12,-4.747
-1.077,0.106,-4.346
-1.109,0.156,-3.875
-1.221,0.202,-3.4
-1.216,0.307,-3.028
-1.178,0.385,-2.707
-1.101,0.471,-2.262
-1.121,0.541,-1.732
-1.294,0.653,-1.067
-1.45,0.67,-0.467
-1.408,0.557,0.033
-1.266,0.471,0.511
-1.243,0.436,0.947
-1.184,0.506,1.401
-1.065,0.462,1.909
-0.926,0.401,2.33
-0.823,0.275,2.77
-0.729,0.19,3.372
-0.69,0.139,4.016
-0.778,0.044,4.814
-0.621,-0.169,5.335
-0.444,-0.534,5.572
-0.359,-0.753,5.649
-0.499,-0.737,5.549
-0.814,-0.6,5.31
-1.082,-0.535,5.137
-1.203,-0.501,4.911
-1.324,-0.356,4.704
-1.272,-0.234,4.589
-0.822,-0.394,4.521
-0.114,-0.672,4.426
0.469,-0.875,4.123
0.469,-0.875,4.123
1.042,-1.324,3.496
0.803,-1.629,2.808
0.196,-1.833,2.175
-0.512,-1.907,1.416
-1.292,-1.886,0.606
-1.9,-1.885,-0.346
-2.386,-2.023,-1.561
-2.473,-2.525,-2.5
-2.751,-2.122,-1.511
-2.802,-0.951,-1.561
-2.536,-0.857,-1.931
-1.43,-1.571,-2.024
-0.918,-1.653,-2.657
-0.699,-1.976,-2.867
-0.796,-2.408,-2.452
-1.198,-2.407,-2.125
