accx,accy,accz
0,0.004,0.136
0.018,0.021,0.073
0.069,0.038,0.024
0.088,0.054,0.011
0.079,0.03,-0.003
0.021,0.011,0.007
-0.029,0.026,0.004
-0.089,0.007,0.009
-0.106,0.012,0.024
-0.084,0.021,-0.021
-0.033,0.017,-0.072
-0.005,0.043,-0.053
-0.005,0.043,-0.053
-0.013,0.021,-0.024
-0.023,0.002,0.042
-0.023,0.002,0.042
-0.014,0.005,0.057
0.002,0.031,-0.023
0.008,0.024,-0.073
0.001,0.035,-0.13
0.001,0.035,-0.13
-0.096,0.03,-0.125
-0.096,0.03,-0.125
-0.129,0.008,-0.044
-0.137,0.003,0.005
-0.137,0.003,0.005
-0.165,-0.011,0.015
-0.165,-0.011,0.015
-0.195,-0.021,0.041
-0.188,-0.036,0.07
-0.188,-0.036,0.07
-0.137,-0.013,0.091
-0.137,-0.013,0.091
-0.164,-0.032,0.168
-0.183,-0.004,0.144
-0.183,-0.004,0.144
-0.104,-0.001,0.055
-0.104,-0.001,0.055
-0.061,-0.016,0.058
-0.046,-0.01,0.058
-0.046,-0.01,0.058
-0.037,0.042,0.027
-0.035,0.074,-0.032
0.022,0.098,-0.102
0.022,0.098,-0.102
0.084,0.127,-0.169
0.124,0.103,-0.102
0.103,0.106,-0.044
0.077,0.061,0.019
0.077,0.028,0.131
0.072,0.019,0.143
0.101,0.043,0.17
0.115,0.019,0.167
0.118,0.032,0.172
0.137,-0.003,0.117
0.111,0.006,0.067
0.061,0.014,0.009
0.044,0.021,-0.028
0.015,0.029,-0.119
-0.039,0.033,-0.152
-0.049,0.014,-0.167
-0.015,0.009,-0.138
-0.015,0.009,-0.138
-0.068,-0.018,-0.114
-0.102,-0.035,-0.091
-0.203,-0.04,-0.055
-0.198,-0.052,-0.005
-0.179,-0.057,0.013
-0.165,-0.07,0.075
-0.105,-0.041,0.073
-0.086,-0.034,0.018
-0.107,-0.028,-0.056
-0.107,-0.028,-0.056
-0.183,0.021,-0.223
-0.24,0.042,-0.211
-0.214,0.061,-0.115
-0.19,0.075,-0.003
-0.199,0.039,0.097
-0.144,0.039,0.123
-0.127,-0.008,0.176
-0.149,0.054,0.143
-0.086,0.01,0.133
-0.086,0.01,0.133
0.032,0.022,0.177
0.053,0.053,0.182
0.053,0.087,0.151
0.06,0.099,0.091
0.06,0.099,0.091
0.052,0.065,0.015
0.002,0.056,0.005
-0.033,0.04,-0.004
-0.04,0.047,-0.037
-0.084,0.069,-0.092
-0.074,0.045,-0.157
-0.007,0.069,-0.224
0,0.055,-0.209
0.015,0.067,-0.147
-0.005,0.038,-0.114
-0.061,0.026,-0.001
-0.095,-0.014,0.079
-0.148,-0.006,0.098
-0.145,-0.014,0.1
-0.081,-0.016,0.11
0,-0.016,0.028
0.05,0,-0.019
0.074,0.048,-0.09
0.059,0.034,-0.107
0.03,0.046,-0.117
0.018,0.044,-0.071
-0.057,0.084,-0.074
-0.057,0.084,-0.074
-0.124,0.103,-0.093
-0.088,0.062,-0.165
-0.042,0.062,-0.217
-0.078,0.095,-0.205
-0.078,0.095,-0.205
-0.071,0.051,-0.029
-0.049,0.079,0.025
-0.076,0.053,0.088
-0.054,0.057,0.08
-0.054,0.057,0.08
-0.055,0.042,-0.067
-0.047,0.051,-0.048
-0.042,0.047,0
-0.025,0.051,0.004
-0.025,0.051,0.004
-0.031,0.045,0.119
-0.052,0.047,0.119
-0.069,0.033,0.093
-0.09,0.055,0.04
-0.09,0.055,0.04
-0.071,0.063,-0.028
-0.071,0.063,-0.028
0.014,0.076,-0.066
0.037,0.05,-0.037
0.028,0.083,-0.057
0.029,0.095,-0.071
0.019,0.088,-0.145
0.002,0.052,-0.148
0.057,0.021,-0.109
0.006,0.038,-0.062
-0.015,0.045,-0.002
-0.053,0.033,-0.038
-0.074,0.065,-0.036
-0.05,0.089,-0.06
-0.05,0.089,-0.06
0.08,0.109,-0.098
0.083,0.092,-0.031
0.102,0.107,0.085
0.1,0.083,0.128
0.1,0.083,0.128
0.117,0.048,0.183
0.155,0.07,0.119
0.193,0.099,0.009
0.203,0.08,-0.05
0.203,0.08,-0.05
0.157,0.102,-0.069
0.096,0.081,-0.107
0.096,0.081,-0.107
0.014,0.145,-0.275
0.014,0.145,-0.275
-0.143,0.114,-0.328
-0.196,0.089,-0.332
-0.196,0.089,-0.332
-0.323,-0.025,-0.14
-0.313,-0.041,-0.096
-0.313,-0.041,-0.096
-0.288,-0.078,0.093
-0.312,-0.074,0.148
-0.305,-0.092,0.155
-0.305,-0.092,0.155
0.018,-0.025,0.017
0.011,0.029,-0.013
0,0.029,-0.013
-0.026,0.014,0.017
-0.006,0.055,0.03
-0.013,0.054,0.015
0.037,0.064,0.011
0.042,0.009,0.047
0.04,0.04,-0.002
0.085,0.028,0.014
0.111,0.03,0.061
0.099,-0.003,0.083
0.154,-0.01,0.145
0.156,0.006,0.114
0.157,0.058,0.052
-0.042,0.063,0.064
0.005,0.038,-0.052
0.092,0.067,-0.139
0.163,0.04,-0.135
0.163,0.04,-0.135
0.116,0.031,-0.123
0.116,0.031,-0.123
0.034,0.045,-0.223
0.039,0.069,-0.223
0.155,0.094,-0.249
0.206,0.097,-0.233
0.24,0.068,-0.139
0.179,0.005,-0.048
0.106,-0.018,-0.048
0.042,-0.043,-0.016
0.042,-0.043,-0.016
0.047,-0.016,-0.121
0.047,-0.016,-0.121
0.11,0.005,-0.166
0.11,-0.034,-0.177
0.11,-0.034,-0.177
0.029,-0.038,-0.098
0.029,-0.038,-0.098
-0.029,-0.055,-0.062
-0.002,-0.072,-0.038
-0.002,-0.072,-0.038
0.044,0.1,-0.037
0.044,0.1,-0.037
0.037,0.107,-0.028
0.008,0.099,-0.078
0.008,0.099,-0.078
0.022,0.151,-0.166
0.022,0.151,-0.166
0.028,0.14,-0.258
0.085,0.179,-0.243
0.085,0.179,-0.243
0.088,0.14,-0.167
0.088,0.14,-0.167
0.128,0.148,-0.127
0.129,0.101,-0.078
0.129,0.101,-0.078
0.116,0.075,0.019
0.116,0.075,0.019
0.086,0.055,0.028
0.097,0.102,0.024
0.097,0.102,0.024
0.076,0.072,-0.049
0.076,0.072,-0.049
-0.025,0.101,-0.046
0.013,0.114,-0.051
0.013,0.114,-0.051
0.136,0.049,-0.091
0.136,0.049,-0.091
0.132,0.06,-0.134
0.098,0.129,-0.187
0.098,0.129,-0.187
0.08,0.15,-0.347
0.08,0.15,-0.347
0.132,0.129,-0.278
0.151,0.129,-0.224
0.151,0.129,-0.224
0.055,0.072,-0.058
0.012,0.038,-0.034
-0.013,-0.011,0.01
-0.013,-0.011,0.01
-0.01,0.037,-0.003
0.016,0.051,0.006
0.016,0.051,0.006
0.041,0.019,0.037
0.031,0.086,0.028
0.031,0.086,0.028
-0.029,0.028,0.04
-0.079,0.04,0.006
-0.081,0.082,0.004
-0.064,0.077,-0.019
-0.064,0.077,-0.019
0.031,0.065,-0.024
0.031,0.065,-0.024
0.03,0.067,0.027
0.008,0.079,0.013
0.008,0.079,0.013
0.007,0.097,-0.017
0.079,0.121,-0.089
0.114,0.114,-0.108
0.104,0.126,-0.112
0.104,0.126,-0.112
0.109,0.144,-0.055
0.095,0.113,0
0.054,0.091,0.029
0.038,0.099,0.007
0.038,0.099,0.007
-0.009,0.044,0.057
-0.009,0.044,0.057
0.002,0.005,0.125
-0.002,0.002,0.17
-0.002,0.002,0.17
-0.057,0.016,0.06
-0.081,0.057,-0.052
-0.071,0.024,-0.126
0.055,0.038,-0.141
0.055,0.038,-0.141
0.098,0.064,-0.097
0.098,0.064,-0.097
0.014,0.062,-0.03
-0.007,0.071,-0.095
-0.007,0.071,-0.095
0.011,0.076,-0.27
0.051,0.105,-0.253
0.054,0.076,-0.167
0.047,0.013,-0.009
0.047,0.013,-0.009
-0.029,-0.014,0.203
-0.05,-0.031,0.224
-0.071,-0.022,0.188
-0.052,-0.017,0.1
-0.052,-0.017,0.1
-0.01,0.034,0.044
0.004,0.014,0.004
-0.005,0.031,0.039
-0.031,0.033,0.018
-0.031,0.033,0.018
-0.11,0.052,-0.06
-0.11,0.052,-0.06
-0.074,0.058,-0.113
-0.074,0.058,-0.113
-0.098,0.044,-0.106
-0.06,0.018,-0.017
-0.025,0.015,-0.012
-0.059,0.037,0.018
-0.054,0.022,0.023
-0.054,0.022,0.023
-0.103,0.085,-0.036
-0.096,0.046,-0.051
-0.053,0.056,-0.106
-0.022,0.065,-0.12
-0.022,0.065,-0.12
-0.036,0.051,-0.103
-0.029,0.008,-0.048
-0.057,0.013,0.025
-0.081,-0.005,0.099
-0.095,-0.031,0.142
-0.107,-0.012,0.169
-0.097,0.001,0.042
-0.042,-0.01,-0.005
-0.023,0,-0.01
-0.023,0,-0.01
-0.032,0.045,-0.077
-0.03,0.041,-0.079
-0.016,0.01,-0.052
-0.011,0.008,-0.026
-0.037,-0.008,-0.009
-0.064,0.013,-0.007
-0.081,0.015,-0.079
-0.079,0.037,-0.103
-0.045,0.037,-0.192
-0.009,0.042,-0.18
-0.026,0.037,-0.139
-0.047,0.044,-0.034
-0.076,0.01,0.092
-0.126,-0.053,0.257
-0.126,-0.053,0.257
-0.094,-0.048,0.276
-0.041,-0.052,0.217
-0.041,-0.052,0.217
0.04,-0.008,0.088
0.014,0.034,0.028
0.014,0.034,0.028
-0.052,0.023,0.043
-0.059,0.013,0.017
-0.117,0.025,-0.033
-0.117,0.025,-0.033
-0.127,0.025,-0.056
-0.091,0.047,-0.054
-0.048,0.03,-0.068
-0.032,0.049,-0.063
-0.035,0.02,-0.013
-0.052,-0.003,0.017
-0.052,-0.003,0.017
-0.062,0,0.057
-0.107,0.012,0.048
-0.026,-0.005,0.031
-0.04,0.006,0.007
-0.057,0.03,-0.028
-0.076,0.011,-0.023
-0.135,0.037,-0.071
-0.168,0.018,-0.042
-0.154,0.009,-0.016
-0.148,-0.012,0.007
-0.148,-0.01,0.045
-0.124,-0.026,0.067
-0.155,-0.003,0.045
-0.158,-0.051,0.076
-0.172,-0.037,0.105
-0.141,-0.049,0.1
-0.127,-0.018,0.081
-0.134,-0.021,0.052
-0.165,-0.014,0.069
-0.175,0.004,0.016
-0.156,0.009,-0.018
-0.11,0.001,-0.011
-0.105,0.001,-0.047
-0.1,0,-0.057
-0.122,0.04,-0.071
-0.131,0.069,-0.143
-0.117,0.076,-0.188
-0.052,0.083,-0.141
-0.052,0.083,-0.141
-0.019,0.055,-0.016
-0.019,0.032,0.112
-0.06,0.035,0.193
-0.06,-0.007,0.194
-0.06,-0.007,0.194
-0.039,0.033,0.105
0.025,0.05,0.002
0.01,0.077,-0.001
0.034,0.07,-0.013
0.034,0.07,-0.013
0.079,0.09,-0.04
0.079,0.09,-0.04
-0.002,0.083,-0.061
-0.043,0.086,-0.104
-0.043,0.086,-0.104
-0.034,0.058,-0.109
-0.034,0.058,-0.109
0.003,0.027,0
-0.018,0.041,0.002
-0.018,0.041,0.002
-0.069,-0.006,-0.015
-0.069,-0.006,-0.015
-0.119,0.038,-0.072
-0.095,0.011,-0.07
-0.095,0.011,-0.07
-0.093,0.02,-0.08
-0.097,0.027,-0.097
-0.109,0.003,-0.073
-0.109,0.003,-0.073
-0.06,0.012,-0.099
-0.055,0.009,-0.001
-0.055,0.009,-0.001
-0.081,0.023,0.025
-0.04,0.042,0.07
-0.04,0.042,0.07
0.016,0.089,-0.061
0.028,0.103,-0.125
0.04,0.117,-0.173
0.069,0.122,-0.157
0.069,0.122,-0.157
0.006,0.131,-0.059
0.006,0.131,-0.059
0.03,0.122,-0.082
0.145,0.1,-0.092
0.145,0.1,-0.092
0.149,0.078,-0.039
0.037,0.057,-0.046
-0.036,0.082,-0.072
-0.055,0.139,-0.115
-0.055,0.139,-0.115
0.025,0.147,-0.126
0.025,0.147,-0.126
0.054,0.095,0.019
0.011,0.057,0.115
0.011,0.057,0.115
-0.096,0.036,0.132
-0.096,0.036,0.132
-0.096,0.062,-0.028
-0.055,0.065,-0.093
-0.055,0.065,-0.093
0.001,0.077,-0.067
0.001,0.077,-0.067
-0.031,0.06,-0.033
-0.046,0.05,-0.031
-0.046,0.05,-0.031
-0.076,0.026,-0.107
-0.076,0.048,-0.131
-0.07,-0.063,-0.102
-0.05,-0.037,-0.022
-0.05,-0.037,-0.022
0.003,-0.08,0.05
-0.002,-0.053,0.07
-0.056,-0.06,0.06
-0.071,-0.063,-0.027
-0.071,-0.063,-0.027
0.035,0.009,-0.035
0.04,0.032,-0.054
0.062,0.001,-0.019
0.109,0.015,0.023
0.109,0.015,0.023
0.045,-0.005,0.038
-0.005,-0.005,0.081
0.016,-0.001,0.1
0.025,-0.015,0.114
0.025,-0.015,0.114
0.077,0.001,0.148
0.125,0.003,0.196
0.108,-0.003,0.172
0.108,-0.003,0.172
0.084,0.011,0.146
0.063,0.032,0.091
0.051,0.011,0.038
0.049,0.018,0.038
0.031,0.047,0.062
0.019,0.047,0.024
0.045,0.037,0.014
0.102,-0.041,0.021
0.099,-0.02,0.1
0.017,-0.005,0.056
-0.007,-0.018,0.092
-0.073,0.007,0.062
-0.052,0.015,-0.005
0.025,0.035,-0.019
0.043,0.018,0.004
0.043,0.018,0.004
0.072,-0.014,0.137
0,-0.047,0.219
-0.056,-0.054,0.293
-0.099,-0.068,0.284
-0.099,-0.068,0.284
-0.019,-0.064,0.198
0.064,-0.047,0.183
0.071,-0.016,0.162
0.064,-0.036,0.131
0.064,-0.036,0.131
0.027,-0.026,0.095
0.005,-0.007,0.037
-0.03,-0.016,-0.05
-0.056,0.03,-0.084
-0.066,-0.002,-0.064
-0.035,-0.009,-0.062
-0.031,-0.012,0.021
0,-0.024,0.073
0.006,-0.014,0.128
0.006,-0.014,0.128
0.011,-0.057,0.145
-0.038,-0.059,0.141
-0.064,-0.049,0.117
-0.07,-0.025,0.093
-0.058,-0.045,0.132
-0.036,-0.013,0.12
-0.083,-0.03,0.089
-0.045,-0.006,0.053
-0.073,-0.046,0.049
-0.096,0.001,0.042
-0.079,-0.017,0.051
-0.055,-0.007,0.092
-0.043,-0.012,0.104
-0.032,-0.003,0.135
-0.032,-0.003,0.135
0.003,-0.007,0.154
0.015,-0.011,0.118
0.015,-0.011,0.118
-0.009,-0.018,0.125
-0.045,-0.006,0.087
-0.045,-0.006,0.087
-0.048,0.008,0.087
-0.048,0.008,0.087
0.056,-0.022,0.09
0.056,-0.022,0.09
0.088,-0.023,0.09
0.045,-0.037,0.121
-0.042,-0.035,0.119
-0.064,-0.004,0.079
-0.064,0.034,-0.011
-0.026,0.021,-0.052
0.045,0.026,-0.062
0.129,0.019,-0.067
0.097,0.023,-0.005
0.097,0.023,-0.005
-0.052,-0.037,0.178
-0.086,-0.066,0.209
-0.105,-0.033,0.219
-0.057,-0.017,0.142
-0.057,-0.017,0.142
0.104,0.001,0.103
0.14,-0.008,0.091
0.114,-0.025,0.124
0.03,-0.016,0.112
-0.022,-0.03,0.119
-0.012,-0.013,0.081
-0.04,-0.018,0.055
-0.067,-0.001,0.062
-0.014,0.005,0.062
0.038,0.036,0.024
0.057,0.019,0.048
0.04,0.028,0.052
-0.005,0.021,0.033
-0.022,0.002,0.045
-0.041,-0.021,0.072
-0.02,0,0.103
-0.01,-0.012,0.162
0.018,-0.02,0.169
0.051,-0.013,0.174
-0.005,0.008,0.09
-0.005,0.008,0.09
-0.049,-0.034,0.188
-0.049,-0.034,0.188
-0.07,-0.022,0.111
-0.058,-0.022,0.135
-0.058,-0.022,0.135
-0.015,-0.035,0.157
-0.015,-0.035,0.157
0.006,-0.029,0.097
0.015,-0.027,0.1
0.015,-0.027,0.1
-0.06,-0.017,0.076
-0.06,-0.017,0.076
-0.039,-0.031,0.139
-0.044,-0.017,0.103
-0.044,-0.017,0.103
-0.001,-0.015,-0.018
-0.001,-0.015,-0.018
0.043,-0.027,-0.009
0.026,-0.013,0.034
0.026,-0.013,0.034
-0.056,-0.025,0.12
-0.08,0.01,0.127
-0.064,-0.035,0.067
-0.064,-0.035,0.067
-0.046,-0.025,0.093
-0.01,-0.037,0.027
-0.018,0.037,0.041
0.014,-0.015,0.159
-0.014,-0.041,0.24
-0.09,-0.055,0.346
-0.121,-0.073,0.36
-0.064,-0.087,0.293
-0.03,-0.056,0.258
0.002,-0.01,0.191
0.002,-0.01,0.191
0.028,-0.007,0.165
0.019,0,0.148
-0.019,-0.045,0.131
-0.012,-0.035,0.126
-0.012,-0.035,0.126
-0.093,-0.005,0.046
-0.093,-0.005,0.046
-0.002,-0.02,0.034
0.019,0.015,0.075
0.019,0.015,0.075
0.023,-0.02,0.153
-0.031,-0.047,0.148
-0.057,-0.033,0.127
-0.024,-0.043,0.062
-0.024,-0.043,0.062
-0.01,0.001,0.031
-0.01,0.001,0.031
-0.029,0,0.043
-0.065,-0.011,0.071
-0.065,-0.011,0.071
-0.091,-0.016,0.079
-0.108,-0.018,0.076
-0.089,-0.037,0.105
-0.058,-0.013,0.107
-0.058,-0.013,0.107
-0.034,-0.037,0.206
-0.041,-0.016,0.249
-0.029,-0.016,0.186
-0.046,-0.003,0.153
-0.046,-0.003,0.153
0.032,0.031,0.055
0.032,0.031,0.055
0.047,0.047,0.083
0.056,0.04,0.062
0.056,0.04,0.062
0.086,0.048,0.021
0.113,-0.006,0.031
0.115,0.012,0.05
0.089,-0.003,0.047
0.089,-0.003,0.047
-0.008,0.071,-0.004
0.005,0.059,-0.083
0.043,0.062,-0.136
0.043,0.062,-0.136
0.086,0.046,-0.093
0.086,0.008,0.131
0.07,-0.044,0.19
0.01,-0.046,0.269
-0.051,-0.063,0.235
-0.036,-0.02,0.135
-0.002,-0.009,0.036
0.045,0.033,-0.042
0.064,0.047,-0.047
0.09,0.047,-0.025
0.09,0.047,-0.025
0.043,-0.006,0.11
-0.047,-0.092,0.49
-0.052,0.034,0.584
0.071,-0.03,0.349
0.071,-0.03,0.349
0.04,-0.056,-0.145
-0.172,0.067,-0.216
-0.146,0.065,-0.183
0.004,-0.021,-0.219
0.004,-0.021,-0.219
-0.01,-0.025,-0.02
-0.062,0.002,0.063
-0.071,-0.033,0.131
0.05,-0.104,0.138
0.05,-0.104,0.138
-0.116,-0.031,0.093
0.101,0.045,0.179
0.206,-0.027,0.198
0.247,0.001,0.019
0.247,0.001,0.019
0.109,0.162,-0.236
0.111,0.19,-0.308
0.194,0.154,-0.1
0.271,0.133,0.229
0.271,0.133,0.229
0.413,0.205,0.18
0.402,0.204,0.157
0.306,0.173,0.036
0.271,0.171,-0.084
0.271,0.171,-0.084
0.227,0.176,-0.141
0.235,0.134,-0.087
0.216,0.117,-0.036
0.214,0.102,-0.121
0.252,0.051,-0.17
0.242,0.011,-0.047
0.194,-0.017,-0.042
-0.018,-0.112,0.177
-0.166,-0.25,0.255
-0.361,-0.216,0.115
-0.272,-0.314,-0.331
-0.481,0.016,0.209
-0.444,0.021,-0.114
-0.003,-0.234,0.028
0.004,-0.461,0.615
-0.322,-0.297,0.528
-0.322,-0.297,0.528
