accx,accy,accz
0.194,-1.545,-9.623
0.096,-1.533,-9.169
0.008,-1.554,-8.709
-0.073,-1.524,-8.168
-0.207,-1.481,-7.693
-0.304,-1.451,-7.373
-0.43,-1.371,-7.113
-0.568,-1.223,-6.629
-0.617,-1.056,-6.049
-0.626,-0.978,-5.42
-0.528,-0.949,-4.507
-0.585,-0.794,-3.473
-0.841,-0.452,-2.473
-1.243,-0.055,-1.279
-1.624,0.265,-0.156
-1.938,0.594,1.22
-2.103,0.829,2.429
-2.007,1.068,3.521
-1.723,1.107,4.613
-1.224,1.11,5.529
-0.742,1.349,6.322
-0.213,1.527,7.345
0.23,1.708,8.355
0.94,1.535,9.332
1.595,1.221,10.156
1.595,1.221,10.156
2.077,0.619,11.282
1.964,0.365,11.288
1.672,0.138,10.869
1.302,0.037,9.99
0.976,0.058,8.836
0.814,0.086,7.237
0.924,0.111,5.538
1.109,0.162,3.779
1.279,0.416,2.075
1.437,0.71,0.505
1.621,0.829,-0.892
1.818,0.77,-2.127
1.818,0.77,-2.127
1.889,0.584,-3.237
1.352,0.157,-4.785
0.83,0.034,-5.418
0.425,-0.171,-5.933
0.185,-0.399,-6.487
0.074,-0.516,-7.026
0,-0.652,-7.667
-0.122,-0.766,-8.211
-0.311,-0.892,-8.737
-0.481,-0.999,-9.217
-0.575,-1.049,-9.686
-0.671,-1.094,-10.075
-0.77,-1.146,-10.328
-0.799,-1.155,-10.464
-0.858,-1.207,-10.502
-0.881,-1.21,-10.307
-0.927,-1.258,-9.927
-0.906,-1.279,-9.416
-0.92,-1.318,-8.802
-0.936,-1.278,-8.194
-0.985,-1.234,-7.419
-0.989,-1.246,-6.743
-0.99,-1.187,-5.953
-1.001,-1.123,-5.137
-1.045,-0.944,-4.313
-0.967,-0.769,-3.659
-0.781,-0.586,-2.977
-0.525,-0.343,-2.349
-0.435,0.011,-1.684
-0.407,0.275,-0.958
-0.431,0.559,0.008
-0.431,0.559,0.008
-0.788,1.37,2.87
-0.788,1.37,2.87
-0.666,1.985,5.165
-0.493,2.126,6.18
-0.493,2.126,6.18
0.044,2.332,7.553
0.044,2.332,7.553
0.4,2.348,8.351
0.4,2.348,8.351
0.476,1.991,8.225
0.393,1.658,8.02
0.116,1.487,7.464
-0.325,1.407,6.833
-0.911,1.393,6.092
-1.408,1.352,5.197
-1.785,1.363,4.259
-1.938,1.333,3.31
-1.866,1.287,2.363
-1.606,1.243,1.479
-1.24,1.05,0.631
-0.858,0.783,-0.097
-0.626,0.47,-0.773
-0.475,0.212,-1.468
-0.492,-0.057,-2.195
-0.601,-0.285,-2.927
-0.799,-0.419,-3.708
-0.935,-0.655,-4.488
-1.121,-0.669,-5.364
-1.228,-0.64,-6.235
-1.162,-0.708,-6.972
-0.998,-0.752,-7.595
-0.774,-0.838,-8.144
-0.602,-0.914,-8.512
-0.57,-1.002,-8.762
-0.596,-1.113,-8.849
-0.619,-1.231,-8.936
-0.596,-1.356,-8.926
-0.611,-1.392,-8.966
-0.632,-1.452,-8.854
-0.632,-1.452,-8.854
-0.549,-1.568,-8.455
-0.549,-1.568,-8.455
-0.357,-1.521,-7.695
-0.275,-1.514,-7.237
-0.3,-1.472,-6.66
-0.353,-1.309,-6.112
-0.479,-1.256,-5.525
-0.556,-1.238,-4.879
-0.658,-1.224,-4.292
-0.78,-1.176,-3.624
-0.938,-1.137,-3.011
-1.023,-1.059,-2.349
-1.021,-0.99,-1.673
-0.989,-0.912,-0.965
-0.804,-0.92,-0.241
-0.538,-0.936,0.598
-0.331,-1.002,1.346
-0.397,-0.798,2.078
-0.474,-0.481,2.671
-0.428,-0.304,3.223
-0.316,-0.296,3.6
-0.679,0.138,3.826
-1.434,1.013,3.999
-2.165,1.845,4.094
-2.679,2.363,4.238
-2.788,2.685,4.216
-2.053,2.336,4.426
-0.358,1.288,5.028
1.286,0.267,6.117
3.226,-0.441,6.872
4.702,-1.07,7.897
5.13,-1.598,8.851
4.299,-1.908,9.829
2.648,-1.772,9.925
0.837,-1.286,9.336
-0.414,-0.901,8.423
-0.975,-0.493,7.06
-0.842,-0.139,5.472
-0.155,0.113,3.725
1.057,0.21,2.17
2.285,0.206,0.903
3.079,0.367,-0.208
3.35,0.636,-0.894
3.236,0.78,-1.456
2.769,0.678,-1.845
2.06,0.723,-2.461
1.249,0.772,-2.982
0.583,0.671,-3.523
0.001,0.582,-4.282
-0.441,0.492,-4.936
-0.725,0.371,-5.635
-0.995,0.216,-6.16
-1.13,0.037,-6.601
-1.176,-0.172,-6.989
-1.191,-0.308,-7.176
-1.119,-0.416,-7.3
-1.062,-0.585,-7.211
-1.111,-0.668,-7.059
-1.151,-0.66,-6.885
-1.221,-0.596,-6.717
-1.239,-0.514,-6.531
-1.18,-0.502,-6.371
-1.005,-0.553,-6.206
-0.735,-0.644,-5.987
-0.406,-0.719,-5.66
0.018,-0.757,-5.221
0.384,-0.837,-4.688
0.575,-0.898,-4.153
0.706,-0.937,-3.448
0.701,-0.968,-2.782
0.676,-1.038,-2.151
0.717,-1.145,-1.526
0.642,-1.154,-0.884
0.461,-0.975,-0.242
0.222,-0.669,0.354
-0.021,-0.444,1.064
-0.189,-0.366,1.761
-0.202,-0.4,2.282
0.011,-0.477,2.722
0.323,-0.626,3.026
0.614,-0.852,3.071
0.649,-0.9,3.102
0.475,-1.07,3.195
0.033,-1.056,3.199
-0.597,-0.735,3.163
-1.284,-0.341,2.978
-1.629,-0.03,2.618
-1.85,0.151,2.092
-1.956,0.369,1.391
-2.07,0.672,0.794
-2.023,0.743,0.232
-1.75,0.496,-0.154
-1.509,0.136,-0.28
-1.357,-0.164,-0.184
-1.192,-0.429,0.04
-0.96,-0.692,0.35
-0.852,-0.784,0.49
-0.715,-0.819,0.331
-0.595,-0.83,0.059
-0.581,-0.784,-0.499
-0.525,-0.706,-1.109
-0.445,-0.654,-1.747
-0.397,-0.699,-2.331
-0.407,-0.711,-2.757
-0.561,-0.629,-3.13
-0.687,-0.551,-3.374
-0.83,-0.531,-3.558
-0.89,-0.494,-3.782
-0.945,-0.358,-3.982
-1.051,-0.21,-4.147
-1.188,-0.032,-4.263
-1.202,0.161,-4.327
-1.085,0.279,-4.302
-0.918,0.33,-4.126
-0.734,0.382,-3.815
-0.568,0.417,-3.425
-0.587,0.533,-2.919
-0.694,0.678,-2.392
-0.765,0.702,-1.907
-0.885,0.759,-1.525
-1.046,0.76,-1.151
-1.048,0.755,-0.752
-1.048,0.755,-0.752
-1,0.533,0.145
-1.013,0.374,0.69
-0.997,0.295,1.013
-0.951,0.107,1.606
-0.951,0.107,1.606
-0.815,-0.169,2.551
-0.845,-0.322,2.95
-0.761,-0.418,3.14
-0.644,-0.459,3.219
-0.496,-0.437,3.218
-0.355,-0.454,2.96
-0.118,-0.398,2.747
0.186,-0.325,2.347
0.506,-0.318,2.042
0.658,-0.321,1.75
0.76,-0.24,1.509
0.858,-0.097,1.237
0.911,0.09,1.073
1.007,0.095,1.037
1.325,-0.014,0.945
1.831,-0.2,0.807
2.372,-0.32,0.676
2.955,-0.472,0.544
3.545,-0.764,0.302
3.96,-1.135,0.146
4.221,-1.493,-0.154
3.986,-1.653,-0.573
3.713,-1.636,-0.713
3.154,-1.497,-0.988
2.563,-1.317,-1.318
2.059,-1.211,-1.585
1.635,-1.11,-1.845
1.34,-0.84,-2.222
1.351,-0.6,-2.624
1.517,-0.514,-2.859
1.811,-0.464,-3.04
1.944,-0.418,-3.026
1.944,-0.418,-3.026
1.323,0.219,-2.287
1.014,0.289,-1.735
0.762,0.27,-1.249
0.472,0.326,-0.974
0.472,0.326,-0.974
-0.242,0.546,-0.876
-0.242,0.546,-0.876
-0.835,0.816,-0.905
-1.11,0.881,-0.944
-1.11,0.881,-0.944
-1.349,0.965,-0.925
-1.349,0.965,-0.925
-1.216,0.946,-0.893
-1.216,0.946,-0.893
-1.145,0.963,-0.759
-1.001,0.928,-0.407
-1.02,0.863,-0.269
-1.059,0.828,-0.134
-0.999,0.758,-0.096
-0.999,0.758,-0.096
-0.935,0.685,0.002
-0.935,0.685,0.002
-1.037,0.668,-0.119
-1.107,0.67,-0.338
-1.092,0.608,-0.741
-1.072,0.552,-1.1
-0.974,0.559,-1.511
-0.816,0.533,-1.9
-0.761,0.543,-2.235
-0.728,0.57,-2.513
-0.75,0.627,-2.788
-0.914,0.633,-3.08
-1.191,0.684,-3.338
-1.445,0.688,-3.724
-1.663,0.619,-3.97
-1.82,0.588,-4.205
-1.748,0.488,-4.18
-1.366,0.369,-3.92
-0.8,0.161,-3.613
-0.263,0.045,-3.206
-0.01,-0.008,-2.773
-0.048,-0.045,-2.414
-0.366,-0.044,-2.205
-0.731,-0.028,-2.093
-1.143,0.041,-2.076
-1.387,0.059,-2.129
-1.387,0.059,-2.129
-1.55,-0.033,-2.328
-1.382,0,-2.339
-1.035,-0.054,-2.19
-0.61,-0.079,-1.962
-0.282,-0.028,-1.641
-0.112,0.003,-1.278
-0.112,0.003,-1.278
-0.389,0.222,-0.511
-0.484,0.318,-0.059
-0.488,0.31,0.35
-0.249,0.264,0.792
0.196,0.23,1.199
0.659,0.077,1.556
0.991,-0.087,1.852
1.14,-0.13,2.169
1.158,-0.129,2.593
1.199,-0.083,3.099
1.239,-0.062,3.762
1.249,-0.087,4.368
1.175,-0.176,5.12
0.966,-0.344,5.723
0.585,-0.372,6.272
0.162,-0.29,6.594
-0.046,-0.288,6.79
-0.159,-0.356,6.94
-0.025,-0.506,6.907
0.373,-0.727,6.705
0.749,-0.96,6.307
1,-1.158,5.749
0.947,-1.281,5.083
0.542,-1.133,4.275
-0.111,-0.862,3.453
-0.678,-0.681,2.755
-0.985,-0.797,2.122
-1.179,-0.883,1.731
-1.254,-0.989,1.537
-1.092,-1.233,1.519
-0.799,-1.562,1.512
-0.673,-1.854,1.382
-0.642,-1.958,1.152
-0.722,-2.08,0.743
-0.928,-2.148,0.148
-1.249,-2.059,-0.651
-1.516,-1.936,-1.541
-1.704,-1.818,-2.457
-1.702,-1.717,-3.346
-1.687,-1.631,-4.197
-1.546,-1.541,-4.967
-1.448,-1.504,-5.732
-1.335,-1.451,-6.382
-1.2,-1.367,-6.953
-1.077,-1.303,-7.456
-0.962,-1.212,-7.979
-0.912,-1.135,-8.44
-0.854,-0.988,-8.749
-0.891,-0.866,-8.902
-0.874,-0.756,-9.056
-0.756,-0.675,-8.993
-0.562,-0.583,-8.641
-0.414,-0.532,-8.107
-0.168,-0.574,-7.531
0.079,-0.536,-7.014
0.184,-0.439,-6.548
0.287,-0.306,-6.02
0.358,-0.199,-5.578
0.409,-0.089,-5.141
0.414,-0.007,-4.623
0.314,0.056,-4.096
0.177,0.164,-3.56
0.146,0.197,-2.969
0.129,0.228,-2.34
0.151,0.234,-1.789
0.122,0.333,-1.169
0.031,0.4,-0.593
0.024,0.503,0.005
-0.026,0.564,0.62
-0.026,0.564,0.62
-0.228,0.604,1.346
-0.365,0.79,1.742
-0.526,1.1,2.034
-0.526,1.1,2.034
-0.657,1.704,3.095
-0.657,1.704,3.095
-0.142,1.581,4.548
-0.142,1.581,4.548
0.343,1.546,5.112
0.479,1.581,5.341
0.664,1.383,5.623
0.586,1.46,5.86
0.611,1.487,6.036
1.079,1.156,6.317
1.663,0.747,6.498
2.191,0.522,6.688
2.519,0.249,6.733
2.442,0.052,6.754
1.821,0.125,6.606
0.836,0.32,6.261
-0.088,0.554,5.599
-0.45,0.54,4.45
-0.419,0.531,3.109
-0.13,0.553,1.576
0.177,0.663,-0.034
0.534,0.604,-1.51
0.757,0.451,-2.788
0.703,0.323,-3.781
0.491,0.193,-4.561
0.211,0.003,-5.235
-0.187,-0.244,-5.639
-0.598,-0.423,-5.974
-0.983,-0.596,-6.283
-1.279,-0.737,-6.653
-1.47,-0.861,-7.112
-1.552,-0.96,-7.586
-1.59,-1.022,-8.054
-1.528,-1.003,-8.537
-1.437,-0.979,-8.988
-1.145,-1.054,-9.5
-1.145,-1.054,-9.5
-0.975,-1.147,-9.518
-0.75,-1.328,-9.142
-0.75,-1.328,-9.142
-0.665,-1.692,-8
-0.791,-1.442,-7.404
-0.791,-1.442,-7.404
-0.819,-1.864,-5.75
-0.849,-1.62,-5.172
-0.849,-1.62,-5.172
-0.749,-1.528,-4.539
-0.73,-1.577,-4.005
-0.912,-1.154,-3.005
-0.919,-0.763,-2.353
-0.926,-0.611,-1.762
-0.924,-0.513,-1.15
-0.909,-0.354,-0.467
-0.951,0.303,0.19
-1.085,0.803,1.226
-0.993,0.704,2.3
-1.062,1.144,3.158
-0.85,1.251,4.084
-0.512,1.425,4.849
-0.054,1.517,5.633
0.635,1.475,6.24
1.325,1.442,6.586
2.099,1.189,6.97
1.481,0.734,6.638
0.78,0.584,6.18
0.137,0.37,5.714
-0.391,0.302,5.179
-0.875,0.308,4.645
-1.057,0.313,4.103
-1.156,0.192,3.555
-1.066,0.063,2.974
-0.86,-0.077,2.348
-0.63,-0.166,1.661
-0.365,-0.303,1.006
-0.155,-0.432,0.395
0.054,-0.61,-0.314
0.116,-0.675,-1.053
0.049,-0.742,-1.885
-0.073,-0.758,-2.768
-0.213,-0.807,-3.681
-0.454,-0.799,-4.601
-0.578,-0.799,-5.548
-0.657,-0.838,-6.378
-0.669,-0.955,-7.107
-0.661,-1.031,-7.642
-0.577,-1.085,-8.064
-0.48,-1.201,-8.304
-0.432,-1.309,-8.361
-0.381,-1.371,-8.398
-0.378,-1.343,-8.408
-0.439,-1.257,-8.156
-0.491,-1.206,-7.83
-0.592,-1.187,-7.485
-0.687,-1.092,-7.109
-0.702,-0.958,-6.732
-0.699,-0.822,-6.329
-0.637,-0.725,-5.863
-0.553,-0.695,-5.382
-0.486,-0.636,-4.735
-0.416,-0.566,-4.056
-0.433,-0.44,-3.306
-0.42,-0.326,-2.524
-0.494,-0.328,-1.819
-0.58,-0.291,-1.144
-0.707,-0.238,-0.562
-0.712,-0.163,-0.051
-0.663,-0.036,0.376
-0.63,0.26,0.997
-0.634,0.655,1.627
-0.759,0.869,2.45
-0.714,1.006,3.151
-0.586,1.065,3.732
-0.4,1.046,4.263
-0.201,1,4.614
-0.06,1.075,4.885
0.073,1.228,5.107
0.158,1.284,5.397
0.392,1.022,5.721
0.796,0.633,6.099
1.205,0.274,6.465
1.6,0.062,6.928
1.806,-0.168,7.186
1.729,-0.353,7.279
1.407,-0.334,7.178
0.917,-0.138,6.678
0.444,0.09,6.009
0.24,0.188,4.841
0.423,0.201,3.464
0.709,0.254,2.074
1.03,0.409,0.726
1.325,0.496,-0.389
1.604,0.473,-1.351
1.715,0.441,-2.192
1.718,0.348,-2.92
1.579,0.239,-3.5
1.31,0.136,-4.087
0.996,0.014,-4.57
0.653,-0.095,-5.024
0.396,-0.235,-5.535
0.154,-0.315,-5.95
-0.023,-0.402,-6.42
-0.158,-0.517,-6.851
-0.251,-0.577,-7.229
-0.284,-0.592,-7.582
-0.248,-0.567,-7.842
-0.214,-0.569,-7.853
-0.186,-0.598,-7.768
-0.178,-0.708,-7.604
-0.164,-0.795,-7.227
-0.201,-0.872,-6.856
-0.145,-0.89,-6.512
-0.099,-0.892,-6.187
-0.111,-0.828,-5.909
-0.226,-0.801,-5.598
-0.398,-0.795,-5.25
-0.582,-0.778,-4.8
-0.694,-0.736,-4.259
-0.584,-0.687,-3.714
-0.478,-0.683,-3.299
-0.136,-0.676,-2.748
0.369,-0.652,-2.332
0.615,-0.541,-1.975
0.704,-0.36,-1.593
0.705,-0.221,-1.201
0.33,0.18,-0.646
0.33,0.18,-0.646
-0.123,0.406,0.092
-0.754,0.646,1.495
-1.02,0.79,2.319
-1.13,0.959,3.143
-1.042,1.124,3.793
-0.887,1.289,4.262
-0.653,1.489,4.65
-0.431,1.668,4.839
-0.342,1.881,4.896
-0.319,2.018,5.036
-0.343,1.941,5.107
-0.343,1.941,5.107
-0.231,1.344,5.146
-0.261,1.172,4.947
-0.354,1.065,4.786
-0.454,0.818,4.654
-0.638,0.623,4.573
-0.951,0.482,4.375
-1.292,0.383,4.029
-1.373,0.291,3.447
-1.297,0.138,2.836
-1.156,0.015,2
-1.042,-0.09,1.145
-0.919,-0.247,0.302
-0.849,-0.662,-1.329
-0.849,-0.662,-1.329
-1.023,-0.786,-2.075
-1.172,-0.913,-2.802
-1.256,-1.041,-3.57
-1.326,-1.232,-4.963
-1.326,-1.232,-4.963
-1.141,-1.298,-5.986
-0.952,-1.361,-6.55
-0.806,-1.45,-6.896
-0.696,-1.524,-7.199
-0.649,-1.576,-7.275
-0.649,-1.576,-7.275
-0.592,-1.675,-7.262
-0.694,-1.744,-7.001
-0.677,-1.748,-6.921
-0.677,-1.748,-6.921
-0.516,-1.694,-6.621
-0.493,-1.66,-6.419
-0.454,-1.614,-6.015
-0.44,-1.502,-5.789
-0.44,-1.502,-5.789
-0.313,-1.357,-4.995
-0.294,-1.276,-4.57
-0.274,-1.153,-4.174
-0.239,-1.075,-3.734
-0.259,-0.974,-3.204
-0.291,-0.867,-2.752
-0.341,-0.723,-2.172
-0.339,-0.593,-1.661
-0.205,-0.519,-1.086
-0.08,-0.395,-0.496
0.12,-0.257,-0.008
0.293,-0.03,0.424
0.313,0.28,0.84
0.201,0.677,1.339
0.201,0.677,1.339
-0.073,1.261,2.343
-0.016,1.237,2.979
0.113,1.171,3.6
0.176,1.126,4.427
0.266,1.177,5.022
0.4,1.185,5.666
0.604,0.983,6.353
0.846,0.651,6.974
0.846,0.651,6.974
1.529,-0.186,7.998
1.708,-0.437,8.147
1.616,-0.54,8.114
1.462,-0.556,7.681
1.141,-0.46,7.057
0.742,-0.179,6.147
0.548,0.027,4.907
0.568,0.149,3.648
0.721,0.236,2.477
0.882,0.362,1.42
0.939,0.441,0.572
1.034,0.421,-0.046
1.089,0.305,-0.585
1.171,0.138,-1.131
1.206,0.016,-1.713
1.059,-0.032,-2.312
0.876,-0.142,-2.961
0.623,-0.273,-3.597
0.384,-0.352,-4.258
0.162,-0.446,-4.948
-0.013,-0.559,-5.627
-0.233,-0.63,-6.242
-0.37,-0.658,-6.837
-0.491,-0.631,-7.335
-0.592,-0.7,-7.592
-0.56,-0.779,-7.577
-0.504,-0.821,-7.605
-0.398,-0.885,-7.501
-0.349,-0.915,-7.166
-0.236,-0.994,-6.946
-0.145,-1.125,-6.734
-0.072,-1.134,-6.541
0.004,-1.11,-6.485
0.081,-1.006,-6.286
0.003,-0.89,-5.934
-0.088,-0.786,-5.373
-0.241,-0.695,-4.834
-0.222,-0.61,-4.195
-0.096,-0.615,-3.679
0.219,-0.701,-3.035
0.494,-0.776,-2.492
0.614,-0.792,-2.027
0.639,-0.71,-1.681
0.733,-0.614,-1.405
0.641,-0.492,-1.075
0.308,-0.122,-0.77
-0.115,0.234,-0.422
-0.536,0.478,-0.052
-0.899,0.611,0.298
-1.238,0.754,0.654
-1.553,0.885,1.131
-1.905,1.055,1.798
-2.189,1.088,2.406
-2.461,1.09,3.095
-2.741,1.172,3.783
-3.01,1.321,4.45
-3.138,1.417,5.173
-2.887,1.305,5.781
-2.455,1.134,6.307
-2.024,1.103,6.624
-1.584,1.073,6.71
-1.083,0.881,6.686
-0.923,0.76,6.589
-1.07,0.699,6.433
-1.262,0.631,6.167
-1.352,0.613,5.699
-1.242,0.547,5.067
-1.038,0.492,4.168
-0.83,0.551,3.112
-0.731,0.498,2.003
-0.62,0.388,0.839
-0.648,0.247,-0.208
-0.7,0.054,-1.311
-0.746,-0.131,-2.179
-0.647,-0.27,-3.12
-0.574,-0.403,-3.994
-0.497,-0.533,-4.67
-0.427,-0.656,-5.375
-0.385,-0.847,-6.046
-0.375,-1.011,-6.701
-0.358,-1.161,-7.321
-0.425,-1.2,-7.759
-0.443,-1.288,-7.961
-0.337,-1.309,-7.968
-0.187,-1.299,-7.835
-0.036,-1.263,-7.934
0.167,-1.246,-8.008
0.215,-1.299,-7.843
0.142,-1.329,-7.611
0.056,-1.298,-7.467
0.089,-1.22,-7.291
0.051,-1.125,-7.128
0.06,-1.002,-6.787
0.06,-1.002,-6.787
0.17,-0.881,-5.45
0.17,-0.881,-5.45
0.154,-0.745,-4.215
0.152,-0.582,-3.233
0.152,-0.582,-3.233
0.065,-0.57,-1.667
0.097,-0.652,-1.157
0.118,-0.631,-0.798
0.166,-0.582,-0.596
0.168,-0.556,-0.316
0.119,-0.408,-0.031
-0.028,-0.063,0.522
-0.282,0.385,1.051
-0.558,0.752,1.665
-0.593,0.97,2.316
-0.326,1.035,2.755
0.061,1.119,3.24
0.436,1.172,3.854
0.751,1.134,4.564
1.054,0.969,5.18
1.158,0.752,5.612
1.049,0.606,5.947
0.934,0.481,6.302
0.82,0.324,6.475
0.851,0.189,6.529
0.943,-0.011,6.515
1.153,-0.011,6.397
1.272,-0.009,6.434
1.427,-0.05,6.281
1.368,-0.108,6.022
1.19,-0.07,5.548
1.024,-0.035,4.681
1.006,0.034,3.843
1.1,0.173,2.722
1.078,0.359,1.684
1.153,0.414,0.546
1.152,0.424,-0.556
1.152,0.424,-0.556
0.853,0.263,-2.499
0.586,0.1,-3.028
0.381,-0.101,-3.467
0.189,-0.31,-3.988
0.067,-0.426,-4.552
-0.051,-0.455,-5.164
-0.147,-0.517,-5.726
-0.126,-0.608,-6.304
-0.144,-0.682,-6.782
-0.064,-0.805,-7.114
-0.044,-0.869,-7.253
-0.152,-0.921,-7.334
-0.335,-0.96,-7.375
-0.45,-1.076,-7.243
-0.632,-1.198,-7.074
-0.783,-1.265,-7.004
-0.841,-1.342,-6.794
-0.808,-1.444,-6.495
-0.775,-1.55,-6.22
-0.77,-1.578,-5.999
-0.719,-1.412,-5.843
-0.745,-1.207,-5.747
-0.933,-1.261,-5.929
-1.222,-1.148,-3.784
-1.222,-1.148,-3.784
-1.24,-0.817,-4.54
-1.055,-1.446,-3.53
-0.927,-1.656,-3.364
-0.77,-1.012,-2.975
-0.618,-0.771,-2.444
-0.418,-1.007,-1.534
-0.089,-0.957,-1.233
