# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:18:15.088
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.156222,0.0160,-0.0020,-0.0820,0.08
2.169623,0.0280,-0.0180,-0.1010,0.11
2.176617,0.0410,0.0140,-0.1460,0.15
2.186687,0.0410,0.0140,-0.1460,0.15
2.202596,0.0400,0.0590,-0.2190,0.23
2.206251,-0.0060,-0.0100,-0.0870,0.09
2.219988,-0.0490,-0.0080,0.1170,0.13
2.226862,-0.0130,-0.0560,-0.0610,0.08
2.236399,-0.0130,-0.0560,-0.0610,0.08
2.253396,-0.0640,-0.0260,0.0770,0.10
2.256254,-0.0760,-0.0310,0.1360,0.16
2.269198,-0.0430,-0.0970,0.1960,0.22
2.276756,-0.0430,-0.1090,0.2610,0.29
2.286186,-0.0260,-0.0700,0.2730,0.28
2.301993,-0.0050,-0.1060,0.2390,0.26
2.306201,-0.0240,-0.1010,0.2110,0.24
2.318887,-0.0330,-0.0670,0.1750,0.19
2.326366,-0.0420,-0.0600,0.1560,0.17
2.336080,-0.0700,-0.0340,0.1480,0.17
2.352021,-0.0700,-0.0340,0.1480,0.17
2.359636,-0.0230,0.0080,0.1360,0.14
2.368386,-0.0230,0.0080,0.1360,0.14
2.384482,-0.0760,-0.0180,0.1690,0.19
2.389349,-0.1100,-0.0190,0.1780,0.21
2.401258,-0.1100,-0.0190,0.1780,0.21
2.409287,-0.0330,-0.0470,0.2150,0.22
2.417760,-0.0330,-0.0470,0.2150,0.22
2.434538,-0.0530,-0.0590,0.1870,0.20
2.438542,-0.1400,0.0070,0.1310,0.19
2.449962,-0.1400,0.0070,0.1310,0.19
2.456494,-0.1560,0.0390,0.0470,0.17
2.466766,-0.1360,-0.0130,0.0240,0.14
2.476327,-0.0750,0.0050,0.0780,0.11
2.488701,-0.0490,0.0050,0.1630,0.17
2.508284,-0.0540,-0.0190,0.2270,0.23
2.508696,-0.0540,-0.0190,0.2270,0.23
2.528526,-0.1080,-0.0880,0.3920,0.42
2.529025,-0.1080,-0.0880,0.3920,0.42
2.538879,-0.1630,-0.1150,0.3990,0.45
2.549559,-0.1290,-0.1080,0.3370,0.38
2.556191,-0.0970,-0.0730,0.3160,0.34
2.566421,-0.0780,-0.0710,0.2750,0.29
2.576115,-0.0630,-0.0710,0.2920,0.31
2.586346,-0.0870,-0.0690,0.2960,0.32
2.600974,-0.0890,-0.0740,0.2870,0.31
2.606505,-0.1180,-0.0590,0.2320,0.27
2.617919,-0.1320,-0.0570,0.1410,0.20
2.626901,-0.1110,-0.0640,0.0040,0.13
2.636193,-0.1110,-0.0640,0.0040,0.13
2.649972,-0.1320,-0.0150,-0.0640,0.15
2.656411,-0.0970,-0.0300,0.0310,0.11
2.667572,-0.1210,-0.0490,0.1310,0.18
2.684699,-0.0980,-0.0490,0.2220,0.25
2.686032,-0.0760,-0.0900,0.3300,0.35
2.701475,-0.0980,-0.0920,0.3540,0.38
2.706248,-0.0900,-0.0870,0.2850,0.31
2.717356,-0.0750,-0.0850,0.2410,0.27
2.726471,-0.1090,-0.0780,0.1790,0.22
2.738394,-0.1070,-0.0590,0.1670,0.21
2.751186,-0.0990,-0.0640,0.1600,0.20
2.756073,-0.0900,-0.0970,0.1840,0.23
2.767131,-0.0800,-0.0870,0.2150,0.25
2.776745,-0.1110,-0.0650,0.3140,0.34
2.788471,-0.1080,-0.0810,0.3780,0.40
2.801304,-0.1080,-0.0810,0.3780,0.40
2.808182,-0.1490,-0.0640,0.3900,0.42
2.817012,-0.1490,-0.0640,0.3900,0.42
2.833280,-0.0560,-0.0180,0.2620,0.27
2.838363,-0.0700,-0.0200,0.2070,0.22
2.850048,-0.0700,-0.0200,0.2070,0.22
2.858442,-0.0140,-0.0230,0.2470,0.25
2.866629,-0.0140,-0.0230,0.2470,0.25
2.883744,-0.0330,-0.0220,0.3550,0.36
2.887901,0.0010,-0.0220,0.2640,0.26
2.899567,0.0010,-0.0220,0.2640,0.26
2.908020,-0.0550,-0.0140,0.2600,0.27
2.917090,-0.0550,-0.0140,0.2600,0.27
2.933249,-0.0700,-0.0290,0.2070,0.22
2.938209,-0.0110,-0.0730,0.1280,0.15
2.948836,-0.0110,-0.0730,0.1280,0.15
2.958069,-0.0490,-0.1440,0.1510,0.21
2.967004,-0.0490,-0.1440,0.1510,0.21
2.982697,-0.1420,-0.0820,0.0930,0.19
2.987598,-0.2010,-0.0510,0.0530,0.21
2.999195,-0.2010,-0.0510,0.0530,0.21
3.008062,-0.1010,-0.0950,-0.0300,0.14
3.017054,-0.1010,-0.0950,-0.0300,0.14
3.032495,-0.0750,-0.0860,0.0570,0.13
3.037548,-0.1150,-0.1100,0.2290,0.28
3.049448,-0.1150,-0.1100,0.2290,0.28
3.057837,-0.2310,-0.1730,0.3730,0.47
3.066805,-0.2310,-0.1730,0.3730,0.47
3.082141,-0.2360,-0.2080,0.3830,0.50
3.087213,-0.2280,-0.1850,0.3590,0.46
3.098316,-0.2280,-0.1850,0.3590,0.46
3.108608,-0.0900,-0.1510,0.2610,0.31
3.116623,-0.0900,-0.1510,0.2610,0.31
3.130230,-0.1370,-0.0960,0.2150,0.27
3.137339,-0.1420,-0.1120,0.2730,0.33
3.146873,-0.1420,-0.1120,0.2730,0.33
3.157383,-0.1510,-0.0520,0.1940,0.25
3.167239,-0.1840,-0.0260,0.2060,0.28
3.188614,-0.1430,-0.0020,0.1970,0.24
3.189267,-0.1430,-0.0020,0.1970,0.24
3.200760,-0.1240,-0.0170,0.1610,0.20
3.206640,-0.0980,-0.0440,0.2390,0.26
3.221466,-0.0910,-0.0370,0.2700,0.29
3.230098,-0.0600,-0.0800,0.3350,0.35
3.236765,-0.0670,-0.0970,0.3660,0.38
3.246224,-0.0670,-0.0970,0.3660,0.38
3.262238,-0.1390,-0.1050,0.3850,0.42
3.266478,-0.1610,-0.0690,0.3320,0.38
3.279630,-0.1540,-0.0520,0.3160,0.36
3.286641,-0.1440,-0.0610,0.2820,0.32
3.297442,-0.1440,-0.0610,0.2820,0.32
3.307029,-0.1210,-0.0630,0.2490,0.28
3.316431,-0.1210,-0.0630,0.2490,0.28
3.332990,-0.1460,-0.0930,0.1890,0.26
3.336621,-0.1940,-0.0980,0.2130,0.30
3.347605,-0.1940,-0.0980,0.2130,0.30
3.356691,-0.2090,-0.1480,0.2630,0.37
3.366322,-0.1920,-0.1290,0.2730,0.36
3.380425,-0.1560,-0.1270,0.2520,0.32
3.386663,-0.1540,-0.1200,0.2130,0.29
3.398814,-0.1540,-0.1200,0.2130,0.29
3.406685,-0.1240,-0.1370,0.2520,0.31
3.416221,-0.1450,-0.1110,0.1990,0.27
3.430058,-0.1120,-0.1510,0.1940,0.27
3.436541,-0.1640,-0.1060,0.1800,0.27
3.446817,-0.1640,-0.1060,0.1800,0.27
3.457074,-0.1040,-0.1110,0.1480,0.21
3.466784,-0.0660,-0.1390,0.2130,0.26
3.481616,-0.0560,-0.1650,0.2370,0.29
3.486549,-0.0770,-0.1600,0.2210,0.28
3.496827,-0.0770,-0.1600,0.2210,0.28
3.514186,-0.1780,-0.0680,0.1280,0.23
3.516422,-0.1750,-0.0630,0.0890,0.21
3.531275,-0.1470,-0.0610,0.0060,0.16
3.536484,-0.1150,-0.0510,-0.0840,0.15
3.547614,-0.1150,-0.0510,-0.0840,0.15
3.563820,-0.0990,-0.1010,0.1040,0.18
3.566261,-0.1370,-0.1200,0.3190,0.37
3.580696,-0.1660,-0.1440,0.4630,0.51
3.586640,-0.1710,-0.1640,0.5100,0.56
3.596934,-0.1710,-0.1640,0.5100,0.56
3.614311,-0.1700,-0.1440,0.3760,0.44
3.616361,-0.1440,-0.1090,0.3070,0.36
3.630417,-0.1080,-0.0950,0.2680,0.30
3.636711,-0.0920,-0.0830,0.2370,0.27
3.646305,-0.0820,-0.0860,0.2560,0.28
3.663406,-0.0650,-0.0930,0.3060,0.33
3.666287,-0.0820,-0.1190,0.3200,0.35
3.681023,-0.1130,-0.0780,0.3700,0.39
3.687002,-0.1820,-0.0780,0.3290,0.38
3.697026,-0.1820,-0.0780,0.3290,0.38
3.713201,-0.1790,-0.0390,0.1690,0.25
3.716388,-0.1730,-0.0320,0.1450,0.23
3.729643,-0.1390,-0.0400,0.1730,0.23
3.736706,-0.0940,-0.0710,0.2380,0.27
3.747336,-0.0940,-0.0710,0.2380,0.27
3.761155,-0.1160,-0.0570,0.2710,0.30
3.770435,-0.1120,-0.0860,0.3240,0.35
3.777548,-0.1720,-0.0860,0.3020,0.36
3.786566,-0.1410,-0.1030,0.3090,0.35
3.796794,-0.1530,-0.0630,0.2970,0.34
3.817100,-0.1330,-0.0820,0.2140,0.26
3.817684,-0.1330,-0.0820,0.2140,0.26
3.829161,-0.1980,-0.1070,0.1490,0.27
3.836013,-0.1960,-0.0710,0.1610,0.26
3.846466,-0.2290,-0.1390,0.2350,0.36
3.860278,-0.2310,-0.1510,0.2640,0.38
3.866177,-0.2240,-0.1630,0.2620,0.38
3.877410,-0.2400,-0.1870,0.2590,0.40
3.886011,-0.2300,-0.1690,0.2500,0.38
3.900723,-0.2090,-0.1740,0.1850,0.33
3.910476,-0.2260,-0.1640,0.1950,0.34
3.919312,-0.2280,-0.1500,0.1590,0.32
3.927557,-0.2110,-0.1530,0.1390,0.30
3.936171,-0.2260,-0.1210,0.1800,0.31
3.950118,-0.2140,-0.1690,0.2140,0.35
3.960677,-0.1800,-0.1670,0.1830,0.31
3.969764,-0.2160,-0.1360,0.1760,0.31
3.977388,-0.2160,-0.0930,0.1380,0.27
3.994109,-0.2470,-0.1170,0.1450,0.31
3.999209,-0.2450,-0.1320,0.1930,0.34
4.011278,-0.2280,-0.1390,0.2560,0.37
4.019159,-0.2040,-0.1410,0.3490,0.43
4.027590,-0.2200,-0.1230,0.3010,0.39
4.045083,-0.2630,-0.1040,0.2230,0.36
4.049133,-0.2150,-0.1040,0.1890,0.30
4.061199,-0.1840,-0.0700,0.1560,0.25
4.069821,-0.1600,-0.0250,0.1030,0.19
4.078030,-0.1440,-0.0490,0.1190,0.19
4.094258,-0.1390,-0.0270,0.2290,0.27
4.098969,-0.2020,-0.1020,0.4470,0.50
4.110868,-0.2240,-0.0940,0.4900,0.55
4.118872,-0.1950,-0.1020,0.5210,0.57
4.127138,-0.1950,-0.1020,0.5210,0.57
4.142498,-0.1170,-0.1020,0.4510,0.48
4.148791,-0.1100,-0.0940,0.4390,0.46
4.159879,-0.0760,-0.0850,0.3700,0.39
4.169179,-0.0530,-0.0730,0.2310,0.25
4.177389,-0.0530,-0.0730,0.2310,0.25
4.193054,-0.0390,-0.0540,0.2170,0.23
4.198659,-0.0610,-0.0510,0.2290,0.24
4.210335,-0.0610,-0.0510,0.2290,0.24
4.218772,-0.0710,-0.0520,0.1280,0.16
4.227254,-0.0970,-0.0310,0.0660,0.12
4.243840,-0.0850,-0.0280,0.0420,0.10
4.248612,-0.1340,-0.0540,0.1050,0.18
4.260466,-0.1430,-0.0610,0.1400,0.21
4.268081,-0.1490,-0.1060,0.1950,0.27
4.277056,-0.1560,-0.0820,0.2150,0.28
4.287156,-0.1420,-0.0890,0.2550,0.31
4.296611,-0.1130,-0.0910,0.2600,0.30
4.310497,-0.1640,-0.0940,0.2410,0.31
4.318455,-0.1550,-0.1010,0.2120,0.28
4.327663,-0.1260,-0.0720,0.2070,0.25
4.343110,-0.1820,-0.0990,0.2070,0.29
4.348283,-0.1410,-0.0990,0.2220,0.28
4.358666,-0.1740,-0.0730,0.2270,0.30
4.367714,-0.1780,-0.0660,0.2030,0.28
4.378094,-0.1420,-0.0780,0.1650,0.23
4.389782,-0.1130,-0.0640,0.1800,0.22
4.400605,-0.1490,-0.0860,0.2300,0.29
4.414966,-0.1510,-0.0470,0.2560,0.30
4.418151,-0.1220,-0.0830,0.2870,0.32
4.428762,-0.1050,-0.0500,0.2630,0.29
4.442956,-0.0790,-0.0420,0.2150,0.23
4.447746,-0.1080,-0.0400,0.2250,0.25
4.459015,-0.0480,-0.0420,0.2200,0.23
4.468349,-0.0700,0.0040,0.1630,0.18
4.476049,-0.0770,0.0090,0.1440,0.16
4.492365,-0.0390,0.0260,0.1770,0.18
4.497766,-0.0480,0.0200,0.1720,0.18
4.508753,0.0220,0.0010,0.1960,0.20
4.517818,0.0240,0.0580,0.1650,0.18
4.527621,0.0190,0.0320,0.1360,0.14
4.542442,0.0260,-0.0030,0.1860,0.19
4.547498,0.0620,-0.0290,0.2530,0.26
4.558637,0.0620,-0.0290,0.2530,0.26
4.568302,-0.0370,-0.0480,0.1980,0.21
4.576086,-0.0370,-0.0480,0.1980,0.21
4.591380,-0.1350,0.0130,0.0150,0.14
4.597531,-0.1230,0.0410,-0.0080,0.13
4.609247,-0.1230,0.0410,-0.0080,0.13
4.617568,-0.0110,0.0570,0.0200,0.06
4.627214,-0.0110,0.0310,0.1890,0.19
4.641351,-0.0540,-0.0490,0.3160,0.32
4.647380,-0.1040,-0.0730,0.4100,0.43
4.658041,-0.1040,-0.0730,0.4100,0.43
4.674497,-0.1350,-0.0950,0.4310,0.46
4.677329,-0.1690,-0.0970,0.3280,0.38
4.691412,-0.1690,-0.0970,0.3280,0.38
4.697344,-0.0660,-0.0180,0.2210,0.23
4.708433,-0.0660,-0.0180,0.2210,0.23
4.717356,-0.0160,0.0240,0.0630,0.07
4.727095,-0.0260,0.0270,0.0850,0.09
4.741812,-0.0710,0.0080,0.1060,0.13
4.747182,-0.0580,-0.0170,-0.0970,0.11
4.759025,-0.0580,-0.0170,-0.0970,0.11
4.767250,-0.1060,-0.0380,-0.0270,0.12
4.777014,-0.0770,-0.0350,-0.0410,0.09
4.790897,-0.0770,-0.0350,-0.0410,0.09
4.796932,-0.0430,-0.0320,-0.0340,0.06
4.807104,-0.0430,-0.0320,-0.0340,0.06
4.817134,-0.0020,-0.0100,-0.0030,0.01
4.826874,-0.0090,-0.0170,-0.0210,0.03
4.841319,-0.0090,-0.0170,-0.0210,0.03
4.846888,-0.1080,-0.0230,0.0100,0.11
4.858233,-0.1080,-0.0230,0.0100,0.11
4.866893,-0.1030,-0.0210,-0.0840,0.13
4.876671,-0.1020,0.0070,-0.1500,0.18
4.891472,-0.0920,-0.0100,-0.1790,0.20
4.897438,-0.0400,-0.0070,-0.1470,0.15
4.908807,-0.0400,-0.0070,-0.1470,0.15
4.922982,-0.0220,-0.0350,0.0790,0.09
4.926720,-0.0680,-0.0260,0.1270,0.15
4.941148,-0.0770,-0.0540,0.1700,0.19
4.946855,-0.1130,-0.0590,0.1650,0.21
4.957070,-0.1130,-0.0590,0.1650,0.21
4.972618,-0.0610,-0.0160,0.0710,0.09
4.976721,-0.0610,-0.0620,0.0210,0.09
4.995535,-0.0430,-0.0280,0.0280,0.06
4.996186,-0.0430,-0.0280,0.0280,0.06
5.009152,-0.0710,-0.0380,0.0450,0.09
5.023262,-0.0970,-0.0540,0.1360,0.18
5.026413,-0.0440,-0.0520,0.1500,0.16
5.038746,-0.0130,-0.0660,0.0570,0.09
5.046748,-0.0190,-0.0470,0.0730,0.09
5.057148,-0.0520,-0.0120,0.0280,0.06
5.071870,-0.0800,-0.0120,-0.0500,0.10
5.080961,-0.0570,-0.0680,-0.0170,0.09
5.089178,-0.0010,-0.0780,-0.0280,0.08
5.105547,0.0000,-0.1090,0.0530,0.12
5.106086,-0.0440,-0.1160,0.0660,0.14
5.122744,-0.1200,-0.0490,0.0500,0.14
5.131073,-0.1500,-0.0710,0.0160,0.17
5.139009,-0.1200,-0.0730,-0.0570,0.15
5.155800,-0.0840,-0.0450,-0.1080,0.14
5.156396,-0.0370,-0.0310,-0.1120,0.12
5.173421,-0.0170,-0.0480,0.0110,0.05
5.180985,-0.0350,-0.0520,0.0440,0.08
5.190422,-0.0670,-0.0570,0.1420,0.17
5.206630,-0.0940,-0.0760,0.1990,0.23
5.207237,-0.1100,-0.0930,0.2050,0.25
5.222720,-0.1100,-0.0670,0.1310,0.18
5.230768,-0.0970,-0.0690,0.0880,0.15
5.239170,-0.0850,-0.0360,0.0210,0.09
5.255612,-0.0690,-0.0220,-0.0110,0.07
5.256162,-0.0260,-0.0290,0.0260,0.05
5.273029,-0.0350,-0.0330,0.0500,0.07
5.280615,-0.0640,-0.0260,0.1150,0.13
5.289399,-0.1090,-0.0660,0.1890,0.23
5.305584,-0.1360,-0.0610,0.1410,0.21
5.306185,-0.1400,-0.0730,0.1390,0.21
5.322251,-0.1620,-0.0610,0.0960,0.20
5.330447,-0.1530,-0.0610,0.0430,0.17
5.339001,-0.1220,-0.0690,0.0620,0.15
