# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:13:41.115
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.178175,-0.8300,1.3060,3.5210,3.85
1.183577,-0.5160,1.3800,4.4440,4.68
1.196373,-0.1640,1.4780,5.0820,5.30
1.203912,0.2170,1.5010,5.8070,6.00
1.215252,0.3890,1.4960,6.5710,6.75
1.233504,0.5300,1.4230,7.3580,7.51
1.234117,0.9530,1.1440,7.8250,7.97
1.250820,1.6310,0.5980,8.1440,8.33
1.251418,1.6310,0.5980,8.1440,8.33
1.269459,2.5750,-0.2980,8.3860,8.78
1.284982,2.5350,-0.4170,8.3770,8.76
1.285640,2.1380,-0.4190,8.1260,8.41
1.301391,1.4750,-0.3290,7.6670,7.81
1.302100,1.4750,-0.3290,7.6670,7.81
1.317398,0.4750,0.0210,5.9720,5.99
1.335173,0.3200,-0.2420,4.7450,4.76
1.335747,0.3470,-0.3460,3.3640,3.40
1.351289,0.5090,-0.0550,2.1110,2.17
1.351891,0.5090,-0.0550,2.1110,2.17
1.367098,0.7630,0.1410,-0.4680,0.91
1.383981,0.9020,0.0810,-1.5410,1.79
1.384547,0.9020,0.0810,-1.5410,1.79
1.398010,0.6500,0.0210,-3.4620,3.52
1.402760,0.3580,-0.0140,-4.2120,4.23
1.417098,0.0730,-0.0690,-4.8120,4.81
1.434051,-0.1680,-0.1480,-5.4540,5.46
1.434634,-0.3660,-0.3290,-5.9470,5.97
1.450094,-0.5130,-0.5240,-6.3990,6.44
1.453144,-0.6230,-0.7240,-6.7930,6.86
1.466498,-0.6490,-0.9390,-7.1460,7.24
1.482420,-0.6920,-1.0920,-7.4770,7.59
1.482971,-0.6920,-1.0920,-7.4770,7.59
1.500049,-0.7980,-1.2500,-7.8950,8.03
1.503090,-1.0000,-1.3970,-8.3750,8.55
1.516546,-1.0740,-1.4600,-8.4800,8.67
1.532884,-1.1750,-1.5880,-8.5960,8.82
1.533412,-1.1750,-1.5880,-8.5960,8.82
1.549227,-1.2580,-1.7230,-8.6530,8.91
1.552795,-1.4260,-1.8220,-8.3110,8.63
1.565383,-1.4560,-1.8390,-7.9930,8.33
1.583818,-1.4160,-1.7870,-7.2420,7.59
1.584369,-1.3650,-1.7470,-6.8340,7.18
1.598461,-1.2930,-1.6760,-6.1210,6.48
1.602549,-1.1290,-1.6310,-5.2830,5.64
1.615535,-0.9850,-1.5040,-4.5250,4.87
1.631966,-0.8120,-1.3880,-3.8770,4.20
1.632595,-0.6050,-1.2680,-3.0870,3.39
1.649153,-0.3440,-1.2060,-2.3870,2.70
1.652289,-0.0670,-1.0390,-1.7720,2.06
1.665306,0.1600,-0.8400,-1.3070,1.56
1.683543,0.2920,-0.4720,-0.9270,1.08
1.684113,0.2410,0.0800,-0.4530,0.52
1.698517,0.0550,0.6650,0.1390,0.68
1.702457,-0.1050,1.1500,0.8860,1.46
1.717338,0.0300,1.4140,1.7890,2.28
1.732426,0.5570,1.6250,3.2900,3.71
1.733015,0.7950,1.7670,3.9740,4.42
1.748429,1.0150,2.1500,4.9870,5.52
1.751686,1.1130,2.4290,5.9760,6.55
1.764595,1.2300,2.2800,6.7850,7.26
1.782516,1.4250,1.8470,7.1730,7.54
1.783131,1.2820,1.4280,7.3090,7.56
1.798243,0.7640,1.2520,7.2570,7.40
1.801764,-0.0370,1.3970,6.9720,7.11
1.815593,-0.7540,1.5130,6.6620,6.87
1.831766,-1.1840,1.5390,6.4030,6.69
1.832356,-1.4450,1.6320,6.0150,6.40
1.848109,-1.5400,1.7860,5.5670,6.05
1.851722,-1.2070,1.9630,5.0090,5.51
1.864254,-1.2070,1.9630,5.0090,5.51
1.878903,-0.4370,1.6220,3.6170,3.99
1.881699,-0.2080,1.3500,2.8280,3.14
1.897389,-0.2080,1.3500,2.8280,3.14
1.901793,-0.1650,0.6710,1.2390,1.42
1.913693,-0.1650,0.6710,1.2390,1.42
1.930144,-0.3510,-0.0610,-0.3180,0.48
1.931523,-0.4230,-0.2710,-1.1090,1.22
1.943753,-0.4230,-0.2710,-1.1090,1.22
1.951318,-0.3610,-0.6060,-2.9860,3.07
1.960979,-0.2710,-0.7690,-3.9610,4.04
1.975810,-0.2060,-0.9670,-4.8750,4.97
1.981052,-0.1280,-1.0850,-5.7740,5.88
1.999623,-0.1280,-1.0850,-5.7740,5.88
2.000925,-0.2560,-1.2990,-7.1780,7.30
2.015735,-0.2560,-1.2990,-7.1780,7.30
2.025396,-0.2210,-1.4250,-8.0740,8.20
2.040171,-0.3290,-1.4380,-8.5010,8.63
2.040942,-0.4460,-1.4720,-8.7190,8.85
2.058175,-0.5360,-1.4570,-8.8620,9.00
2.067929,-0.6470,-1.4840,-8.9710,9.12
2.074141,-0.7100,-1.5460,-8.9460,9.11
2.080940,-0.7390,-1.5950,-8.7660,8.94
2.092481,-0.7390,-1.5950,-8.7660,8.94
2.101637,-0.5140,-1.7240,-8.3100,8.50
2.111576,-0.5140,-1.7240,-8.3100,8.50
2.130553,-0.3530,-1.5600,-7.4570,7.63
2.131137,-0.3530,-1.5600,-7.4570,7.63
2.148022,-0.4740,-1.5500,-7.5080,7.68
2.151125,-0.2760,-1.3080,-6.3250,6.46
2.164544,-0.2760,-1.3080,-6.3250,6.46
2.178972,-0.7670,-0.9730,-5.4660,5.60
2.181106,-0.9300,-0.9590,-4.8570,5.04
2.198123,-0.9300,-0.9590,-4.8570,5.04
2.211958,-1.4100,-0.6290,-3.7490,4.05
2.212551,-1.5720,-0.3850,-3.1330,3.53
2.231219,-1.4260,-0.2830,-2.4540,2.85
2.231856,-1.4260,-0.2830,-2.4540,2.85
2.246556,-1.0840,-0.3320,-2.0220,2.32
2.263744,-0.4770,-0.0830,-0.3260,0.58
2.264358,-0.3860,0.1350,0.4400,0.60
2.280131,-0.3590,0.4470,1.4650,1.57
2.281467,-0.4100,0.6380,2.4080,2.52
2.296160,-0.4100,0.6380,2.4080,2.52
2.311561,-0.1280,0.5680,4.4630,4.50
2.312044,0.2300,0.3120,5.4250,5.44
2.329413,0.4420,0.1030,6.1650,6.18
2.335686,0.4340,0.0860,6.8290,6.84
2.347952,0.2380,0.3130,7.2170,7.23
2.363094,-0.1570,0.8140,7.6600,7.70
2.363668,-0.1190,0.9300,7.9580,8.01
2.378982,-0.1190,0.9300,7.9580,8.01
2.393406,1.1290,0.2090,8.3260,8.40
2.394159,1.7070,0.1500,8.5960,8.77
2.412663,2.2750,-0.0420,8.6260,8.92
2.413185,2.5790,-0.3120,8.5070,8.89
2.429407,2.3660,-0.5010,8.2260,8.57
2.445455,1.7880,-0.4510,7.7110,7.93
2.446031,1.2310,-0.3410,6.9910,7.11
2.461700,0.8200,-0.1420,5.9200,5.98
2.462265,0.7130,-0.0020,4.6360,4.69
2.477910,0.8210,0.1490,3.1510,3.26
2.496308,0.8890,0.3940,1.6100,1.88
2.496935,0.9180,0.5760,-0.0110,1.08
2.511732,0.9960,0.7010,-1.6810,2.08
2.512316,1.0280,0.8230,-3.2620,3.52
2.529094,0.9730,0.9220,-4.6290,4.82
2.545622,1.0300,0.9730,-5.8790,6.05
2.546188,1.1700,0.9570,-6.8810,7.05
2.559420,1.3660,0.8350,-7.6520,7.82
2.560800,1.4750,0.6520,-8.1050,8.26
2.576966,1.4100,0.4080,-8.3010,8.43
2.594421,1.1500,0.1340,-8.3710,8.45
2.595055,0.7020,-0.1020,-8.2690,8.30
2.613308,0.2070,-0.3000,-8.1120,8.12
2.614038,-0.2900,-0.4890,-7.9550,7.98
2.629175,-0.6610,-0.7020,-7.8520,7.91
2.644594,-0.9300,-0.9220,-7.8940,8.00
2.645233,-1.0770,-1.1460,-8.0820,8.23
2.661662,-1.1430,-1.3030,-8.2400,8.42
2.662317,-1.1770,-1.4570,-8.3970,8.60
2.678460,-1.2920,-1.4580,-8.4320,8.65
2.693497,-1.4280,-1.4160,-8.3240,8.56
2.694245,-1.6070,-1.2690,-8.1020,8.36
2.712110,-1.7990,-1.1480,-7.7730,8.06
2.712806,-1.9860,-1.0530,-7.3000,7.64
2.727273,-2.2100,-1.0210,-6.5360,6.97
2.743736,-2.3790,-1.0100,-5.6430,6.21
2.744345,-2.3780,-1.1290,-4.7810,5.46
2.761752,-2.3790,-1.1340,-3.8560,4.67
2.762387,-2.2190,-1.0390,-3.1990,4.03
2.777119,-2.0870,-0.8530,-2.7190,3.53
2.793293,-1.9500,-0.4650,-2.2920,3.04
2.794045,-1.8520,-0.0560,-1.7240,2.53
2.810327,-1.6750,0.2560,-0.8610,1.90
2.810948,-1.6750,0.2560,-0.8610,1.90
2.826876,-0.7090,0.6300,1.8630,2.09
2.840770,-0.0830,1.0190,3.1280,3.29
2.841343,0.3830,1.6300,4.3960,4.70
2.855704,0.8810,2.2100,5.8170,6.28
2.863201,1.6490,2.4410,6.8620,7.47
2.871470,2.3420,2.2400,7.6280,8.29
2.897998,2.8770,1.8690,8.1210,8.82
2.898591,3.2260,1.5390,8.3800,9.11
2.911745,3.4980,1.2450,8.2040,9.01
2.912134,3.5200,0.9550,7.9550,8.75
2.923808,3.2210,0.8380,7.4760,8.18
2.938725,2.5880,0.9220,6.9030,7.43
2.943281,1.8190,0.9830,6.4380,6.76
2.953502,1.1830,0.9060,5.9990,6.18
2.963012,0.7370,0.8230,5.4270,5.54
2.970834,0.4220,0.7630,4.7200,4.80
2.988174,0.3460,0.7730,3.8520,3.94
2.993014,0.3670,0.6390,2.8170,2.91
3.007728,0.3430,0.4170,1.7910,1.87
3.012872,0.1890,0.2630,0.7430,0.81
3.024070,-0.1290,0.1430,-0.2460,0.31
3.042958,-0.4290,0.0710,-1.1270,1.21
3.043515,-0.4290,0.0710,-1.1270,1.21
3.058384,-0.5730,-0.1910,-2.2250,2.31
3.063026,-0.7730,-0.5680,-3.3640,3.50
3.075063,-0.8850,-0.7910,-4.0080,4.18
3.091161,-1.0470,-1.0390,-4.9740,5.19
3.091788,-1.1490,-1.1330,-5.3700,5.61
3.108643,-1.1490,-1.1330,-5.3700,5.61
3.112585,-1.5200,-1.4810,-6.5360,6.87
3.126214,-1.5200,-1.4810,-6.5360,6.87
3.140842,-1.9030,-1.7490,-7.4500,7.89
3.141366,-2.1110,-1.8990,-7.8380,8.34
3.158264,-2.2780,-2.0260,-8.1420,8.69
3.162387,-2.4230,-2.1390,-8.4070,9.01
3.176781,-2.5140,-2.2060,-8.6110,9.24
3.192394,-2.5240,-2.2000,-8.8030,9.42
3.192974,-2.5380,-2.1460,-8.9160,9.52
3.208817,-2.5070,-2.0800,-8.8740,9.45
3.211045,-2.4730,-2.0060,-8.6880,9.25
3.224696,-2.4250,-1.8940,-8.4290,8.97
3.240745,-2.3620,-1.7930,-8.1090,8.63
3.241306,-2.2810,-1.6800,-7.7410,8.24
3.259835,-2.1990,-1.5180,-7.2720,7.75
3.262291,-2.0890,-1.4320,-6.7460,7.21
3.274593,-1.8970,-1.2650,-6.2020,6.61
3.290951,-1.7170,-1.1380,-5.6090,5.98
3.291508,-1.5300,-0.9880,-4.9480,5.27
3.308645,-1.3540,-0.8420,-4.1020,4.40
3.311486,-1.1980,-0.7070,-3.1800,3.47
3.323003,-0.9700,-0.6470,-2.2950,2.57
3.339635,-0.7370,-0.6040,-1.3210,1.63
3.341974,-0.4130,-0.5970,-0.4720,0.87
3.357989,-0.2330,-0.4540,0.2800,0.58
3.361850,-0.1300,-0.2310,0.8260,0.87
3.374575,0.0150,0.1260,1.4180,1.42
3.391247,0.0980,0.4990,2.0670,2.13
3.391768,0.3380,0.8740,2.8590,3.01
3.406855,0.6620,1.1990,3.8650,4.10
3.411888,1.1680,1.4200,5.4230,5.73
3.423738,1.1680,1.4200,5.4230,5.73
3.438092,1.8250,1.5450,7.1370,7.53
3.441798,1.8900,1.9170,7.7280,8.18
3.459427,1.8900,1.9170,7.7280,8.18
3.461388,2.3090,1.8420,8.4870,8.99
3.473344,2.3090,1.8420,8.4870,8.99
3.490104,3.5310,0.6000,8.8840,9.58
3.491379,3.9360,0.1190,8.9770,9.80
3.508532,3.9360,0.1190,8.9770,9.80
3.511424,3.2680,-0.0810,8.5600,9.16
3.524185,3.2680,-0.0810,8.5600,9.16
3.539656,1.4710,0.3160,7.0770,7.24
3.541194,0.9430,0.3970,5.7010,5.79
3.556198,0.9430,0.3970,5.7010,5.79
3.562152,0.5540,0.5260,2.3060,2.43
3.571041,0.5540,0.5260,2.3060,2.43
3.589354,0.2810,0.8860,-1.2070,1.52
3.604752,0.2960,0.8490,-2.8930,3.03
3.605271,0.3140,0.7280,-4.3470,4.42
3.622428,0.2260,0.6280,-5.4730,5.51
3.623169,-0.0680,0.5540,-6.3680,6.39
3.641896,-0.4200,0.4410,-6.9700,7.00
3.642565,-0.4200,0.4410,-6.9700,7.00
3.656850,-0.6970,0.2230,-7.3970,7.43
3.674127,-1.0830,-0.1960,-7.8370,7.91
3.674823,-1.2890,-0.3420,-7.8870,8.00
3.690755,-1.4500,-0.4740,-7.9020,8.05
3.691429,-1.4500,-0.4740,-7.9020,8.05
3.706481,-1.6070,-0.5490,-7.8580,8.04
3.722739,-1.8440,-0.7150,-7.9100,8.15
3.723347,-1.9120,-0.7520,-7.8780,8.14
3.737230,-1.9100,-0.8370,-7.9040,8.17
3.745505,-1.8520,-0.8780,-7.8000,8.06
3.752622,-1.8420,-0.9480,-7.8350,8.10
3.768970,-1.7570,-1.0120,-7.8400,8.10
3.775236,-1.7310,-1.0320,-7.5650,7.83
3.787465,-1.8320,-1.0200,-7.1980,7.50
3.794670,-1.9540,-0.9530,-6.8750,7.21
3.807270,-2.0500,-0.8330,-6.5390,6.90
3.820224,-2.0670,-0.7910,-6.0910,6.48
3.825209,-2.0690,-0.7540,-5.5370,5.96
3.834105,-2.0500,-0.6420,-4.9180,5.37
3.844961,-1.9330,-0.5050,-4.2420,4.69
3.851323,-1.7090,-0.3770,-3.5190,3.93
3.868084,-1.2910,-0.2730,-2.7010,3.01
3.875693,-0.8440,-0.0890,-1.8440,2.03
3.885936,-0.5050,0.1670,-0.8450,1.00
3.895170,-0.2550,0.3780,0.2040,0.50
3.902812,-0.0940,0.5670,1.2570,1.38
3.921881,0.0260,0.7500,2.3090,2.43
3.922421,0.0790,0.9720,3.2260,3.37
3.938999,0.1240,1.2140,4.0090,4.19
3.945337,0.1610,1.4750,4.6790,4.91
3.956963,0.2120,1.6750,5.2000,5.47
3.972482,0.3330,1.8880,5.5940,5.91
3.973050,0.5840,2.0370,5.8230,6.20
3.988072,0.9100,2.1670,5.9260,6.38
3.995483,1.2170,2.2280,6.0860,6.59
4.006762,1.4710,2.1470,6.3160,6.83
4.020872,1.5700,1.9870,6.5150,6.99
4.021475,1.4320,1.8450,6.6580,7.06
4.038809,1.3510,1.5600,6.7350,7.04
4.041335,1.2160,1.2610,6.6960,6.92
4.055425,1.0140,0.9560,6.4380,6.59
4.071386,0.8100,0.7230,6.1370,6.23
4.072009,0.6360,0.5060,5.6810,5.74
4.088420,0.5400,0.2230,5.1120,5.15
4.103122,0.4890,-0.0110,4.4600,4.49
4.103819,0.3860,-0.1860,3.6660,3.69
4.122300,0.2660,-0.3240,2.7620,2.79
4.122929,0.2660,-0.3240,2.7620,2.79
4.137832,0.0180,-0.5330,0.5690,0.78
4.144476,-0.0970,-0.6180,-0.6850,0.93
4.156264,-0.2150,-0.7680,-1.9460,2.10
4.170008,-0.3780,-0.8760,-3.1550,3.30
4.174234,-0.6330,-0.8750,-4.3040,4.44
4.185796,-0.8210,-0.9280,-5.3600,5.50
4.194484,-0.9140,-0.9730,-6.2930,6.43
4.205973,-1.0010,-1.0980,-7.1350,7.29
4.222576,-1.0670,-1.2540,-7.7430,7.92
4.223241,-1.2090,-1.3760,-8.2320,8.43
4.240328,-1.3180,-1.4440,-8.6120,8.83
4.254428,-1.4590,-1.5040,-8.9130,9.16
4.255040,-1.5070,-1.6010,-9.1250,9.39
4.270337,-1.5980,-1.7150,-9.2610,9.55
4.273265,-1.6650,-1.7630,-9.3260,9.64
4.286014,-1.8010,-1.7470,-9.3340,9.67
4.293181,-1.9830,-1.6740,-9.3610,9.71
4.301847,-2.0920,-1.5840,-9.3590,9.72
4.318606,-2.1480,-1.5660,-9.2080,9.58
4.326499,-2.1360,-1.6610,-8.9660,9.37
4.336838,-2.2730,-1.8950,-8.5680,9.06
4.343925,-2.4470,-1.7970,-8.1430,8.69
4.356355,-2.3320,-1.2590,-7.5260,7.98
4.371162,-2.1610,-1.1180,-6.7870,7.21
4.371633,-2.0680,-1.1820,-6.1090,6.56
4.386063,-2.0050,-1.0030,-5.5210,5.96
4.402540,-1.9640,-0.7710,-5.0480,5.47
4.403085,-1.9710,-0.8090,-4.5220,5.00
4.421022,-1.9850,-0.8870,-4.0820,4.62
4.421757,-2.1360,-0.8290,-3.6700,4.33
4.437217,-2.1600,-0.6780,-3.0730,3.82
4.452450,-2.1570,-0.6580,-2.2410,3.18
4.452982,-2.2830,-0.3490,-1.3690,2.68
4.468594,-2.2680,0.0990,-0.6030,2.35
4.472774,-2.1360,0.2820,0.3990,2.19
4.485382,-1.7640,0.2240,1.4520,2.30
4.492853,-1.1950,0.1830,2.3930,2.68
4.502244,-0.7810,0.2390,3.4050,3.50
4.520409,-0.5230,0.4100,4.3840,4.43
4.520975,-0.3340,0.6270,5.4140,5.46
4.535314,0.1640,0.5530,6.6790,6.70
4.556423,1.1060,-0.1630,7.8190,7.90
4.557065,1.9580,-0.8420,8.7660,9.02
4.572254,2.5830,-1.3530,9.8200,10.24
4.572927,2.5830,-1.3530,9.8200,10.24
4.587333,3.2450,-1.9650,10.8810,11.52
4.600030,3.0510,-2.4580,11.1500,11.82
4.602518,2.5360,-2.2170,10.6230,11.14
4.615178,1.8530,-1.8120,9.8460,10.18
4.622086,1.6120,-1.6840,9.1050,9.40
4.632487,1.6120,-1.6840,9.1050,9.40
4.654601,0.9500,-1.0220,6.6740,6.82
4.655077,0.9500,-1.0220,6.6740,6.82
4.668677,1.0210,-0.6440,4.7580,4.91
4.674737,1.1610,-0.3320,2.4420,2.72
4.683086,1.2210,-0.2050,1.2740,1.78
4.697655,1.1610,-0.0560,0.3470,1.21
4.701979,1.0950,0.0280,-0.4550,1.19
4.714693,0.9830,0.0060,-1.1060,1.48
4.722779,0.7960,0.0120,-1.7220,1.90
4.731310,0.5060,-0.0330,-2.3110,2.37
4.748109,0.1300,-0.0590,-2.9050,2.91
4.751945,-0.2130,-0.1000,-3.5370,3.54
4.766650,-0.5460,-0.1360,-4.0860,4.12
4.772238,-0.8150,-0.2280,-4.6470,4.72
4.783966,-0.9860,-0.3400,-5.2370,5.34
4.799867,-1.1270,-0.4020,-5.7070,5.83
4.800935,-1.2520,-0.3770,-6.1760,6.31
4.815199,-1.3120,-0.4060,-6.5500,6.69
4.821413,-1.3010,-0.4400,-6.7440,6.88
4.832128,-1.2560,-0.5080,-6.9120,7.04
4.849107,-1.1660,-0.4480,-7.0180,7.13
4.851143,-1.0870,-0.4050,-7.1810,7.27
4.864224,-1.0320,-0.3980,-7.2400,7.32
4.871158,-0.9530,-0.3900,-7.3890,7.46
4.881966,-0.8280,-0.3390,-7.3760,7.43
4.896922,-0.6880,-0.2980,-7.3890,7.43
4.900869,-0.5610,-0.1990,-7.3130,7.34
4.914176,-0.4680,-0.1170,-7.1470,7.16
4.921495,-0.4110,-0.0770,-6.8720,6.88
4.937196,-0.3160,-0.0650,-6.4980,6.51
4.950628,-0.3170,-0.0940,-5.9710,5.98
4.950997,-0.3170,-0.0940,-5.9710,5.98
4.965050,-0.3020,-0.1100,-5.4040,5.41
4.986268,-0.3500,0.0340,-4.2750,4.29
4.986625,-0.3740,0.0990,-3.5990,3.62
5.001959,-0.3300,0.1390,-2.9580,2.98
5.003259,-0.3300,0.1390,-2.9580,2.98
5.013496,-0.2870,0.1660,-2.2580,2.28
5.030302,-0.2630,0.2960,-0.8590,0.95
5.037647,-0.2210,0.2520,-0.0280,0.34
5.047491,-0.0040,0.0520,1.0410,1.04
5.063283,0.3540,-0.1730,2.0310,2.07
5.063647,0.4990,-0.1550,2.8990,2.95
5.080550,0.3570,0.2270,3.7480,3.77
5.080892,0.2750,0.5450,4.3730,4.42
5.096239,0.1640,0.5710,4.8140,4.85
5.112629,0.2690,0.2480,5.1580,5.17
5.113000,0.4460,-0.2330,5.3590,5.38
5.121306,0.6740,-0.6830,5.4220,5.51
5.131033,0.8920,-1.0800,5.5300,5.70
5.148599,1.0750,-1.4640,5.3730,5.67
5.164867,1.1370,-1.7560,4.9820,5.40
5.165511,0.8800,-1.8260,4.2040,4.67
5.182652,0.1220,-1.4930,3.1510,3.49
5.183250,-0.8610,-0.9470,2.0290,2.40
5.200385,-1.6290,-0.5980,1.0120,2.01
5.201006,-1.6290,-0.5980,1.0120,2.01
5.217727,-2.2300,-0.1940,0.0260,2.24
5.222761,-2.6630,0.3420,-1.5250,3.09
5.233427,-2.6630,0.3420,-1.5250,3.09
5.248263,-2.0290,0.4290,-2.1110,2.96
5.256078,-1.4580,0.1780,-2.0220,2.50
5.265469,-1.0130,-0.1180,-1.7660,2.04
5.284336,-0.8400,-0.3430,-1.4230,1.69
5.285033,-0.8530,-0.5300,-1.0710,1.47
5.299218,-0.9270,-0.6880,-0.7970,1.40
5.305277,-0.9700,-0.7800,-0.6940,1.43
5.315646,-0.9090,-0.8910,-0.7530,1.48
5.332767,-0.7400,-1.0320,-1.0180,1.63
5.333429,-0.4820,-1.0610,-1.3060,1.75
