# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-08-27 15:14:18.341
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.283488,0.7700,0.1660,5.2480,5.31
1.287186,0.8980,0.2070,4.5760,4.67
1.299716,1.1880,0.2590,4.0140,4.19
1.316529,1.5550,0.3590,3.5080,3.85
1.316967,1.9950,0.3750,2.9380,3.57
1.332986,2.2980,0.3110,2.3630,3.31
1.337089,2.3220,0.1700,1.8060,2.95
1.350752,2.0780,0.0680,1.2020,2.40
1.362808,1.7080,-0.0990,0.4410,1.77
1.366926,1.3900,-0.2060,-0.3220,1.44
1.384495,1.0500,-0.3390,-1.1280,1.58
1.384979,1.0500,-0.3390,-1.1280,1.58
1.399233,0.5440,-0.4400,-2.9000,2.98
1.417353,0.4260,-0.4940,-3.7460,3.80
1.417878,0.2580,-0.5810,-4.4720,4.52
1.431602,0.1220,-0.6790,-5.1260,5.17
1.449063,-0.0180,-0.7960,-5.7020,5.76
1.449539,-0.2390,-0.9500,-6.1870,6.26
1.464511,-0.5030,-1.0160,-6.6300,6.73
1.465014,-0.5030,-1.0160,-6.6300,6.73
1.481500,-1.0600,-1.0710,-7.1700,7.33
1.486224,-1.3870,-1.1010,-7.2160,7.43
1.498410,-1.3870,-1.1010,-7.2160,7.43
1.511016,-1.3550,-1.3530,-7.0820,7.34
1.516009,-1.1830,-1.4690,-6.7850,7.04
1.526361,-1.0990,-1.4660,-6.6310,6.88
1.547176,-0.6840,-1.7010,-6.3030,6.56
1.547509,-0.5630,-1.7230,-6.1200,6.38
1.565251,-0.4210,-1.6970,-5.6750,5.94
1.565671,-0.3870,-1.5660,-5.3310,5.57
1.581831,-0.3770,-1.4950,-4.9970,5.23
1.586198,-0.3480,-1.4270,-4.6890,4.91
1.599671,-0.3870,-1.3840,-4.3290,4.56
1.615728,-0.5150,-1.3520,-3.6750,3.95
1.616404,-0.5150,-1.3520,-3.6750,3.95
1.631624,-0.8160,-1.0430,-2.2950,2.65
1.648675,-0.6820,-0.8660,-1.9750,2.26
1.649191,-0.5310,-0.7040,-1.7590,1.97
1.664969,-0.3980,-0.3580,-1.4220,1.52
1.665475,-0.3980,-0.3580,-1.4220,1.52
1.682035,0.0210,0.1750,-0.5810,0.61
1.698950,0.3400,0.3830,-0.1030,0.52
1.699429,0.5320,0.6120,0.4820,0.94
1.716039,0.5350,0.7980,1.3030,1.62
1.716632,0.5350,0.7980,1.3030,1.62
1.730681,0.2770,0.9220,2.9030,3.06
1.748796,0.0520,0.9120,3.5750,3.69
1.749290,-0.2180,1.0800,4.1430,4.29
1.764915,-0.5310,1.2380,4.8290,5.01
1.765458,-0.5310,1.2380,4.8290,5.01
1.780643,-0.6210,1.5460,5.6740,5.91
1.798588,-0.3660,1.4510,5.8660,6.05
1.799101,0.0200,1.2830,5.9830,6.12
1.814433,0.3960,1.0390,5.9160,6.02
1.814972,0.3960,1.0390,5.9160,6.02
1.830446,0.6860,0.5060,4.9630,5.04
1.847547,0.3620,0.4020,4.4150,4.45
1.848387,-0.2630,0.2990,3.9240,3.94
1.865243,-0.8950,0.1250,3.4680,3.58
1.865795,-0.8950,0.1250,3.4680,3.58
1.880718,-1.7660,-0.0680,2.9730,3.46
1.899900,-1.6380,-0.2400,2.9920,3.42
1.900490,-1.6380,-0.2400,2.9920,3.42
1.913485,-1.2300,-0.3430,2.8460,3.12
1.915414,-0.3180,-0.4770,1.7680,1.86
1.930066,-0.3180,-0.4770,1.7680,1.86
1.946487,0.0280,-0.6620,0.1940,0.69
1.947009,0.0280,-0.6620,0.1940,0.69
1.965373,-0.0160,-0.7270,-0.8210,1.10
1.965893,-0.1820,-0.7770,-1.9380,2.10
1.981055,-0.3280,-0.8300,-3.0230,3.15
1.996335,-0.5210,-0.8600,-4.8630,4.97
1.996871,-0.5210,-0.8600,-4.8630,4.97
2.012323,-0.5650,-0.8130,-5.6680,5.75
2.015223,-0.4900,-0.7060,-6.9580,7.01
2.031704,-0.3990,-0.7350,-7.5060,7.55
2.040357,-0.3270,-0.7810,-7.9640,8.01
2.056864,-0.3400,-0.7490,-8.2610,8.30
2.057235,-0.4310,-0.7130,-8.5990,8.64
2.080010,-0.5530,-0.6830,-8.8260,8.87
2.080563,-0.6190,-0.6850,-8.8640,8.91
2.092789,-0.6710,-0.6410,-8.7300,8.78
2.106127,-0.6620,-0.5760,-8.5320,8.58
2.106325,-0.6580,-0.4770,-8.1830,8.22
2.123692,-0.6460,-0.3670,-7.7070,7.74
2.131778,-0.5770,-0.3060,-7.1900,7.22
2.140826,-0.5060,-0.2630,-6.5040,6.53
2.147045,-0.5060,-0.2630,-6.5040,6.53
2.157713,-0.3630,-0.2280,-5.8740,5.89
2.177965,0.0920,-0.1280,-4.7480,4.75
2.178419,0.2810,-0.0200,-4.3240,4.33
2.197714,0.4690,0.0580,-3.9570,3.99
2.198184,0.4690,0.0580,-3.9570,3.99
2.213307,0.5300,0.0880,-3.5370,3.58
2.229158,0.0080,0.1680,-2.4250,2.43
2.229643,-0.4550,0.1110,-1.7240,1.79
2.246292,-0.6460,-0.0420,-1.0620,1.24
2.246805,-0.6460,-0.0420,-1.0620,1.24
2.262803,-1.4080,0.2410,0.6440,1.57
2.280162,-1.6470,0.6390,1.4930,2.31
2.280676,-1.5760,0.8670,2.4350,3.03
2.295658,-1.1910,0.9660,3.3940,3.72
2.296275,-1.1910,0.9660,3.3940,3.72
2.312082,-0.0300,1.0290,4.9980,5.10
2.330874,0.5820,0.8870,5.8160,5.91
2.331362,1.0120,0.8100,6.7860,6.91
2.345939,1.3850,0.6740,7.4380,7.60
2.346451,1.3850,0.6740,7.4380,7.60
2.361806,1.6170,0.3590,8.3390,8.50
2.380046,1.6450,0.2630,8.4480,8.61
2.380584,1.7110,0.2350,8.4170,8.59
2.395823,1.7690,0.2280,8.2060,8.40
2.396431,1.7690,0.2280,8.2060,8.40
2.412530,1.7510,0.2210,7.4910,7.70
2.428443,1.6880,0.2340,6.8990,7.11
2.429010,1.6160,0.2060,6.0630,6.28
2.447639,1.6360,0.1990,5.1550,5.41
2.448464,1.6360,0.1990,5.1550,5.41
2.462187,1.9510,0.3350,3.2880,3.84
2.478659,2.0040,0.4520,2.1570,2.98
2.479171,1.9090,0.6240,0.9360,2.22
2.494671,1.6770,0.6930,-0.2620,1.83
2.494941,1.6770,0.6930,-0.2620,1.83
2.512450,0.9640,0.7460,-2.6520,2.92
2.527006,0.5480,0.7230,-3.7610,3.87
2.527330,0.1870,0.5340,-4.6890,4.72
2.538834,-0.1330,0.3510,-5.4700,5.48
2.548307,-0.4180,0.0860,-6.1090,6.12
2.557962,-0.6210,-0.1560,-6.5600,6.59
2.573705,-0.8920,-0.4450,-6.9640,7.03
2.577548,-1.0850,-0.7000,-7.1760,7.29
2.589458,-1.3530,-0.9510,-7.2440,7.43
2.598292,-1.5470,-1.1850,-7.3360,7.59
2.609085,-1.6860,-1.3640,-7.4400,7.75
2.626463,-1.7460,-1.5880,-7.5720,7.93
2.626931,-1.8170,-1.6890,-7.6480,8.04
2.644424,-1.7520,-1.8090,-7.7840,8.18
2.644937,-1.7520,-1.8090,-7.7840,8.18
2.660162,-1.4990,-1.8320,-8.0940,8.43
2.677782,-1.4710,-1.7580,-8.1710,8.49
2.678293,-1.4110,-1.7100,-8.1060,8.40
2.694230,-1.4110,-1.6140,-7.9340,8.22
2.694718,-1.4110,-1.6140,-7.9340,8.22
2.710324,-1.3410,-1.5980,-7.1500,7.45
2.727708,-1.3120,-1.6490,-6.5920,6.92
2.728310,-1.3720,-1.6650,-6.0000,6.38
2.743921,-1.4730,-1.6560,-5.4200,5.86
2.748135,-1.5420,-1.5410,-4.7880,5.26
2.760849,-1.5440,-1.3080,-4.1760,4.64
2.776866,-1.3670,-1.0830,-3.5790,3.98
2.777366,-1.1220,-0.9090,-3.0630,3.39
2.793970,-0.8120,-0.6870,-2.5060,2.72
2.797767,-0.5440,-0.4210,-1.8370,1.96
2.810260,-0.3810,-0.0990,-1.0470,1.12
2.827354,-0.1920,0.1670,-0.2780,0.38
2.828054,0.0630,0.3760,0.5440,0.66
2.844168,0.3100,0.5470,1.2640,1.41
2.844710,0.3100,0.5470,1.2640,1.41
2.860049,0.3960,1.1780,2.8840,3.14
2.876662,0.3410,1.5710,3.4530,3.81
2.877266,0.2430,1.9330,4.1050,4.54
2.893681,0.0920,2.2560,4.6540,5.17
2.910558,0.0540,2.4090,5.0720,5.62
2.911134,0.1620,2.4960,5.4170,5.97
2.927239,0.2690,2.4870,5.5960,6.13
2.927870,0.4630,2.4180,5.8920,6.39
2.942854,0.6710,2.2190,6.0050,6.44
2.948090,0.7240,1.8840,6.0270,6.36
2.961473,0.5530,1.5670,6.0790,6.30
2.976219,0.1420,1.3130,6.0720,6.21
2.976831,-0.3650,1.0050,6.0530,6.15
2.993800,-0.7470,0.7940,5.8350,5.94
2.997623,-0.9530,0.5680,5.3880,5.50
3.011107,-0.9970,0.3830,4.9380,5.05
3.027111,-0.8600,0.1670,4.3640,4.45
3.027716,-0.5170,-0.1300,3.6840,3.72
3.044023,-0.1390,-0.4170,3.0150,3.05
3.047178,0.1890,-0.7230,2.1940,2.32
3.061580,0.4620,-0.9560,1.2120,1.61
3.073165,0.6030,-1.1320,0.1010,1.29
3.076437,0.6580,-1.3200,-1.0870,1.83
3.086295,0.6700,-1.4810,-2.2840,2.80
3.103498,0.6230,-1.6670,-3.3990,3.84
3.106331,0.4530,-1.7660,-4.3980,4.76
3.119173,0.2990,-1.8650,-5.4070,5.73
3.126536,0.1800,-1.9260,-6.3580,6.65
3.143866,-0.0080,-1.9430,-7.0730,7.34
3.156888,-0.1540,-1.9560,-7.6340,7.88
3.157093,-0.1540,-1.9560,-7.6340,7.88
3.168785,-0.5280,-1.9170,-8.5030,8.73
3.175921,-0.7700,-1.7700,-9.0360,9.24
3.186281,-0.7700,-1.7700,-9.0360,9.24
3.202161,-0.8010,-1.7600,-9.1820,9.38
3.206135,-0.7910,-1.7450,-8.8510,9.06
3.220796,-0.7910,-1.7450,-8.8510,9.06
3.226332,-0.8140,-1.7390,-8.0920,8.32
3.238685,-0.8310,-1.6710,-7.8950,8.11
3.246620,-0.8950,-1.5030,-7.6660,7.86
3.258323,-0.9240,-1.3980,-7.4940,7.68
3.275174,-0.9620,-1.2570,-7.1940,7.37
3.275681,-0.9620,-1.2570,-7.1940,7.37
3.290534,-1.1160,-0.8990,-6.4160,6.57
3.295459,-1.2450,-0.8090,-5.9260,6.11
3.306042,-1.4160,-0.6880,-5.3830,5.61
3.324080,-1.5390,-0.5300,-4.6620,4.94
3.325966,-1.5760,-0.4160,-3.8440,4.18
3.341208,-1.4330,-0.4170,-2.9460,3.30
3.346087,-1.2500,-0.4020,-2.0290,2.42
3.358717,-1.0930,-0.3170,-1.3310,1.75
3.375234,-1.0900,-0.0420,-0.6180,1.25
3.375726,-1.0900,-0.0420,-0.6180,1.25
3.390247,-1.6050,0.8990,1.2760,2.24
3.408343,-1.7440,1.3130,2.2420,3.13
3.408806,-1.6860,1.4920,3.2070,3.92
3.424046,-1.2940,1.4690,4.2950,4.72
3.425774,-0.8030,1.3570,5.5530,5.77
3.440029,-0.3920,1.3800,6.6270,6.78
3.454183,0.1330,1.3500,7.8510,7.97
3.454628,0.6130,1.2020,8.7870,8.89
3.473070,0.9970,0.9930,9.6280,9.73
3.475262,1.3960,0.5400,10.1810,10.29
3.490410,1.8720,-0.0220,10.3550,10.52
3.508018,2.1430,-0.4230,10.2080,10.44
3.508593,2.0500,-0.5340,9.8040,10.03
3.524427,1.7830,-0.4550,9.2320,9.41
3.524951,1.7830,-0.4550,9.2320,9.41
3.535649,1.2820,-0.0840,7.3030,7.42
3.545372,1.0550,0.2560,6.0770,6.17
3.554688,1.0220,0.4760,4.6420,4.78
3.568693,1.1170,0.6990,3.2050,3.47
3.574880,1.2640,0.8240,1.8220,2.37
3.586371,1.2640,0.8240,1.8220,2.37
3.595868,1.4830,0.8900,-1.2350,2.13
3.608346,1.4830,0.8900,-1.2350,2.13
3.621523,1.3020,0.7620,-2.3130,2.76
3.625274,0.8330,0.3110,-3.9540,4.05
3.640521,0.8330,0.3110,-3.9540,4.05
3.654562,0.2960,-0.0180,-5.2410,5.25
3.655247,0.2960,-0.0180,-5.2410,5.25
3.673450,0.0670,-0.1540,-5.7900,5.79
3.674937,-0.2330,-0.3680,-6.7340,6.75
3.691370,-0.2330,-0.3680,-6.7340,6.75
3.705624,-0.1300,-0.6030,-7.3980,7.42
3.706216,-0.1300,-0.6030,-7.3980,7.42
3.724703,-0.0620,-0.6590,-7.5930,7.62
3.725321,-0.0540,-0.7060,-7.7530,7.79
3.740704,-0.0650,-0.8150,-7.8220,7.86
3.756245,-0.1890,-1.0460,-7.9090,7.98
3.756841,-0.1890,-1.0460,-7.9090,7.98
3.773661,-0.2930,-1.1490,-7.9620,8.05
3.790338,-0.2170,-1.4700,-7.8080,7.95
3.790954,-0.1500,-1.6080,-7.6480,7.82
3.806668,-0.1520,-1.6110,-7.4410,7.61
3.807174,-0.1520,-1.6110,-7.4410,7.61
3.823251,-0.2040,-1.5260,-7.2750,7.44
3.839979,-0.3490,-1.4590,-6.7320,6.90
3.840653,-0.5670,-1.3740,-6.2400,6.41
3.856689,-0.7240,-1.2650,-5.6090,5.80
3.857313,-0.7240,-1.2650,-5.6090,5.80
3.872346,-0.7730,-1.1470,-5.0150,5.20
3.890708,-0.5270,-1.0500,-3.8570,4.03
3.891282,-0.4040,-0.9150,-3.3200,3.47
3.905943,-0.2690,-0.7100,-2.8780,2.98
3.906502,-0.2690,-0.7100,-2.8780,2.98
3.922666,-0.1180,-0.5530,-2.4700,2.53
3.939606,-0.0730,-0.0850,-1.5230,1.53
3.940302,-0.2960,0.2910,-1.0640,1.14
3.956519,-0.5580,0.5330,-0.3940,0.87
3.957127,-0.5580,0.5330,-0.3940,0.87
3.972747,-0.8380,0.9170,1.3170,1.81
3.975010,-0.8210,0.9920,2.2220,2.57
3.989953,-0.8210,0.9920,2.2220,2.57
4.003652,-0.7900,1.3640,4.0140,4.31
4.010591,-0.9190,1.6660,4.9740,5.33
4.024207,-0.9030,1.8780,5.8870,6.24
4.024826,-0.9030,1.8780,5.8870,6.24
4.038264,-0.7630,1.7720,6.9330,7.20
4.055452,-0.1830,1.0660,8.4050,8.47
4.056279,-0.1830,1.0660,8.4050,8.47
4.071909,-0.1410,0.7070,8.5980,8.63
4.089020,-0.4160,0.7030,8.3110,8.35
4.089596,-0.7560,0.8180,7.7160,7.80
4.105979,-1.1170,0.8790,7.0250,7.17
4.106623,-1.1170,0.8790,7.0250,7.17
4.115994,-1.3530,0.9810,5.3480,5.60
4.132047,-1.1450,0.9100,4.5210,4.75
4.148071,-0.7450,0.6790,3.8740,4.00
4.148675,-0.2100,0.4070,3.1980,3.23
4.158194,0.1100,0.1410,2.4720,2.48
4.165513,0.1920,-0.1560,1.6410,1.66
4.175576,0.1670,-0.3990,0.6880,0.81
4.185963,0.1670,-0.3990,0.6880,0.81
4.199208,0.0130,-0.7590,-1.7000,1.86
4.205114,-0.1350,-0.8520,-2.9010,3.03
4.214834,-0.1150,-0.9430,-4.1630,4.27
4.231254,-0.1570,-0.9910,-5.2990,5.39
4.237817,-0.2940,-0.9240,-6.3180,6.39
4.250060,-0.3410,-0.8500,-7.2050,7.26
4.257554,-0.3960,-0.8810,-7.9900,8.05
4.265329,-0.4250,-1.0030,-8.6330,8.70
4.283880,-0.4980,-1.1200,-9.1660,9.25
4.288419,-0.6210,-1.2320,-9.4710,9.57
4.304665,-0.6230,-1.3620,-9.6510,9.77
4.305182,-0.6230,-1.3620,-9.6510,9.77
4.320621,-0.5220,-1.6590,-9.4070,9.57
4.338395,-0.4890,-1.7240,-9.1340,9.31
4.338995,-0.4430,-1.8200,-8.7170,8.92
4.355267,-0.3300,-1.8820,-8.4210,8.64
4.355966,-0.3300,-1.8820,-8.4210,8.64
4.370430,-0.1800,-1.9490,-7.8050,8.05
4.386957,-0.1410,-1.9790,-7.5100,7.77
4.387495,-0.1640,-1.9220,-7.2490,7.50
4.401955,-0.2360,-1.8400,-6.8220,7.07
4.407692,-0.3840,-1.6860,-6.4200,6.65
4.421339,-0.5840,-1.5420,-5.9150,6.14
4.435093,-0.8080,-1.5120,-5.3870,5.65
4.435608,-0.9670,-1.4720,-4.7610,5.08
4.452621,-1.1360,-1.3240,-4.0780,4.44
4.456964,-1.1920,-1.0750,-3.3490,3.71
4.467020,-1.1420,-0.9450,-2.4990,2.91
4.483388,-1.0060,-0.7800,-1.5510,2.01
4.486936,-0.9160,-0.4170,-0.7180,1.24
4.496408,-1.0010,0.1060,0.1700,1.02
4.507403,-0.9480,0.5750,1.1720,1.61
4.517970,-0.7750,0.8470,2.3210,2.59
4.537712,-0.5230,1.0860,3.5690,3.77
4.538255,-0.2770,1.3540,4.8780,5.07
4.552228,0.0980,1.4630,6.0420,6.22
4.557608,0.5750,1.5000,7.2080,7.38
4.570238,1.2390,1.3940,8.1200,8.33
4.585415,1.7260,1.2910,8.8790,9.14
4.585994,2.0440,1.2570,9.2900,9.59
4.603925,2.2460,1.1130,9.6670,9.99
4.607551,2.4760,0.7670,9.8400,10.18
4.621338,2.6250,0.4310,9.4970,9.86
4.637201,2.5490,0.2200,8.9540,9.31
4.637763,2.3260,0.1370,8.3260,8.65
4.652414,1.9330,0.2150,7.5990,7.84
4.669278,1.7000,0.2830,6.6070,6.83
4.669816,1.5720,0.3770,5.4960,5.73
4.684614,1.5920,0.5830,4.1880,4.52
4.685126,1.5690,0.8020,2.8860,3.38
4.703095,1.7100,0.9320,1.5170,2.47
4.706754,1.9210,0.9710,0.3420,2.18
4.718593,2.1010,1.0210,-0.6910,2.44
4.736074,2.1880,0.9710,-1.6380,2.90
4.736650,2.0700,0.8540,-2.4950,3.35
4.753297,1.8100,0.6060,-3.2460,3.77
4.756727,1.4320,0.3370,-3.9600,4.22
4.768412,0.9540,0.0910,-4.6530,4.75
4.786147,0.3870,-0.1010,-5.2610,5.28
4.786753,-0.1260,-0.3590,-5.9040,5.92
4.803240,-0.6720,-0.4750,-6.4140,6.47
4.806981,-1.0570,-0.6490,-6.9770,7.09
4.819445,-1.3840,-0.8320,-7.4600,7.63
4.835606,-1.5900,-0.9600,-7.9420,8.16
4.836367,-1.7300,-1.0440,-8.3800,8.62
4.853313,-1.7320,-1.0580,-8.7280,8.96
4.856942,-1.6010,-1.1190,-9.0270,9.24
4.869492,-1.5080,-1.2010,-9.1520,9.35
4.883935,-1.4710,-1.3030,-9.1480,9.36
4.886569,-1.5870,-1.4230,-9.1790,9.42
4.902062,-1.6290,-1.4530,-9.0890,9.35
4.907270,-1.8400,-1.5950,-8.7960,9.13
4.920721,-1.8400,-1.5950,-8.7960,9.13
4.934871,-1.9340,-1.7320,-8.2170,8.62
4.935523,-1.9340,-1.7320,-8.2170,8.62
4.952763,-1.9980,-1.7700,-7.5640,8.02
4.956618,-2.2540,-1.5860,-6.2620,6.84
4.969532,-2.2540,-1.5860,-6.2620,6.84
4.984317,-2.1800,-1.4300,-5.0460,5.68
4.985005,-2.0390,-1.2270,-4.5510,5.14
5.001522,-1.8130,-1.0630,-4.0560,4.57
5.006216,-1.4580,-0.9380,-3.3860,3.80
5.019197,-1.1190,-0.8640,-2.6340,2.99
5.035525,-0.7540,-0.8110,-1.8840,2.19
5.036423,-0.7540,-0.8110,-1.8840,2.19
5.049319,-0.3450,-0.2840,-0.1400,0.47
5.062119,-0.2230,0.1950,0.6460,0.71
5.065608,-0.1170,0.7010,1.4590,1.62
5.078520,0.0610,1.1090,2.2640,2.52
5.085575,0.2220,1.4110,3.2060,3.51
5.095983,0.2250,1.7500,4.0750,4.44
5.118733,0.0690,2.2130,4.8130,5.30
5.119269,0.0390,2.5820,5.4910,6.07
5.134435,0.1960,2.7800,6.0420,6.65
5.134704,0.1960,2.7800,6.0420,6.65
5.148958,0.7150,2.9100,6.7230,7.36
5.164788,1.0420,2.6530,6.7880,7.36
5.165042,1.0470,2.3300,6.8020,7.27
5.177279,0.7410,2.0910,6.7970,7.15
5.185071,0.1660,1.9110,6.7150,6.98
5.195088,-0.4450,1.8010,6.5870,6.84
5.205398,-1.0140,1.6930,6.3730,6.67
5.214836,-1.5050,1.6360,6.1560,6.55
5.231132,-1.7740,1.4900,6.0160,6.45
5.235271,-1.7610,1.2780,5.7650,6.16
5.247475,-1.5110,0.9760,5.3750,5.67
5.266198,-1.1800,0.7760,4.7540,4.96
5.266769,-0.8460,0.5260,3.9670,4.09
5.284046,-0.5160,0.2310,3.0020,3.05
5.285477,-0.3820,0.0160,1.9270,1.96
5.297817,-0.3820,0.0160,1.9270,1.96
5.313787,-0.4100,-0.2850,-0.9200,1.05
5.315464,-0.3280,-0.4570,-2.2070,2.28
5.331915,-0.3280,-0.4570,-2.2070,2.28
5.336054,-0.3150,-0.8500,-4.5310,4.62
5.349578,-0.3150,-0.8500,-4.5310,4.62
